route_key,iteration,n_feasible_ant_paths,best_cost,best_distance_m,best_path_node_ids
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,42,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,43,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,44,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,45,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,46,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,47,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,48,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,49,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,50,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,51,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,52,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,53,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,54,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,55,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,56,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
