route_key,iteration,n_feasible_ant_paths,best_cost,best_distance_m,best_path_node_ids
DB01_to_DK01_backward,0,143,42.43796708778448,6831.898276738865,2956;3996;4494;3615;4805;6728;7213
DB01_to_DK01_backward,1,239,42.43796708778448,6831.898276738865,2956;3996;4494;3615;4805;6728;7213
DB01_to_DK01_backward,2,248,42.43796708778448,6831.898276738865,2956;3996;4494;3615;4805;6728;7213
DB01_to_DK01_backward,3,249,42.43796708778448,6831.898276738865,2956;3996;4494;3615;4805;6728;7213
DB01_to_DK01_backward,4,250,42.43796708778448,6831.898276738865,2956;3996;4494;3615;4805;6728;7213
DB01_to_DK01_backward,5,250,42.43796708778448,6831.898276738865,2956;3996;4494;3615;4805;6728;7213
DB01_to_DK01_backward,6,250,42.43796708778448,6831.898276738865,2956;3996;4494;3615;4805;6728;7213
DB01_to_DK01_backward,7,250,42.43796708778448,6831.898276738865,2956;3996;4494;3615;4805;6728;7213
DB01_to_DK01_backward,8,250,42.43796708778448,6831.898276738865,2956;3996;4494;3615;4805;6728;7213
DB01_to_DK01_backward,9,250,42.43796708778448,6831.898276738865,2956;3996;4494;3615;4805;6728;7213
DB01_to_DK01_backward,10,250,42.43796708778448,6831.898276738865,2956;3996;4494;3615;4805;6728;7213
DB01_to_DK01_backward,11,250,42.43796708778448,6831.898276738865,2956;3996;4494;3615;4805;6728;7213
DB01_to_DK01_backward,12,250,42.43796708778448,6831.898276738865,2956;3996;4494;3615;4805;6728;7213
DB01_to_DK01_backward,13,250,42.43796708778448,6831.898276738865,2956;3996;4494;3615;4805;6728;7213
DB01_to_DK01_backward,14,250,42.43796708778448,6831.898276738865,2956;3996;4494;3615;4805;6728;7213
DB01_to_DK01_backward,15,250,42.43796708778448,6831.898276738865,2956;3996;4494;3615;4805;6728;7213
DB01_to_DK01_backward,16,250,42.43796708778448,6831.898276738865,2956;3996;4494;3615;4805;6728;7213
DB01_to_DK01_backward,17,250,42.43796708778448,6831.898276738865,2956;3996;4494;3615;4805;6728;7213
DB01_to_DK01_backward,18,250,42.43796708778448,6831.898276738865,2956;3996;4494;3615;4805;6728;7213
DB01_to_DK01_backward,19,250,42.43796708778448,6831.898276738865,2956;3996;4494;3615;4805;6728;7213
DB01_to_DK01_backward,20,250,42.43796708778448,6831.898276738865,2956;3996;4494;3615;4805;6728;7213
DB01_to_DK01_backward,21,250,42.43796708778448,6831.898276738865,2956;3996;4494;3615;4805;6728;7213
DB01_to_DK01_backward,22,250,42.43796708778448,6831.898276738865,2956;3996;4494;3615;4805;6728;7213
DB01_to_DK01_backward,23,250,42.43796708778448,6831.898276738865,2956;3996;4494;3615;4805;6728;7213
DB01_to_DK01_backward,24,250,42.43796708778448,6831.898276738865,2956;3996;4494;3615;4805;6728;7213
DB01_to_DK01_backward,25,250,42.43796708778448,6831.898276738865,2956;3996;4494;3615;4805;6728;7213
DB01_to_DK01_backward,26,250,42.43796708778448,6831.898276738865,2956;3996;4494;3615;4805;6728;7213
DB01_to_DK01_backward,27,250,42.43796708778448,6831.898276738865,2956;3996;4494;3615;4805;6728;7213
DB01_to_DK01_backward,28,250,42.43796708778448,6831.898276738865,2956;3996;4494;3615;4805;6728;7213
DB01_to_DK01_backward,29,250,42.43796708778448,6831.898276738865,2956;3996;4494;3615;4805;6728;7213
