route_key,iteration,n_feasible_ant_paths,best_cost,best_distance_m,best_path_node_ids
DK05_to_DB02_forward,0,189,55.649555466438215,12042.512630035082,9104;9105;8127;6708;8533;7208;7231;4103;3058;2956;3996;2711
DK05_to_DB02_forward,1,250,55.649555466438215,12042.512630035082,9104;9105;8127;6708;8533;7208;7231;4103;3058;2956;3996;2711
DK05_to_DB02_forward,2,250,55.649555466438215,12042.512630035082,9104;9105;8127;6708;8533;7208;7231;4103;3058;2956;3996;2711
DK05_to_DB02_forward,3,250,55.649555466438215,12042.512630035082,9104;9105;8127;6708;8533;7208;7231;4103;3058;2956;3996;2711
DK05_to_DB02_forward,4,250,55.649555466438215,12042.512630035082,9104;9105;8127;6708;8533;7208;7231;4103;3058;2956;3996;2711
DK05_to_DB02_forward,5,250,55.649555466438215,12042.512630035082,9104;9105;8127;6708;8533;7208;7231;4103;3058;2956;3996;2711
DK05_to_DB02_forward,6,250,55.649555466438215,12042.512630035082,9104;9105;8127;6708;8533;7208;7231;4103;3058;2956;3996;2711
DK05_to_DB02_forward,7,250,55.649555466438215,12042.512630035082,9104;9105;8127;6708;8533;7208;7231;4103;3058;2956;3996;2711
DK05_to_DB02_forward,8,250,55.649555466438215,12042.512630035082,9104;9105;8127;6708;8533;7208;7231;4103;3058;2956;3996;2711
DK05_to_DB02_forward,9,250,55.649555466438215,12042.512630035082,9104;9105;8127;6708;8533;7208;7231;4103;3058;2956;3996;2711
DK05_to_DB02_forward,10,250,55.649555466438215,12042.512630035082,9104;9105;8127;6708;8533;7208;7231;4103;3058;2956;3996;2711
DK05_to_DB02_forward,11,250,55.649555466438215,12042.512630035082,9104;9105;8127;6708;8533;7208;7231;4103;3058;2956;3996;2711
DK05_to_DB02_forward,12,250,55.649555466438215,12042.512630035082,9104;9105;8127;6708;8533;7208;7231;4103;3058;2956;3996;2711
DK05_to_DB02_forward,13,250,55.649555466438215,12042.512630035082,9104;9105;8127;6708;8533;7208;7231;4103;3058;2956;3996;2711
DK05_to_DB02_forward,14,250,55.649555466438215,12042.512630035082,9104;9105;8127;6708;8533;7208;7231;4103;3058;2956;3996;2711
DK05_to_DB02_forward,15,250,55.649555466438215,12042.512630035082,9104;9105;8127;6708;8533;7208;7231;4103;3058;2956;3996;2711
DK05_to_DB02_forward,16,250,55.649555466438215,12042.512630035082,9104;9105;8127;6708;8533;7208;7231;4103;3058;2956;3996;2711
DK05_to_DB02_forward,17,250,55.649555466438215,12042.512630035082,9104;9105;8127;6708;8533;7208;7231;4103;3058;2956;3996;2711
DK05_to_DB02_forward,18,250,55.649555466438215,12042.512630035082,9104;9105;8127;6708;8533;7208;7231;4103;3058;2956;3996;2711
DK05_to_DB02_forward,19,250,55.649555466438215,12042.512630035082,9104;9105;8127;6708;8533;7208;7231;4103;3058;2956;3996;2711
DK05_to_DB02_forward,20,250,55.649555466438215,12042.512630035082,9104;9105;8127;6708;8533;7208;7231;4103;3058;2956;3996;2711
DK05_to_DB02_forward,21,250,55.649555466438215,12042.512630035082,9104;9105;8127;6708;8533;7208;7231;4103;3058;2956;3996;2711
DK05_to_DB02_forward,22,250,55.649555466438215,12042.512630035082,9104;9105;8127;6708;8533;7208;7231;4103;3058;2956;3996;2711
DK05_to_DB02_forward,23,250,55.649555466438215,12042.512630035082,9104;9105;8127;6708;8533;7208;7231;4103;3058;2956;3996;2711
DK05_to_DB02_forward,24,250,55.649555466438215,12042.512630035082,9104;9105;8127;6708;8533;7208;7231;4103;3058;2956;3996;2711
DK05_to_DB02_forward,25,250,55.649555466438215,12042.512630035082,9104;9105;8127;6708;8533;7208;7231;4103;3058;2956;3996;2711
DK05_to_DB02_forward,26,250,55.649555466438215,12042.512630035082,9104;9105;8127;6708;8533;7208;7231;4103;3058;2956;3996;2711
DK05_to_DB02_forward,27,250,55.649555466438215,12042.512630035082,9104;9105;8127;6708;8533;7208;7231;4103;3058;2956;3996;2711
DK05_to_DB02_forward,28,250,55.649555466438215,12042.512630035082,9104;9105;8127;6708;8533;7208;7231;4103;3058;2956;3996;2711
DK05_to_DB02_forward,29,250,55.649555466438215,12042.512630035082,9104;9105;8127;6708;8533;7208;7231;4103;3058;2956;3996;2711
