route_key,iteration,n_feasible_ant_paths,best_cost,best_distance_m,best_path_node_ids
DK01_to_DB01_outer_backup_to_FLZ04_FLZ_branch,54,60,21.204807758007227,10610.60311980873,4103;3996;5615;3615;4479;5701;3058;2956;3476;1955;4805
DK01_to_DB01_outer_backup_to_FLZ04_FLZ_branch,55,60,21.204807758007227,10610.60311980873,4103;3996;5615;3615;4479;5701;3058;2956;3476;1955;4805
DK01_to_DB01_outer_backup_to_FLZ04_FLZ_branch,56,60,21.204807758007227,10610.60311980873,4103;3996;5615;3615;4479;5701;3058;2956;3476;1955;4805
DK01_to_DB01_outer_backup_to_FLZ04_FLZ_branch,57,60,21.204807758007227,10610.60311980873,4103;3996;5615;3615;4479;5701;3058;2956;3476;1955;4805
DK01_to_DB01_outer_backup_to_FLZ04_FLZ_branch,58,60,21.204807758007227,10610.60311980873,4103;3996;5615;3615;4479;5701;3058;2956;3476;1955;4805
DK01_to_DB01_outer_backup_to_FLZ04_FLZ_branch,59,60,21.204807758007227,10610.60311980873,4103;3996;5615;3615;4479;5701;3058;2956;3476;1955;4805
DK01_to_DB01_outer_backup_to_FLZ04_FLZ_branch,60,60,21.204807758007227,10610.60311980873,4103;3996;5615;3615;4479;5701;3058;2956;3476;1955;4805
DK01_to_DB01_outer_backup_to_FLZ04_FLZ_branch,61,60,21.204807758007227,10610.60311980873,4103;3996;5615;3615;4479;5701;3058;2956;3476;1955;4805
DK01_to_DB01_outer_backup_to_FLZ04_FLZ_branch,62,60,21.204807758007227,10610.60311980873,4103;3996;5615;3615;4479;5701;3058;2956;3476;1955;4805
DK01_to_DB01_outer_backup_to_FLZ04_FLZ_branch,63,60,21.204807758007227,10610.60311980873,4103;3996;5615;3615;4479;5701;3058;2956;3476;1955;4805
DK01_to_DB01_outer_backup_to_FLZ04_FLZ_branch,64,60,21.204807758007227,10610.60311980873,4103;3996;5615;3615;4479;5701;3058;2956;3476;1955;4805
DK01_to_DB01_outer_backup_to_FLZ04_FLZ_branch,65,60,21.204807758007227,10610.60311980873,4103;3996;5615;3615;4479;5701;3058;2956;3476;1955;4805
DK01_to_DB01_outer_backup_to_FLZ04_FLZ_branch,66,60,21.204807758007227,10610.60311980873,4103;3996;5615;3615;4479;5701;3058;2956;3476;1955;4805
DK01_to_DB01_outer_backup_to_FLZ04_FLZ_branch,67,60,21.204807758007227,10610.60311980873,4103;3996;5615;3615;4479;5701;3058;2956;3476;1955;4805
DK01_to_DB01_outer_backup_to_FLZ04_FLZ_branch,68,60,21.204807758007227,10610.60311980873,4103;3996;5615;3615;4479;5701;3058;2956;3476;1955;4805
DK01_to_DB01_outer_backup_to_FLZ04_FLZ_branch,69,60,21.204807758007227,10610.60311980873,4103;3996;5615;3615;4479;5701;3058;2956;3476;1955;4805
DK01_to_DB01_outer_backup_to_FLZ04_FLZ_branch,70,60,21.204807758007227,10610.60311980873,4103;3996;5615;3615;4479;5701;3058;2956;3476;1955;4805
DK01_to_DB01_outer_backup_to_FLZ04_FLZ_branch,71,60,21.204807758007227,10610.60311980873,4103;3996;5615;3615;4479;5701;3058;2956;3476;1955;4805
DK01_to_DB01_outer_backup_to_FLZ04_FLZ_branch,72,60,21.204807758007227,10610.60311980873,4103;3996;5615;3615;4479;5701;3058;2956;3476;1955;4805
DK01_to_DB01_outer_backup_to_FLZ04_FLZ_branch,73,60,21.204807758007227,10610.60311980873,4103;3996;5615;3615;4479;5701;3058;2956;3476;1955;4805
DK01_to_DB01_outer_backup_to_FLZ04_FLZ_branch,74,60,21.204807758007227,10610.60311980873,4103;3996;5615;3615;4479;5701;3058;2956;3476;1955;4805
DK01_to_DB01_outer_backup_to_FLZ04_FLZ_branch,75,60,21.204807758007227,10610.60311980873,4103;3996;5615;3615;4479;5701;3058;2956;3476;1955;4805
DK01_to_DB01_outer_backup_to_FLZ04_FLZ_branch,76,60,21.204807758007227,10610.60311980873,4103;3996;5615;3615;4479;5701;3058;2956;3476;1955;4805
DK01_to_DB01_outer_backup_to_FLZ04_FLZ_branch,77,60,21.204807758007227,10610.60311980873,4103;3996;5615;3615;4479;5701;3058;2956;3476;1955;4805
DK01_to_DB01_outer_backup_to_FLZ04_FLZ_branch,78,60,21.204807758007227,10610.60311980873,4103;3996;5615;3615;4479;5701;3058;2956;3476;1955;4805
DK01_to_DB01_outer_backup_to_FLZ04_FLZ_branch,79,60,21.204807758007227,10610.60311980873,4103;3996;5615;3615;4479;5701;3058;2956;3476;1955;4805
