route_key,iteration,n_feasible_ant_paths,best_cost,best_distance_m,best_path_node_ids
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,20,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,21,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,22,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,23,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,24,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,25,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,26,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,27,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,28,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,29,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,30,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,31,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,32,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,33,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,34,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,35,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,36,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,37,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,38,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,39,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,40,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,41,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,42,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,43,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,44,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,45,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,46,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,47,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,48,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,49,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,50,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,51,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,52,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,53,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,54,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,55,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,56,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,57,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,58,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,59,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,60,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,61,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,62,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,63,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,64,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,65,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,66,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,67,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,68,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,69,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,70,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,71,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,72,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,73,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,74,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,75,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,76,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,77,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,78,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
TA016_MAJ011_DK01_to_DB01_to_FLZ03_FLZ_branch,79,60,12.991593479655375,6559.1839707710205,8026;7231;6728;9151;9253;5292;6291;8127
