route_key,iteration,n_feasible_ant_paths,best_cost,best_distance_m,best_path_node_ids
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,30,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,31,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,32,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,33,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,34,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,35,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,36,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,37,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,38,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,39,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,40,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,41,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,42,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
