route_key,iteration,n_feasible_ant_paths,best_cost,best_distance_m,best_path_node_ids
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,38,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,39,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,40,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,41,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,42,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,43,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,44,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,45,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,46,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,47,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,48,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,49,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,50,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,51,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,52,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,53,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,54,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,55,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,56,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,57,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,58,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,59,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,60,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,61,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,62,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,63,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,64,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,65,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,66,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,67,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,68,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
