route_key,iteration,n_feasible_ant_paths,best_cost,best_distance_m,best_path_node_ids
DB02_to_DK01_backward_to_FLZ01_FLZ_branch,57,60,8.319381735753312,3299.9388610825063,3008;3996;5615;3406
DB02_to_DK01_backward_to_FLZ01_FLZ_branch,58,60,8.319381735753312,3299.9388610825063,3008;3996;5615;3406
DB02_to_DK01_backward_to_FLZ01_FLZ_branch,59,60,8.319381735753312,3299.9388610825063,3008;3996;5615;3406
DB02_to_DK01_backward_to_FLZ01_FLZ_branch,60,60,8.319381735753312,3299.9388610825063,3008;3996;5615;3406
DB02_to_DK01_backward_to_FLZ01_FLZ_branch,61,60,8.319381735753312,3299.9388610825063,3008;3996;5615;3406
DB02_to_DK01_backward_to_FLZ01_FLZ_branch,62,60,8.319381735753312,3299.9388610825063,3008;3996;5615;3406
DB02_to_DK01_backward_to_FLZ01_FLZ_branch,63,60,8.319381735753312,3299.9388610825063,3008;3996;5615;3406
DB02_to_DK01_backward_to_FLZ01_FLZ_branch,64,60,8.319381735753312,3299.9388610825063,3008;3996;5615;3406
DB02_to_DK01_backward_to_FLZ01_FLZ_branch,65,60,8.319381735753312,3299.9388610825063,3008;3996;5615;3406
DB02_to_DK01_backward_to_FLZ01_FLZ_branch,66,60,8.319381735753312,3299.9388610825063,3008;3996;5615;3406
DB02_to_DK01_backward_to_FLZ01_FLZ_branch,67,60,8.319381735753312,3299.9388610825063,3008;3996;5615;3406
DB02_to_DK01_backward_to_FLZ01_FLZ_branch,68,60,8.319381735753312,3299.9388610825063,3008;3996;5615;3406
DB02_to_DK01_backward_to_FLZ01_FLZ_branch,69,60,8.319381735753312,3299.9388610825063,3008;3996;5615;3406
DB02_to_DK01_backward_to_FLZ01_FLZ_branch,70,60,8.319381735753312,3299.9388610825063,3008;3996;5615;3406
DB02_to_DK01_backward_to_FLZ01_FLZ_branch,71,60,8.319381735753312,3299.9388610825063,3008;3996;5615;3406
DB02_to_DK01_backward_to_FLZ01_FLZ_branch,72,60,8.319381735753312,3299.9388610825063,3008;3996;5615;3406
DB02_to_DK01_backward_to_FLZ01_FLZ_branch,73,60,8.319381735753312,3299.9388610825063,3008;3996;5615;3406
DB02_to_DK01_backward_to_FLZ01_FLZ_branch,74,60,8.319381735753312,3299.9388610825063,3008;3996;5615;3406
DB02_to_DK01_backward_to_FLZ01_FLZ_branch,75,60,8.319381735753312,3299.9388610825063,3008;3996;5615;3406
DB02_to_DK01_backward_to_FLZ01_FLZ_branch,76,60,8.319381735753312,3299.9388610825063,3008;3996;5615;3406
DB02_to_DK01_backward_to_FLZ01_FLZ_branch,77,60,8.319381735753312,3299.9388610825063,3008;3996;5615;3406
DB02_to_DK01_backward_to_FLZ01_FLZ_branch,78,60,8.319381735753312,3299.9388610825063,3008;3996;5615;3406
DB02_to_DK01_backward_to_FLZ01_FLZ_branch,79,60,8.319381735753312,3299.9388610825063,3008;3996;5615;3406
