route_key,iteration,n_feasible_ant_paths,best_cost,best_distance_m,best_path_node_ids
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,0,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,1,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,2,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,3,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,4,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,5,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,6,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,7,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,8,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,9,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,10,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,11,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,12,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,13,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,14,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,15,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,16,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,17,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,18,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,19,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,20,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,21,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,22,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,23,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,24,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,25,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,26,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,27,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,28,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,29,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,30,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,31,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,32,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,33,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,34,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,35,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,36,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,37,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,38,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,39,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,40,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,41,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,42,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,43,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,44,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,45,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,46,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,47,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,48,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,49,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,50,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,51,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,52,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,53,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,54,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,55,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,56,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,57,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,58,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,59,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,60,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,61,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,62,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,63,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,64,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,65,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,66,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,67,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,68,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,69,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,70,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,71,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,72,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,73,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,74,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,75,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,76,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,77,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,78,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
DB02_to_DK01_backward_to_FLZ04_FLZ_branch,79,60,9.378859283748708,3228.536526289946,4494;3476;1955;4805
