route_key,iteration,n_feasible_ant_paths,best_cost,best_distance_m,best_path_node_ids
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,33,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,34,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,35,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,36,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,37,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,38,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,39,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,40,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,41,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,42,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,43,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,44,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,45,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,46,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,47,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,48,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,49,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,50,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,51,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
