route_key,iteration,n_feasible_ant_paths,best_cost,best_distance_m,best_path_node_ids
DK06_to_DB02_outer_backup_to_FLZ04_FLZ_branch,68,60,17.32244357468918,12187.780966716662,5615;3204;7231;8026;7213;7214;9151;9253;7208;3476;1955;4805
DK06_to_DB02_outer_backup_to_FLZ04_FLZ_branch,69,60,17.32244357468918,12187.780966716662,5615;3204;7231;8026;7213;7214;9151;9253;7208;3476;1955;4805
DK06_to_DB02_outer_backup_to_FLZ04_FLZ_branch,70,60,17.32244357468918,12187.780966716662,5615;3204;7231;8026;7213;7214;9151;9253;7208;3476;1955;4805
DK06_to_DB02_outer_backup_to_FLZ04_FLZ_branch,71,60,17.32244357468918,12187.780966716662,5615;3204;7231;8026;7213;7214;9151;9253;7208;3476;1955;4805
DK06_to_DB02_outer_backup_to_FLZ04_FLZ_branch,72,60,17.32244357468918,12187.780966716662,5615;3204;7231;8026;7213;7214;9151;9253;7208;3476;1955;4805
DK06_to_DB02_outer_backup_to_FLZ04_FLZ_branch,73,60,17.32244357468918,12187.780966716662,5615;3204;7231;8026;7213;7214;9151;9253;7208;3476;1955;4805
DK06_to_DB02_outer_backup_to_FLZ04_FLZ_branch,74,60,17.32244357468918,12187.780966716662,5615;3204;7231;8026;7213;7214;9151;9253;7208;3476;1955;4805
DK06_to_DB02_outer_backup_to_FLZ04_FLZ_branch,75,60,17.32244357468918,12187.780966716662,5615;3204;7231;8026;7213;7214;9151;9253;7208;3476;1955;4805
DK06_to_DB02_outer_backup_to_FLZ04_FLZ_branch,76,60,17.32244357468918,12187.780966716662,5615;3204;7231;8026;7213;7214;9151;9253;7208;3476;1955;4805
DK06_to_DB02_outer_backup_to_FLZ04_FLZ_branch,77,60,17.32244357468918,12187.780966716662,5615;3204;7231;8026;7213;7214;9151;9253;7208;3476;1955;4805
DK06_to_DB02_outer_backup_to_FLZ04_FLZ_branch,78,60,17.32244357468918,12187.780966716662,5615;3204;7231;8026;7213;7214;9151;9253;7208;3476;1955;4805
DK06_to_DB02_outer_backup_to_FLZ04_FLZ_branch,79,60,17.32244357468918,12187.780966716662,5615;3204;7231;8026;7213;7214;9151;9253;7208;3476;1955;4805
