route_key,iteration,n_feasible_ant_paths,best_cost,best_distance_m,best_path_node_ids
TA003_MAJ015_DK04_to_DB01_to_FLZ04_FLZ_branch,58,60,10.783272049427062,3089.2514307968995,3058;2956;1555;1955;4805
TA003_MAJ015_DK04_to_DB01_to_FLZ04_FLZ_branch,59,60,10.783272049427062,3089.2514307968995,3058;2956;1555;1955;4805
TA003_MAJ015_DK04_to_DB01_to_FLZ04_FLZ_branch,60,60,10.783272049427062,3089.2514307968995,3058;2956;1555;1955;4805
TA003_MAJ015_DK04_to_DB01_to_FLZ04_FLZ_branch,61,60,10.783272049427062,3089.2514307968995,3058;2956;1555;1955;4805
TA003_MAJ015_DK04_to_DB01_to_FLZ04_FLZ_branch,62,60,10.783272049427062,3089.2514307968995,3058;2956;1555;1955;4805
TA003_MAJ015_DK04_to_DB01_to_FLZ04_FLZ_branch,63,60,10.783272049427062,3089.2514307968995,3058;2956;1555;1955;4805
TA003_MAJ015_DK04_to_DB01_to_FLZ04_FLZ_branch,64,60,10.783272049427062,3089.2514307968995,3058;2956;1555;1955;4805
TA003_MAJ015_DK04_to_DB01_to_FLZ04_FLZ_branch,65,60,10.783272049427062,3089.2514307968995,3058;2956;1555;1955;4805
TA003_MAJ015_DK04_to_DB01_to_FLZ04_FLZ_branch,66,60,10.783272049427062,3089.2514307968995,3058;2956;1555;1955;4805
TA003_MAJ015_DK04_to_DB01_to_FLZ04_FLZ_branch,67,60,10.783272049427062,3089.2514307968995,3058;2956;1555;1955;4805
TA003_MAJ015_DK04_to_DB01_to_FLZ04_FLZ_branch,68,60,10.783272049427062,3089.2514307968995,3058;2956;1555;1955;4805
TA003_MAJ015_DK04_to_DB01_to_FLZ04_FLZ_branch,69,60,10.783272049427062,3089.2514307968995,3058;2956;1555;1955;4805
TA003_MAJ015_DK04_to_DB01_to_FLZ04_FLZ_branch,70,60,10.783272049427062,3089.2514307968995,3058;2956;1555;1955;4805
TA003_MAJ015_DK04_to_DB01_to_FLZ04_FLZ_branch,71,60,10.783272049427062,3089.2514307968995,3058;2956;1555;1955;4805
TA003_MAJ015_DK04_to_DB01_to_FLZ04_FLZ_branch,72,60,10.783272049427062,3089.2514307968995,3058;2956;1555;1955;4805
TA003_MAJ015_DK04_to_DB01_to_FLZ04_FLZ_branch,73,60,10.783272049427062,3089.2514307968995,3058;2956;1555;1955;4805
TA003_MAJ015_DK04_to_DB01_to_FLZ04_FLZ_branch,74,60,10.783272049427062,3089.2514307968995,3058;2956;1555;1955;4805
TA003_MAJ015_DK04_to_DB01_to_FLZ04_FLZ_branch,75,60,10.783272049427062,3089.2514307968995,3058;2956;1555;1955;4805
TA003_MAJ015_DK04_to_DB01_to_FLZ04_FLZ_branch,76,60,10.783272049427062,3089.2514307968995,3058;2956;1555;1955;4805
TA003_MAJ015_DK04_to_DB01_to_FLZ04_FLZ_branch,77,60,10.783272049427062,3089.2514307968995,3058;2956;1555;1955;4805
TA003_MAJ015_DK04_to_DB01_to_FLZ04_FLZ_branch,78,60,10.783272049427062,3089.2514307968995,3058;2956;1555;1955;4805
TA003_MAJ015_DK04_to_DB01_to_FLZ04_FLZ_branch,79,60,10.783272049427062,3089.2514307968995,3058;2956;1555;1955;4805
