route_key,iteration,n_feasible_ant_paths,best_cost,best_distance_m,best_path_node_ids
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,36,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,37,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,38,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,39,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,40,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,41,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,42,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,43,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,44,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,45,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,46,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,47,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,48,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,49,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,50,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,51,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,52,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,53,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,54,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,55,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,56,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,57,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,58,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,59,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,60,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,61,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,62,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,63,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,64,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,65,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,66,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,67,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,68,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,69,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,70,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,71,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,72,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,73,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,74,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,75,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,76,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,77,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,78,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
DK01_to_DB01_outer_backup_to_FLZ03_FLZ_branch,79,60,10.294914446278712,5035.80414882492,8026;7214;7213;6708;8141;6291;8127
