route_key,iteration,n_feasible_ant_paths,best_cost,best_distance_m,best_path_node_ids
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,0,18,21.8019679671274,9059.716889258389,2811;2711;3008;4479;3615;4103;3476;4805;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,1,46,16.187769474517545,4523.258275389837,2811;2711;4103;3476;4805;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,2,50,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,3,57,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,4,58,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,5,59,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,6,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,7,59,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,8,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,9,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,10,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,11,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,12,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,13,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,14,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,15,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,16,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,17,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,18,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,19,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,20,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,21,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,22,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,23,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,24,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,25,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,26,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,27,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,28,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,29,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,30,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,31,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,32,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,33,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,34,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,35,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,36,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,37,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,38,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,39,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,40,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,41,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,42,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,43,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,44,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,45,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,46,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,47,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,48,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,49,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,50,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,51,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,52,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,53,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,54,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,55,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,56,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,57,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,58,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,59,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,60,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,61,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,62,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,63,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,64,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,65,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,66,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,67,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,68,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,69,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,70,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,71,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,72,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,73,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,74,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,75,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,76,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,77,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,78,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
DK04_to_DB02_forward_to_FLZ01_FLZ_branch,79,60,10.708337347230037,5428.805634335298,2811;2711;3008;3996;3865;3406
