route_key,iteration,n_feasible_ant_paths,best_cost,best_distance_m,best_path_node_ids
DK06_to_DB01_forward,0,243,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
DK06_to_DB01_forward,1,245,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
DK06_to_DB01_forward,2,240,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
DK06_to_DB01_forward,3,246,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
DK06_to_DB01_forward,4,250,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
DK06_to_DB01_forward,5,250,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
DK06_to_DB01_forward,6,250,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
DK06_to_DB01_forward,7,250,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
DK06_to_DB01_forward,8,250,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
DK06_to_DB01_forward,9,250,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
DK06_to_DB01_forward,10,250,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
DK06_to_DB01_forward,11,250,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
DK06_to_DB01_forward,12,250,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
DK06_to_DB01_forward,13,250,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
DK06_to_DB01_forward,14,250,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
DK06_to_DB01_forward,15,250,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
DK06_to_DB01_forward,16,250,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
DK06_to_DB01_forward,17,250,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
DK06_to_DB01_forward,18,250,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
DK06_to_DB01_forward,19,250,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
DK06_to_DB01_forward,20,250,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
DK06_to_DB01_forward,21,250,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
DK06_to_DB01_forward,22,250,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
DK06_to_DB01_forward,23,250,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
DK06_to_DB01_forward,24,250,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
DK06_to_DB01_forward,25,250,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
DK06_to_DB01_forward,26,250,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
DK06_to_DB01_forward,27,250,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
DK06_to_DB01_forward,28,250,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
DK06_to_DB01_forward,29,250,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
DK06_to_DB01_forward,30,250,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
DK06_to_DB01_forward,31,250,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
DK06_to_DB01_forward,32,250,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
DK06_to_DB01_forward,33,250,14.781267270342369,4953.090828945406,8719;6728;4103;3058;2956
