route_key,iteration,n_feasible_ant_paths,best_cost,best_distance_m,best_path_node_ids
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,0,16,32.4537201153085,18130.81818419319,3058;2956;5292;3476;3996;4103;7231;8026;8533;8722;8719;8943;8425;6708;6728;7214;7213;7208;8141;5701;1955;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,41,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,42,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,43,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,44,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,45,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,46,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,47,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,48,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,49,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,50,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,51,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,52,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,53,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,54,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,55,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,56,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,57,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,58,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,59,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,60,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,61,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,62,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,63,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,64,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,65,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,66,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,67,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,68,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,69,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,70,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,71,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,72,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,73,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,74,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,75,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,76,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,77,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,78,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
TA006_MAJ014_DK04_to_DB01_to_FLZ04_FLZ_branch,79,60,29.9536095616652,14474.756235763405,3058;2956;5292;3476;3996;4103;7231;8026;7213;7214;6728;9151;9253;5615;3615;3204;3008;2811;2711;4805
