route_key,iteration,n_feasible_ant_paths,best_cost,best_distance_m,best_path_node_ids
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,0,23,40.32720177729696,22154.30861801871,3996;3204;7231;4103;3476;7208;5693;5701;6291;8127;8943;7214;7213;8533;8026;6728;6708;8141;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,25,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,26,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,27,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,28,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,29,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,30,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,31,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,32,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,33,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,34,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,35,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,36,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,37,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,38,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,39,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,40,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,41,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,42,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,43,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,44,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,45,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,46,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,47,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,48,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,49,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,50,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,51,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,52,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,53,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,54,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,55,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,56,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,57,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,58,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,59,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,60,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,61,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,62,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,63,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,64,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,65,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,66,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,67,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,68,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,69,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,70,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,71,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,72,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,73,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,74,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,75,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,76,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,77,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,78,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
TA014_MAJ017_DK01_to_DB02_to_FLZ04_FLZ_branch,79,60,14.875792686071234,7789.296324669502,3996;2811;2711;3008;3615;4479;1555;4805
