route_key,iteration,n_feasible_ant_paths,best_cost,best_distance_m,best_path_node_ids
DK04_to_DB01_forward,0,240,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,1,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,2,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,3,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,4,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,5,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,6,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,7,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,8,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,9,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,10,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,11,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,12,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,13,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,14,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,15,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,16,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,17,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,18,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,19,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,20,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,21,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,22,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,23,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,24,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,25,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,26,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,27,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,28,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,29,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,30,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,31,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,32,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,33,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,34,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,35,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,36,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,37,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,38,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,39,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,40,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,41,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,42,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,43,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,44,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,45,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,46,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,47,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,48,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,49,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,50,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,51,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,52,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,53,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,54,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,55,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
DK04_to_DB01_forward,56,250,12.74329281468525,3487.6698293442855,2329;2431;4046;3476;2956
