route_key,iteration,n_feasible_ant_paths,best_cost,best_distance_m,best_path_node_ids
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,0,17,10.452562241751334,4318.127655254471,3996;3008;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,1,40,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,2,48,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,3,54,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,4,57,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,5,58,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,6,59,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,7,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,8,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,9,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,10,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,11,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,12,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,13,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,14,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,15,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,16,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,17,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,18,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,19,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,20,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,21,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,22,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,23,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,24,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
