leg_id,lane,seq,x,y
BAK01__RBT05,B,6,4536.88717919243,1714.5767579981944
BAK01__RBT05,B,7,4527.0702635292955,1712.8990940213528
BAK01__RBT05,B,8,4517.253347866161,1711.2214300445112
BAK01__RBT05,B,9,4507.436432203026,1709.5437660676696
BAK01__RBT05,B,10,4497.619516539892,1707.866102090828
BAK01__RBT05,B,11,4487.802600876757,1706.1884381139864
BAK01__RBT05,B,12,4477.985685213623,1704.5107741371448
BAK01__RBT05,B,13,4468.168769550489,1702.8331101603032
BAK01__RBT05,B,14,4458.351853887354,1701.1554461834617
BAK01__RBT05,B,15,4448.534938224219,1699.4777822066198
BAK01__RBT05,B,16,4438.718022561085,1697.8001182297783
BAK01__RBT05,B,17,4428.901106897951,1696.1224542529367
BAK01__RBT05,B,18,4419.084191234816,1694.444790276095
BAK01__RBT05,B,19,4409.267275571681,1692.7671262992535
BAK01__RBT05,B,20,4399.4503599085465,1691.089462322412
BAK01__RBT05,B,21,4389.633444245413,1689.4117983455703
BAK01__RBT05,B,22,4379.816528582278,1687.7341343687287
BAK01__RBT05,B,23,4369.999612919143,1686.0564703918872
BAK01__RBT05,B,24,4360.182697256009,1684.3788064150456
BAK01__RBT05,B,25,4350.365781592875,1682.7011424382038
BAK01__RBT05,B,26,4340.54886592974,1681.0234784613622
BAK01__RBT05,B,27,4330.731950266605,1679.3458144845206
BAK01__RBT05,B,28,4320.915034603471,1677.668150507679
BAK01__RBT05,B,29,4311.0981189403365,1675.9904865308374
BAK01__RBT05,B,30,4301.281203277202,1674.3128225539958
BAK01__RBT05,B,31,4291.464287614068,1672.6351585771542
BAK01__RBT05,B,32,4281.647371950933,1670.9574946003127
BAK01__RBT05,B,33,4271.830456287798,1669.279830623471
BAK01__RBT05,B,34,4262.013540624664,1667.6021666466295
BAK01__RBT05,B,35,4252.19662496153,1665.9245026697877
BAK01__RBT05,B,36,4242.379709298395,1664.246838692946
BAK01__RBT05,B,37,4232.56279363526,1662.5691747161045
BAK01__RBT05,B,38,4222.7458779721255,1660.891510739263
BAK01__RBT05,B,39,4212.928962308992,1659.2138467624213
BAK01__RBT05,B,40,4203.112046645857,1657.5361827855797
BAK01__RBT05,B,41,4193.295130982722,1655.8585188087382
BAK01__RBT05,B,42,4183.478215319588,1654.1808548318966
BAK01__RBT05,B,43,4173.661299656454,1652.503190855055
BAK01__RBT05,B,44,4163.844383993319,1650.8255268782132
BAK01__RBT05,B,45,4154.027468330184,1649.1478629013716
BAK01__RBT05,B,46,4144.21055266705,1647.47019892453
BAK01__RBT05,B,47,4134.3936370039155,1645.7925349476884
BAK01__RBT05,B,48,4124.576721340781,1644.1148709708468
BAK01__RBT05,B,49,4114.759805677646,1642.4372069940052
BAK01__RBT05,B,50,4104.942890014512,1640.7595430171637
BAK01__RBT05,B,51,4095.1259743513774,1639.081879040322
BAK01__RBT05,B,52,4085.309058688243,1637.4042150634805
BAK01__RBT05,B,53,4075.4921430251084,1635.726551086639
BAK01__RBT05,B,54,4065.675227361974,1634.0488871097973
BAK01__RBT05,B,55,4055.8583116988393,1632.3712231329555
BAK01__RBT05,B,56,4046.041396035705,1630.693559156114
BAK01__RBT05,B,57,4036.2244803725707,1629.0158951792723
BAK01__RBT05,B,58,4026.407564709436,1627.3382312024307
BAK01__RBT05,B,59,4016.590649046301,1625.6605672255891
BAK01__RBT05,B,60,4006.773733383167,1623.9829032487476
BAK01__RBT05,B,61,3996.9568177200326,1622.305239271906
BAK01__RBT05,B,62,3987.139902056898,1620.6275752950644
BAK01__RBT05,B,63,3977.3229863937636,1618.9499113182228
BAK01__RBT05,B,64,3967.506070730629,1617.272247341381
BAK01__RBT05,B,65,3957.6891550674945,1615.5945833645394
BAK01__RBT05,B,66,3947.87223940436,1613.9169193876978
BAK01__RBT05,B,67,3938.0553237412255,1612.2392554108562
BAK01__RBT05,B,68,3928.238408078091,1610.5615914340146
BAK01__RBT05,B,69,3918.4214924149564,1608.883927457173
BAK01__RBT09,A,0,4586.4187180460685,1679.0107460711963
BAK01__RBT09,A,1,4578.110147372098,1684.386880036707
BAK01__RBT09,A,2,4569.801576698127,1689.7630140022172
BAK01__RBT09,A,3,4561.493006024157,1695.139147967728
BAK01__RBT09,A,4,4553.184435350186,1700.5152819332382
BAK01__RBT09,A,5,4544.875864676215,1705.8914158987488
BAK01__RBT09,A,6,4536.567294002244,1711.267549864259
BAK01__RBT09,A,7,4528.258723328274,1716.6436838297698
BAK01__RBT09,A,8,4519.950152654303,1722.01981779528
BAK01__RBT09,A,9,4511.641581980332,1727.3959517607905
BAK01__RBT09,A,10,4503.333011306361,1732.7720857263007
BAK01__RBT09,A,11,4495.024440632391,1738.1482196918114
BAK01__RBT09,A,12,4486.71586995842,1743.5243536573216
BAK01__RBT09,A,13,4478.407299284449,1748.9004876228323
BAK01__RBT09,A,14,4470.098728610478,1754.2766215883426
BAK01__RBT09,A,15,4461.790157936508,1759.6527555538532
BAK01__RBT09,A,16,4453.481587262537,1765.0288895193635
BAK01__RBT09,A,17,4445.1730165885665,1770.4050234848742
BAK01__RBT09,A,18,4436.864445914595,1775.7811574503844
BAK01__RBT09,A,19,4428.555875240625,1781.157291415895
BAK01__RBT09,A,20,4420.247304566654,1786.5334253814053
BAK01__RBT09,A,21,4411.938733892684,1791.909559346916
BAK01__RBT09,A,22,4403.630163218712,1797.2856933124262
BAK01__RBT09,A,23,4395.321592544742,1802.661827277937
BAK01__RBT09,A,24,4387.013021870771,1808.037961243447
BAK01__RBT09,A,25,4378.704451196801,1813.4140952089579
BAK01__RBT09,A,26,4370.39588052283,1818.7902291744683
BAK01__RBT09,A,27,4362.087309848859,1824.1663631399786
BAK01__RBT09,A,28,4353.778739174889,1829.5424971054892
BAK01__RBT09,A,29,4345.470168500918,1834.9186310709995
BAK01__RBT09,A,30,4337.161597826947,1840.29476503651
BAK01__RBT09,A,31,4328.853027152976,1845.6708990020204
BAK01__RBT09,A,32,4320.544456479006,1851.0470329675309
BAK01__RBT09,A,33,4312.235885805035,1856.423166933041
BAK01__RBT09,A,34,4303.9273151310645,1861.7993008985518
BAK01__RBT09,A,35,4295.618744457093,1867.175434864062
