seq,pair,direction,route_type,node_id,x,y,z,slowness,slowness_raw,flz_support,emergency_risk,risk_obstacle,risk_ra,risk_total,obstacle_flag,ra_flag,objective_flag,label,label_prefix
0,DB01_to_DK05,backward,backup,4644,4950.0,2250.0,0.0,0.8298489978440832,0.085,0.05258562424077367,0.9474143757592264,0.0,0.0,0.0,0,0,1,DK05,DK
1,DB01_to_DK05,backward,backup,4543,4950.0,2200.0,0.0,0.8305515536622918,0.085,0.05086828546304573,0.9491317145369542,0.0,0.0,0.0,0,0,0,NONE,NONE
2,DB01_to_DK05,backward,backup,4442,4950.0,2150.0,0.0,0.8298967651455508,0.085,0.049015191417106724,0.9509848085828932,0.0,0.0,0.0,0,0,0,NONE,NONE
3,DB01_to_DK05,backward,backup,4340,4900.0,2100.0,0.0,0.8249640317885575,0.085,0.05446721870135011,0.9455327812986499,0.0,0.0,0.0,0,0,0,NONE,NONE
4,DB01_to_DK05,backward,backup,4238,4850.0,2050.0,0.0,0.8174904886494937,0.085,0.060054667895307945,0.939945332104692,0.0,0.0,0.0,0,0,0,NONE,NONE
5,DB01_to_DK05,backward,backup,4237,4800.0,2050.0,0.0,0.8133369823874629,0.085,0.0689876259172394,0.9310123740827606,0.0,0.0,0.0,0,0,0,NONE,NONE
6,DB01_to_DK05,backward,backup,4236,4750.0,2050.0,0.0,0.8095912379315666,0.085,0.07894037170939774,0.9210596282906023,0.0,0.0,0.0,0,0,0,NONE,NONE
7,DB01_to_DK05,backward,backup,4336,4700.0,2100.0,0.0,0.8100471984487528,0.085,0.09411091457591164,0.9058890854240884,0.0,0.0,0.0,0,0,0,NONE,NONE
8,DB01_to_DK05,backward,backup,4436,4650.0,2150.0,0.0,0.8043021875657081,0.085,0.11132376739130573,0.8886762326086943,0.0,0.0,0.0,0,0,0,NONE,NONE
9,DB01_to_DK05,backward,backup,4536,4600.0,2200.0,0.0,0.7898055058462462,0.085,0.13066006527377144,0.8693399347262285,0.0,0.0,0.0,0,0,0,NONE,NONE
10,DB01_to_DK05,backward,backup,4636,4550.0,2250.0,0.0,0.7666219142931858,0.085,0.1521615490248429,0.8478384509751571,0.0,0.0,0.0,0,0,0,NONE,NONE
11,DB01_to_DK05,backward,backup,4736,4500.0,2300.0,0.0,0.7268502634239165,0.085,0.17582233570669614,0.8241776642933039,0.0,0.0,0.0,0,0,0,NONE,NONE
12,DB01_to_DK05,backward,backup,4836,4450.0,2350.0,0.0,0.6547123742379037,0.085,0.20158130101268698,0.798418698987313,0.0,0.0,0.0,0,0,0,NONE,NONE
13,DB01_to_DK05,backward,backup,4835,4400.0,2350.0,0.0,0.5976501765196671,0.085,0.22444140120559558,0.7755585987944045,0.0,0.0,0.0,0,0,0,NONE,NONE
14,DB01_to_DK05,backward,backup,4834,4350.0,2350.0,0.0,0.5234179642739533,0.085,0.2489196812036605,0.7510803187963395,0.0,0.0,0.0,0,0,0,NONE,NONE
15,DB01_to_DK05,backward,backup,4833,4300.0,2350.0,0.0,0.42079581676945876,0.085,0.27499135312272616,0.7250086468772738,0.0,0.0,0.0,0,0,0,NONE,NONE
16,DB01_to_DK05,backward,backup,4832,4250.0,2350.0,0.0,0.3392806683173544,0.085,0.30260937397538795,0.6973906260246121,0.0,0.0,0.0,0,0,0,NONE,NONE
17,DB01_to_DK05,backward,backup,4831,4200.0,2350.0,0.0,0.41007047560350524,0.085,0.33170288846583895,0.668297111534161,0.0,0.0,0.0,0,0,0,NONE,NONE
18,DB01_to_DK05,backward,backup,4931,4150.0,2400.0,0.0,0.4844141422469459,0.085,0.37004131219340686,0.6299586878065931,0.0,0.0,0.0,0,0,0,NONE,NONE
19,DB01_to_DK05,backward,backup,5031,4100.0,2450.0,0.0,0.5791318797532042,0.085,0.4095983944763479,0.5904016055236521,0.0,0.0,0.0,0,0,0,NONE,NONE
20,DB01_to_DK05,backward,backup,5131,4050.0,2500.0,0.0,0.6299997799592645,0.085,0.44985583014731595,0.5501441698526841,0.0,0.0,0.0,0,0,0,NONE,NONE
21,DB01_to_DK05,backward,backup,5231,4000.0,2550.0,0.0,0.6500043332847577,0.085,0.4902250904938553,0.5097749095061447,0.0,0.0,0.0,0,0,0,NONE,NONE
22,DB01_to_DK05,backward,backup,5331,3950.0,2600.0,0.0,0.6534000931908629,0.085,0.530059706503893,0.469940293496107,0.0,0.0,0.0,0,0,0,NONE,NONE
23,DB01_to_DK05,backward,backup,5431,3900.0,2650.0,0.0,0.6435348707327259,0.085,0.568671053718672,0.431328946281328,0.0,0.0,0.0,0,0,0,NONE,NONE
24,DB01_to_DK05,backward,backup,5531,3850.0,2700.0,0.0,0.6192358344888003,0.085,0.6053471856305067,0.3946528143694933,0.0,0.0,0.0,0,0,0,NONE,NONE
25,DB01_to_DK05,backward,backup,5631,3800.0,2750.0,0.0,0.5851227047924298,0.085,0.6393740519842027,0.3606259480157973,0.0,0.0,0.0,0,0,0,NONE,NONE
26,DB01_to_DK05,backward,backup,5731,3750.0,2800.0,0.0,0.5316487923182056,0.085,0.6700582534023591,0.32994174659764086,0.0,0.0,0.0,0,0,0,NONE,NONE
27,DB01_to_DK05,backward,backup,5831,3700.0,2850.0,0.0,0.44024584134540107,0.085,0.6967503397493732,0.30324966025062683,0.0,0.0,0.0,0,0,0,NONE,NONE
28,DB01_to_DK05,backward,backup,5830,3650.0,2850.0,0.0,0.3923874200433209,0.085,0.7316156289466418,0.2683843710533582,0.0,0.0,0.0,0,0,0,NONE,NONE
29,DB01_to_DK05,backward,backup,5829,3600.0,2850.0,0.0,0.33790361544143654,0.085,0.7652305446511657,0.2347694553488343,0.0,0.0,0.0,0,0,0,NONE,NONE
30,DB01_to_DK05,backward,backup,5828,3550.0,2850.0,0.0,0.2762861305596995,0.085,0.7972695114113244,0.2027304885886756,0.0,0.0,0.0,0,0,0,NONE,NONE
31,DB01_to_DK05,backward,backup,5726,3500.0,2800.0,0.0,0.3342373816156799,0.085,0.8388014510869826,0.16119854891301744,0.0,0.0,0.0,0,0,0,NONE,NONE
32,DB01_to_DK05,backward,backup,5725,3450.0,2800.0,0.0,0.2755174600062551,0.085,0.8671198079109533,0.13288019208904667,0.0,0.0,0.0,0,0,0,NONE,NONE
33,DB01_to_DK05,backward,backup,5623,3400.0,2750.0,0.0,0.33560498642044834,0.085,0.9016619341640674,0.09833806583593263,0.0,0.0,0.0,0,0,0,NONE,NONE
34,DB01_to_DK05,backward,backup,5622,3350.0,2750.0,0.0,0.28762697364620055,0.085,0.9248488132162048,0.07515118678379518,0.0,0.0,0.0,0,0,0,NONE,NONE
35,DB01_to_DK05,backward,backup,5520,3300.0,2700.0,0.0,0.34428553079872226,0.085,0.9504865667294234,0.04951343327057656,0.0,0.0,0.0,0,0,0,NONE,NONE
36,DB01_to_DK05,backward,backup,5418,3250.0,2650.0,0.0,0.3369823251359266,0.085,0.9692332344763441,0.03076676552365587,0.0,0.0,0.0,0,0,0,NONE,NONE
37,DB01_to_DK05,backward,backup,5316,3200.0,2600.0,0.0,0.2707142071687864,0.085,0.9806582491395386,0.019341750860461415,0.0,0.0,0.0,0,0,0,NONE,NONE
38,DB01_to_DK05,backward,backup,5215,3200.0,2550.0,0.0,0.316522390568561,0.085,0.9749290059944998,0.02507099400550017,0.0,0.0,0.0,0,0,0,NONE,NONE
39,DB01_to_DK05,backward,backup,5113,3150.0,2500.0,0.0,0.2410278287980918,0.085,0.9749290059944998,0.02507099400550017,0.0,0.0,0.0,0,0,0,NONE,NONE
40,DB01_to_DK05,backward,backup,5012,3150.0,2450.0,0.0,0.2951198878178324,0.085,0.9616906016054253,0.0383093983945747,0.0,0.0,0.0,0,0,0,NONE,NONE
41,DB01_to_DK05,backward,backup,4911,3150.0,2400.0,0.0,0.3382166658641561,0.085,0.9449335938648561,0.05506640613514391,0.0,0.0,0.0,0,0,0,NONE,NONE
42,DB01_to_DK05,backward,backup,4809,3100.0,2350.0,0.0,0.2677173506890157,0.085,0.9302837563666665,0.06971624363333351,0.0,0.0,0.0,0,0,0,NONE,NONE
43,DB01_to_DK05,backward,backup,4708,3100.0,2300.0,0.0,0.31661208906687627,0.085,0.9069606178873836,0.09303938211261642,0.0,0.0,0.0,0,0,0,NONE,NONE
44,DB01_to_DK05,backward,backup,4606,3050.0,2250.0,0.0,0.24159241761321612,0.085,0.8824969025845953,0.11750309741540466,0.0,0.0,0.0,0,0,0,NONE,NONE
45,DB01_to_DK05,backward,backup,4505,3050.0,2200.0,0.0,0.2875393930034335,0.085,0.8536763613451477,0.14632363865485232,0.0,0.0,0.0,0,0,0,NONE,NONE
46,DB01_to_DK05,backward,backup,4404,3050.0,2150.0,0.0,0.3233455187328629,0.085,0.8225775623986645,0.17742243760133547,0.0,0.0,0.0,0,0,0,NONE,NONE
47,DB01_to_DK05,backward,backup,4302,3000.0,2100.0,0.0,0.2220308498203085,0.085,0.7879810402580102,0.2120189597419898,0.0,0.0,0.0,0,0,0,NONE,NONE
