t_s,n_airborne,n_holding,min_approach_m,n_done,n_backlog,n_active
12020.0,48,3,17.851545178289836,370,2,48
12040.0,52,6,20.811100946623995,371,1,52
12060.0,55,5,10.78956441339913,371,0,55
12080.0,53,4,14.4170544903373,373,2,53
12100.0,52,2,15.684451571496163,374,2,52
12120.0,52,3,17.66754325734888,375,1,52
12140.0,51,4,32.424100901082255,376,2,51
12160.0,55,4,43.48465294800169,376,1,55
12180.0,54,5,15.215163752490126,377,0,54
12200.0,54,4,7.198609295609092,377,1,54
12220.0,51,5,23.88431982691533,379,2,51
12240.0,51,3,53.5968276304206,380,2,51
12260.0,49,5,62.33488469883442,381,3,49
12280.0,50,7,48.45493264876404,381,4,50
12300.0,50,5,2.419842447588298,381,3,50
12320.0,48,7,39.78617321841797,381,3,48
12340.0,51,4,0.15215762044124578,381,0,51
12360.0,49,4,21.200225227207287,383,0,49
12380.0,49,4,23.982206895914967,384,0,49
12400.0,48,3,27.637319594070593,385,1,48
12420.0,48,4,36.90658122355063,385,1,48
12440.0,46,5,44.990684829534295,386,2,46
12460.0,43,5,56.780859401610634,388,3,43
12480.0,43,4,69.64536956877794,389,3,43
12500.0,42,4,83.98390430418607,390,3,42
12520.0,42,7,96.73797867808872,390,3,42
12540.0,42,6,87.20305875040552,390,3,42
12560.0,41,5,56.53079395189024,392,2,41
12580.0,42,6,25.757782506955653,392,1,42
12600.0,42,5,6.067384855647101,393,1,41
12620.0,44,4,37.6406119754569,393,0,43
12640.0,46,2,49.9845102746221,394,0,45
12660.0,47,2,45.46023924532054,395,0,46
12680.0,49,1,45.1103449348512,396,0,48
12700.0,49,5,59.385540896030065,396,1,48
12720.0,49,4,71.54769745070512,396,1,48
12740.0,49,5,17.571495926362335,397,0,48
12760.0,49,7,25.91863693884964,397,0,48
12780.0,49,7,60.03564599733455,397,0,48
12800.0,49,9,78.27189041460237,397,0,48
12820.0,49,7,147.64194994452046,398,0,48
12840.0,49,6,131.80963970134815,398,0,48
12860.0,47,8,122.14402700332539,400,0,46
12880.0,47,5,157.92666177576655,401,0,46
12900.0,48,8,78.88991822796072,401,0,47
12920.0,48,7,34.85027945386706,402,0,47
12940.0,46,6,45.5868509836962,403,0,45
12960.0,44,6,128.7883331771694,407,0,43
12980.0,44,6,6.905855227198498,407,0,43
13000.0,43,5,132.5679884953723,407,0,42
13020.0,42,2,165.8837868599596,407,0,41
13040.0,42,2,170.09328724517212,408,0,41
13060.0,44,2,181.68757322430682,409,0,43
13080.0,41,2,192.98858980439408,410,0,40
13100.0,41,1,197.7651913552858,410,0,40
13120.0,41,2,173.27007643757048,411,0,40
13140.0,42,5,192.78266005964167,412,0,41
13160.0,44,4,194.95400114801993,412,0,43
13180.0,46,3,77.5675585168681,412,0,45
13200.0,48,3,82.7774617390831,412,0,47
13220.0,48,5,62.86235592012785,413,1,47
13240.0,50,4,8.19496037409102,414,0,49
13260.0,48,3,83.34719883388351,417,0,47
13280.0,47,4,106.57129663886847,419,1,46
13300.0,46,4,129.46328773378184,419,1,45
13320.0,47,1,34.26808228793469,419,1,46
13340.0,46,2,37.140818578209355,420,1,45
13360.0,45,3,23.87756371547381,420,1,44
13380.0,46,3,19.133078367080312,420,0,45
13400.0,45,2,166.40916813693477,420,0,44
13420.0,45,5,159.59707807967825,421,0,44
13440.0,46,3,25.04560077190255,421,0,45
13460.0,45,3,118.99696672927082,422,0,44
13480.0,44,1,83.15438995276124,424,0,43
13500.0,43,1,44.77260531941606,425,0,42
13520.0,43,1,42.76463683350726,426,0,42
13540.0,41,3,78.89758322566581,428,0,40
13560.0,40,2,83.89149403862692,428,0,39
13580.0,38,1,57.265147394021334,430,0,37
13600.0,39,1,27.56038910977522,430,0,38
13620.0,39,2,13.118784521111568,431,0,38
13640.0,38,2,6.216260283969643,432,0,37
13660.0,35,2,102.74964001125633,435,0,34
13680.0,35,2,87.70347311175034,436,1,34
13700.0,36,3,59.917444196572106,436,0,35
13720.0,37,3,42.60979402501435,437,0,36
13740.0,36,3,28.693414177604396,439,0,35
13760.0,37,1,19.02400686085058,439,0,36
13780.0,38,1,21.86873465915285,439,0,38
13800.0,38,2,93.78529241203309,440,0,38
13820.0,37,1,81.14508301610937,441,0,37
13840.0,35,1,4.110519374168687,443,0,35
13860.0,34,1,164.619544466038,444,0,34
13880.0,33,4,183.9155039569853,445,0,33
13900.0,34,2,230.78651843882756,445,0,34
13920.0,34,1,113.63511734947502,445,0,34
13940.0,35,2,136.504532496971,445,0,35
13960.0,33,2,101.1729075003691,447,0,33
13980.0,34,4,122.9226750036582,448,0,34
14000.0,33,3,162.87897643396727,448,1,33
14020.0,34,3,188.48389445852033,448,1,34
14040.0,34,4,65.75852140998292,450,0,34
14060.0,35,3,86.96904820092257,451,0,35
14080.0,34,1,67.05044051700648,452,0,34
14100.0,36,2,23.391366104429032,452,0,36
14120.0,38,3,49.19582651326018,452,1,38
14140.0,38,3,50.66649065562605,452,1,38
14160.0,41,4,9.6223527404988,452,0,41
14180.0,40,4,106.25638291642854,453,1,40
14200.0,39,3,175.10870590258128,454,1,39
14220.0,42,6,16.14149304904264,454,0,42
14240.0,42,4,26.96109134164636,455,1,42
14260.0,44,5,36.67907968306809,455,2,44
14280.0,44,4,5.976628821992098,456,2,44
14300.0,45,2,53.423432105484466,456,2,45
14320.0,44,3,59.24852131435563,457,2,44
14340.0,45,3,65.98279079410774,457,1,45
14360.0,45,2,232.1086182224492,458,1,45
14380.0,47,4,38.91818966238494,458,0,47
14400.0,49,4,8.3764414499732,459,0,48
14420.0,48,6,91.84817443282653,460,0,47
14440.0,48,8,65.46266461101797,460,0,47
14460.0,49,5,44.761989626614735,460,0,48
14480.0,50,6,29.287291755547738,460,0,49
14500.0,51,4,16.09505320117017,461,0,50
14520.0,50,6,15.255222711967138,462,1,49
14540.0,50,3,42.961979598410714,465,1,49
14560.0,50,7,77.4597081096894,465,2,49
14580.0,49,6,117.80899018943718,467,1,48
14600.0,51,6,25.364136436536118,467,0,50
14620.0,53,7,96.30956289088789,467,1,52
14640.0,52,6,155.95154782800677,469,1,51
14660.0,52,5,158.4116157287157,470,1,51
14680.0,52,4,163.10378498041396,470,1,51
14700.0,53,5,30.771082186606492,470,0,52
14720.0,52,5,83.94557964895095,470,0,51
14740.0,53,7,133.9940352030589,470,0,52
14760.0,52,6,185.1577664359704,470,0,51
14780.0,53,5,131.37934636799855,470,0,52
14800.0,58,6,59.065995663827074,470,0,57
14820.0,55,3,34.74007680399043,471,0,54
14840.0,54,9,20.63368253160302,473,0,53
14860.0,55,9,31.20552226205514,473,0,54
14880.0,57,7,82.31754204187227,473,0,56
14900.0,59,8,12.662112455088032,474,0,58
14920.0,59,8,48.10890413912192,476,0,58
14940.0,59,7,92.73118289804226,476,0,58
14960.0,59,7,42.2016319734642,477,0,58
14980.0,59,3,58.89696927983326,478,0,58
15000.0,59,5,59.519287443862495,478,0,58
15020.0,59,2,61.73071842223643,479,0,58
15040.0,56,3,65.37486076537913,481,1,55
15060.0,56,2,75.45284642803773,482,0,55
15080.0,56,2,85.599550542251,483,1,55
15100.0,55,2,99.07807612087962,484,1,54
15120.0,57,4,114.91685827081442,484,0,56
15140.0,56,2,139.70966027218827,486,0,55
15160.0,55,3,30.633412688533234,487,0,54
15180.0,56,5,77.75865011363346,487,0,55
15200.0,57,6,88.77367668865475,487,0,56
15220.0,56,5,45.95263654680091,487,0,55
15240.0,55,5,13.01054254733941,489,0,54
15260.0,54,8,22.348227378805113,490,0,53
15280.0,54,6,59.143042526911586,490,0,53
15300.0,55,6,62.44257468721887,490,0,54
15320.0,54,6,132.52827338338528,491,0,53
15340.0,53,4,116.2087656688765,491,0,52
15360.0,52,5,96.01138291060187,493,0,51
15380.0,49,5,79.64544742010769,495,0,48
15400.0,48,5,49.56521138673156,496,0,47
15420.0,47,6,146.22063154893215,497,0,46
15440.0,47,3,87.5829092267121,497,0,46
15460.0,49,2,73.1599434095241,497,0,48
15480.0,49,2,61.39826877573291,498,0,48
15500.0,48,3,87.3702843603985,500,0,47
15520.0,45,3,123.58028185212183,502,0,44
15540.0,45,4,156.06294087869358,502,0,44
15560.0,43,3,137.79128314935963,503,0,42
15580.0,42,4,191.58092987574693,503,0,42
15600.0,39,6,48.1777976907183,506,0,39
15620.0,37,8,145.9560821860089,508,0,37
15640.0,36,6,171.91803690241915,509,0,36
15660.0,35,4,195.88667213235033,510,0,35
15680.0,35,3,226.32097393481206,510,0,35
15700.0,35,3,201.47102444849725,510,0,35
15720.0,32,1,201.5441396280799,511,0,32
15740.0,30,3,221.6884730359715,513,0,30
15760.0,30,5,26.67903643452134,514,0,30
15780.0,30,5,246.26018751112008,515,0,30
15800.0,31,3,129.7176201245223,516,0,31
15820.0,33,3,101.57007057907393,516,0,33
15840.0,33,3,82.71267782619813,516,0,33
15860.0,32,4,60.14471322528864,517,1,32
15880.0,34,3,47.66668325340896,517,1,34
15900.0,33,5,45.29980343539831,517,1,33
15920.0,33,1,53.18214026613244,517,2,33
15940.0,33,3,21.79059755957633,518,1,33
15960.0,32,3,29.42743628866376,518,1,32
15980.0,32,4,13.319445172845084,518,0,32
16000.0,32,4,7.250273001429755,518,0,32
16020.0,30,4,22.713027865870664,520,0,30
16040.0,29,2,96.77253080812301,521,0,29
16060.0,29,4,113.26715183845202,521,0,29
16080.0,27,4,135.66266315352928,523,0,27
16100.0,25,3,123.80605276225356,523,0,25
16120.0,24,2,101.59254497982842,524,0,24
16140.0,25,2,85.60779386063338,524,0,25
16160.0,24,2,69.6360300143377,525,0,24
16180.0,24,2,53.401595780809465,526,0,24
16200.0,27,5,36.989127982838134,526,0,26
16220.0,30,4,20.770458995793344,526,0,29
16240.0,32,4,6.179191422622982,526,0,31
16260.0,34,4,14.943916285538684,526,0,33
16280.0,36,3,24.160946611683862,527,0,35
16300.0,35,3,51.576361087880464,528,0,34
16320.0,37,3,78.13155492826246,528,0,36
16340.0,39,1,1.252132012355948,528,0,38
16360.0,39,2,68.78501078843209,528,0,38
16380.0,40,2,93.270557016278,529,0,39
16400.0,40,1,99.56194584451583,529,0,39
16420.0,40,2,66.17181974109857,529,0,39
16440.0,40,3,43.200002639182934,529,0,39
16460.0,39,4,22.009363894678454,529,0,38
16480.0,39,5,3.015712831250091,529,0,38
16500.0,38,5,238.0875547778714,530,0,37
16520.0,37,6,236.7215438225215,531,0,36
16540.0,39,6,218.54628342209512,531,0,38
16560.0,40,4,54.362870027046824,531,0,39
16580.0,39,3,63.92250084918553,532,0,38
16600.0,40,3,131.68756830178663,532,0,39
16620.0,43,2,49.01660180147726,533,0,42
16640.0,43,1,54.82419306782688,534,0,42
16660.0,44,2,82.52071865295103,534,0,43
16680.0,44,2,103.84628525182626,534,0,43
16700.0,45,3,136.87352352017672,536,0,44
16720.0,45,3,143.54851130249648,537,0,44
16740.0,45,4,122.93594712200667,538,0,44
16760.0,49,5,43.88802697361061,538,0,48
16780.0,48,4,17.27791568034207,539,0,47
16800.0,48,4,6.360969663188817,540,1,47
16820.0,51,5,11.695362003433864,541,0,50
16840.0,51,4,15.593097377025249,542,0,50
16860.0,50,4,103.31208775994841,543,2,49
16880.0,52,3,74.08431959603318,543,1,51
16900.0,54,2,61.914462199644156,543,0,53
16920.0,55,5,56.12658540043772,545,1,54
16940.0,56,5,43.30777082806468,547,1,55
16960.0,56,3,24.109472804837065,548,1,55
16980.0,57,4,21.09790067808845,548,1,56
17000.0,57,5,40.893713174923484,550,1,56
17020.0,59,4,6.823183014351436,550,1,58
17040.0,60,4,55.79570240345057,551,1,59
17060.0,62,6,83.43350741479091,551,1,61
17080.0,61,6,109.07388477845222,552,1,60
17100.0,61,5,154.90373000539685,552,2,60
17120.0,61,5,164.09738820803133,552,1,60
17140.0,61,6,118.18899849618128,553,0,60
17160.0,61,5,133.03621279711902,553,0,60
17180.0,62,5,84.91236398620687,553,0,61
17200.0,61,5,55.94797499165606,554,1,60
17220.0,61,9,28.95452631111173,556,0,60
17240.0,59,10,30.281264496716506,558,2,58
17260.0,60,11,18.736046835773543,558,2,59
17280.0,59,5,30.05686106808876,559,2,58
17300.0,58,5,48.84172453304411,561,4,57
17320.0,58,9,70.01393922496342,563,4,57
17340.0,59,7,103.22230272698707,563,3,58
17360.0,58,10,148.73418926049237,564,3,57
17380.0,56,8,127.43561333988767,564,3,56
17400.0,56,7,118.56780515860346,564,2,56
17420.0,57,8,127.28517105574774,564,0,57
17440.0,56,8,40.33009649007105,564,0,56
17460.0,55,9,8.147192124798922,565,0,55
17480.0,55,11,35.048952356342504,565,0,55
17500.0,54,8,25.39247118528325,566,0,54
17520.0,55,6,106.98796892073034,566,0,55
17540.0,55,6,163.22872139581435,566,0,55
17560.0,53,5,43.930241504508984,567,0,53
17580.0,55,2,72.9842150665925,567,0,55
17600.0,55,2,47.38810325901184,567,0,55
17620.0,55,6,24.061439507486543,567,0,55
17640.0,56,7,196.540702191767,568,0,56
17660.0,56,4,219.3264071495387,568,0,56
17680.0,50,3,213.97545801317187,571,0,50
17700.0,51,3,120.20942232460312,571,0,51
17720.0,51,2,126.18288617227581,571,0,51
17740.0,49,4,101.2298330229588,573,0,49
17760.0,48,4,51.17343300162621,575,0,48
17780.0,48,5,112.36008784306102,575,0,48
17800.0,47,2,100.44622212381819,576,0,47
17820.0,46,2,136.0279480486353,578,0,46
17840.0,44,4,38.504850443529314,581,0,44
17860.0,44,4,49.60425277218307,581,0,44
17880.0,42,2,73.25371676362374,582,1,42
17900.0,44,2,54.95769635584451,582,0,44
17920.0,44,0,34.31497328073622,582,0,44
17940.0,44,1,12.916415001912213,584,0,44
17960.0,47,0,8.485817356442118,584,0,47
17980.0,44,0,62.73496995351351,587,0,44
18000.0,45,1,86.15897222042891,588,2,44
18020.0,46,1,86.18906867359804,589,2,45
18040.0,46,2,37.14887171804171,590,1,45
18060.0,46,3,27.862696221143022,590,2,45
18080.0,46,4,96.54523506623204,591,1,45
18100.0,45,2,92.04777745284832,593,1,44
18120.0,45,0,94.2767279339866,594,0,44
18140.0,42,3,88.58049095703205,595,0,41
18160.0,41,3,72.60590336323295,596,0,40
18180.0,39,4,42.148176852214306,597,0,38
18200.0,41,4,73.60127660480865,597,0,40
18220.0,41,5,62.16362144556835,597,0,40
18240.0,39,3,126.29666583426986,599,0,38
18260.0,39,2,114.63284651988722,600,0,38
18280.0,35,3,109.78096737097077,603,0,34
18300.0,35,4,102.74949838949476,603,0,34
18320.0,35,2,103.46847727201245,603,0,34
18340.0,32,3,110.43273442858356,605,0,31
18360.0,32,3,117.40828287883679,605,0,31
18380.0,32,2,134.6299070036556,605,0,31
18400.0,31,1,121.04177244926856,606,0,30
18420.0,31,2,153.8558405459949,606,0,30
18440.0,30,2,202.47455631652664,607,0,29
18460.0,29,3,288.1898457817635,609,0,28
18480.0,29,2,360.1640483503428,609,0,28
18500.0,28,3,294.43270276431645,610,0,27
18520.0,29,3,210.41229057126333,610,0,28
18540.0,30,2,169.30144713387244,610,0,29
18560.0,30,1,145.73830254980987,611,0,29
18580.0,31,2,130.50772100311872,612,0,30
18600.0,31,1,294.45146777984286,613,1,30
18620.0,30,2,279.1054103488413,614,1,29
18640.0,30,3,359.6646152652751,616,0,29
18660.0,31,3,60.54877994674192,616,0,30
18680.0,32,2,72.71857549661355,617,0,31
18700.0,32,3,90.45408874556125,618,0,31
18720.0,30,2,106.03524975516393,620,0,29
18740.0,31,3,112.70438317934943,620,0,30
18760.0,32,0,173.30529214300546,620,0,31
18780.0,32,0,170.2624586695838,620,0,31
18800.0,32,1,155.56382794780606,620,0,31
18820.0,31,2,147.46539961431327,621,0,30
18840.0,31,1,190.61495061918555,621,0,30
18860.0,32,1,141.94694834712325,621,0,31
18880.0,31,1,91.5774026103099,622,0,30
18900.0,32,2,101.22585924499099,622,0,31
18920.0,33,3,131.83104674137718,622,0,32
18940.0,33,2,162.05588052534273,623,0,32
18960.0,33,2,152.09538304065973,623,0,32
18980.0,33,1,131.11380461652018,624,0,32
19000.0,33,1,127.64390179181218,624,0,32
19020.0,34,4,114.3226668708972,624,0,33
19040.0,35,1,94.40238236988807,624,0,34
19060.0,36,1,82.58746804186035,624,0,35
19080.0,35,1,71.28879366484217,626,0,34
19100.0,37,1,65.28325002296745,626,0,36
19120.0,36,0,62.184950518180266,627,0,35
19140.0,36,3,60.63660011124491,628,0,35
19160.0,38,3,233.51888208194987,628,0,37
19180.0,37,2,201.33608330865889,629,0,37
19200.0,40,3,196.9000987510587,629,0,40
19220.0,39,1,221.0574498735266,631,0,39
19240.0,40,1,176.5059701688794,631,0,40
19260.0,41,1,118.72644010336985,631,1,41
19280.0,41,3,77.54238784725409,632,1,41
19300.0,41,3,114.0151394535886,632,1,41
19320.0,44,3,166.5124559227355,632,0,44
19340.0,44,3,186.9742525372957,633,0,44
19360.0,44,4,197.36589208717507,634,0,44
19380.0,43,4,218.4716549168039,635,0,43
19400.0,43,5,254.94592304798016,635,0,43
19420.0,44,5,269.62004707910427,635,0,44
19440.0,43,4,231.75183429719968,636,0,43
19460.0,40,1,138.7876310574152,639,0,40
19480.0,43,1,30.404389796071314,639,0,43
19500.0,42,2,16.54250419808487,640,0,42
19520.0,42,4,61.23803417875061,641,0,42
19540.0,41,4,107.74885404018075,642,0,41
19560.0,39,5,149.32178510651468,644,0,39
19580.0,40,3,65.37347923854871,644,0,40
19600.0,37,4,59.64904824016023,645,0,37
19620.0,37,4,55.75483478673181,646,0,37
19640.0,38,4,53.123112342276784,646,0,38
19660.0,35,2,52.13322101022929,649,0,35
19680.0,37,2,51.483318624573094,649,0,37
19700.0,39,0,54.44493626669556,649,0,39
19720.0,39,0,69.32048806446443,649,0,39
19740.0,40,2,23.209617512797863,649,0,40
19760.0,41,2,100.03478630353857,649,0,41
19780.0,39,2,136.81628233442916,651,0,39
19800.0,39,1,165.92824587776434,653,0,38
19820.0,39,1,187.07688747027794,653,0,38
19840.0,39,3,106.45439737494446,653,0,38
19860.0,38,1,102.74871654123123,653,0,37
19880.0,39,2,129.98065658568476,653,0,38
19900.0,39,2,85.93667434613575,653,0,38
19920.0,38,4,99.25050716370559,654,0,37
19940.0,40,4,84.84988694726367,654,0,39
19960.0,40,3,59.50138001083547,654,0,39
19980.0,41,3,20.040821054140746,655,0,40
20000.0,40,1,26.66960346715194,655,0,39
20020.0,40,3,20.175786491378336,655,0,39
20040.0,37,2,156.82288026398706,659,0,36
20060.0,36,3,131.68328197859972,660,0,35
20080.0,38,5,69.68038224977363,660,0,37
20100.0,39,3,26.451360340010204,660,0,38
20120.0,39,2,17.536090875233228,660,0,38
20140.0,42,3,6.395035868945982,660,0,41
20160.0,41,3,16.539806509355188,662,0,40
20180.0,40,1,36.90482901612142,663,0,39
20200.0,39,2,64.59083118194287,665,0,38
20220.0,40,0,102.03387948695094,665,0,39
20240.0,39,1,131.71641763111174,666,0,38
20260.0,37,1,160.89395902752267,668,0,36
20280.0,37,2,152.07476990136513,668,0,36
20300.0,36,0,146.71091841611954,669,0,35
20320.0,33,0,216.55499443733396,671,0,32
20340.0,31,0,209.03610940049145,672,0,30
20360.0,31,1,204.5007333992236,672,0,30
20380.0,30,0,200.47334540148518,672,0,29
20400.0,29,0,195.85777671356823,672,0,28
20420.0,27,1,214.40936815447705,673,0,26
20440.0,26,2,195.2702371697919,674,0,25
20460.0,26,2,203.7193221945502,674,0,25
20480.0,26,3,214.34658515408293,674,0,25
20500.0,26,3,264.3825973346237,674,0,25
20520.0,25,3,253.727373779233,675,0,24
20540.0,25,1,164.39212816738967,675,0,24
20560.0,25,4,207.53353917738136,675,0,24
20580.0,25,5,235.43707670587455,675,0,24
20600.0,24,4,29.733105140271658,677,0,23
20620.0,24,3,66.66187498278225,678,0,23
20640.0,24,2,179.29151370512898,678,0,23
20660.0,25,3,112.00969498190085,678,0,24
20680.0,26,4,124.09136236760197,678,0,25
20700.0,26,3,166.70373617648988,678,0,25
20720.0,27,2,101.89976934891851,678,0,26
20740.0,27,1,94.84501697247472,678,1,26
20760.0,23,3,163.17388289392073,680,1,22
20780.0,24,1,180.02568576127928,680,0,23
20800.0,24,1,153.94458247629615,680,0,23
20820.0,23,2,121.70534283220495,681,0,22
20840.0,23,2,84.40989019880601,681,0,22
20860.0,22,1,216.18454146757588,682,0,21
20880.0,22,1,226.96798885359053,682,0,21
20900.0,22,1,119.5822542343151,682,0,21
20920.0,22,2,111.36876199138668,682,0,21
20940.0,22,2,150.51950813584284,683,0,21
20960.0,22,2,184.94383693040712,684,0,21
20980.0,22,2,201.8932457062804,684,0,22
21000.0,22,2,196.1595653689988,685,0,22
21020.0,22,2,180.21985036927705,686,0,22
21040.0,22,3,196.43316409602255,687,0,22
21060.0,23,2,192.45827986146003,687,0,23
21080.0,23,0,235.3322935441396,687,0,23
21100.0,24,0,203.8454553430242,687,0,24
21120.0,23,0,174.09743641523008,688,1,23
21140.0,22,0,184.213085909167,689,1,22
21160.0,23,1,185.76834683691138,689,1,23
21180.0,25,1,191.65395219197976,689,0,25
21200.0,25,0,301.1763047520298,689,0,25
21220.0,26,0,216.85470242258324,689,0,26
21240.0,26,1,238.97745167332727,689,1,26
21260.0,28,0,269.84469715330516,689,0,28
21280.0,29,1,272.5979961606777,689,0,29
21300.0,29,1,266.9829353893898,690,0,29
21320.0,29,0,283.030610264837,690,0,29
21340.0,30,1,74.5740073981678,690,0,30
21360.0,29,0,73.47555403890733,691,0,29
21380.0,29,0,73.47862623618761,691,0,29
21400.0,30,1,75.65917545063006,692,0,30
21420.0,29,3,81.11258281412397,693,0,29
21440.0,29,3,72.87321381400476,693,0,29
21460.0,28,4,110.08064152393307,693,0,28
21480.0,28,3,144.80039191731964,693,0,28
21500.0,30,1,172.00109239960534,693,0,30
21520.0,31,2,170.11279240526287,693,0,31
21540.0,30,5,160.34139933134696,693,0,30
21560.0,30,3,161.04266889541316,693,0,30
21580.0,30,4,137.86091694424343,693,0,30
21600.0,29,3,163.53679867741232,696,0,28
21620.0,30,3,227.8035312674136,696,0,29
21640.0,31,3,257.78768517709085,696,0,30
21660.0,34,2,193.44539134148772,696,0,33
21680.0,33,3,155.18389707334075,697,0,32
21700.0,34,3,134.33814757899017,697,0,33
21720.0,33,1,167.8764098816792,697,0,32
21740.0,33,1,190.58227517897208,697,0,32
21760.0,33,1,177.45326903997477,697,0,32
21780.0,32,0,232.96935629473435,698,0,31
21800.0,33,0,281.11160076364166,699,0,32
21820.0,32,1,276.56426419650967,700,0,31
21840.0,32,0,186.0113646945265,700,0,31
21860.0,30,0,138.85078609847432,701,0,29
21880.0,30,1,102.07451704639368,701,0,29
21900.0,30,0,78.41677066955263,702,0,29
21920.0,31,1,60.689890771908416,703,0,30
21940.0,31,1,381.0713914413515,704,0,30
21960.0,31,2,368.0199102566108,705,0,30
21980.0,33,1,81.646234991737,705,0,32
22000.0,33,0,22.823508303724275,706,0,32
22020.0,31,0,100.01452046541554,708,0,30
22040.0,31,1,188.211497024231,708,1,30
22060.0,32,0,61.83552758672022,708,0,31
22080.0,32,0,67.78813705202325,708,0,31
22100.0,29,0,75.07755593420359,710,0,28
22120.0,28,0,90.18641610680903,710,0,27
22140.0,28,1,84.93037411379377,710,0,27
22160.0,28,0,71.67851213112823,710,0,27
22180.0,28,0,61.460953014837486,710,0,27
22200.0,28,0,56.51833943034167,711,0,27
22220.0,28,1,53.162548807316824,711,0,27
22240.0,26,1,184.68229409217156,713,0,25
22260.0,26,3,221.35201820230336,713,0,25
22280.0,26,2,204.18207624695083,713,0,25
22300.0,28,3,94.18854463878958,713,0,27
22320.0,27,1,256.57065176676906,715,0,26
22340.0,25,1,162.3169008092503,717,0,24
22360.0,25,1,143.3368335503104,717,0,24
22380.0,25,0,136.50423516244032,717,0,24
22400.0,25,0,134.63758780598332,717,0,24
22420.0,25,0,135.02436426464507,717,0,24
22440.0,23,0,141.72366291108364,718,0,22
22460.0,20,0,193.33089328012036,721,0,19
22480.0,20,0,155.32069782948673,721,0,19
22500.0,19,0,124.62399607621751,722,0,18
22520.0,19,2,96.12829756408308,722,0,18
22540.0,19,2,39.83306656584433,722,0,18
22560.0,21,2,2.7108499012743894,722,0,20
22580.0,21,2,33.338294014084674,722,0,20
22600.0,21,2,70.25682226575368,722,0,20
22620.0,20,4,107.17450481847392,722,0,19
22640.0,18,3,142.70271075159482,724,0,17
22660.0,16,3,173.64518079583632,725,0,15
22680.0,17,1,195.45318287019893,725,0,16
22700.0,17,3,203.71217277310512,726,0,16
22720.0,16,4,196.37028897014844,727,0,15
22740.0,17,1,223.60919205087342,727,0,16
22760.0,18,0,267.63458330226786,727,0,17
22780.0,17,0,273.65265333773567,727,0,17
22800.0,17,0,260.3841902030767,727,0,17
22820.0,16,0,315.2483546818069,728,0,16
22840.0,16,0,381.1435811681023,728,0,16
22860.0,16,0,355.27671253016103,728,0,16
22880.0,16,0,307.09537006280937,728,0,16
22900.0,15,0,245.2846116534437,729,0,15
22920.0,15,0,227.188692749136,729,0,15
22940.0,14,0,204.48264563533485,730,0,14
22960.0,14,2,189.07550802722142,730,0,14
22980.0,14,1,197.53886207281258,730,0,14
23000.0,13,0,231.94663538421096,730,0,13
23020.0,13,0,221.372853538172,730,0,13
23040.0,12,0,663.6698413501069,730,0,12
23060.0,10,0,748.1412230861655,731,0,10
23080.0,10,0,837.8532202542552,731,0,10
23100.0,9,0,865.7629379946909,732,0,9
23120.0,8,0,963.9882354150104,733,0,8
23140.0,7,0,782.4230486317347,734,0,7
23160.0,7,0,223.32915039337567,734,0,7
23180.0,8,0,249.3248609867794,734,0,8
23200.0,9,0,263.6064515029029,734,0,9
23220.0,9,0,269.33723995198136,734,0,9
23240.0,10,0,284.5457619762925,734,0,10
23260.0,12,1,330.19723130980975,734,0,12
23280.0,11,1,346.7255781413226,735,0,11
23300.0,12,1,331.90403157988163,735,0,12
23320.0,13,1,323.7261569233557,735,0,13
23340.0,14,0,321.1224432009592,735,0,14
23360.0,12,0,662.432344191203,736,0,12
23380.0,12,0,673.7362225850754,736,0,12
23400.0,13,0,670.2156215625504,736,0,12
23420.0,13,0,611.6661896001302,736,0,12
23440.0,13,0,624.6803950384812,736,0,12
23460.0,13,1,594.9814600135118,736,0,12
23480.0,13,0,584.7600453576599,736,0,12
23500.0,13,0,577.5291693194353,736,0,12
23520.0,14,0,537.5129836474107,736,0,13
23540.0,14,0,494.80828908537654,736,0,13
23560.0,14,0,451.2518998008242,736,0,13
23580.0,13,0,409.99064494835886,737,0,12
23600.0,13,0,370.54807048765076,737,0,12
23620.0,13,0,341.59155184219617,737,0,12
23640.0,14,0,325.529067729258,737,0,13
23660.0,16,0,318.216552425234,737,0,15
23680.0,16,1,314.4384860953738,737,0,15
23700.0,16,0,313.820731095993,737,0,15
23720.0,15,0,581.5709168987048,738,0,14
23740.0,16,0,622.0861726901164,738,0,15
23760.0,17,0,273.8975058333272,738,0,16
23780.0,17,0,327.63388572558733,738,0,16
23800.0,17,0,331.70407236726584,738,0,16
23820.0,17,1,383.0959423588807,738,0,16
23840.0,17,0,519.5356149901996,738,0,16
23860.0,16,0,679.0626872010691,739,0,15
23880.0,16,0,598.7836716793986,739,0,15
23900.0,18,1,559.8961362045872,739,0,17
23920.0,20,1,417.0040167119541,739,0,19
23940.0,20,1,284.15600817719996,740,0,19
23960.0,20,1,290.9392961731397,740,0,19
23980.0,24,1,357.2565462125336,740,0,23
24000.0,25,0,289.7218911476111,740,0,24
24020.0,26,1,352.5457372867924,740,0,25
24040.0,26,1,294.2679208789727,740,0,25
24060.0,26,2,257.9535960973363,740,0,25
24080.0,25,2,248.73892924923453,740,0,24
24100.0,25,1,248.7737992322957,740,0,24
24120.0,24,1,242.96086161207666,740,0,23
24140.0,24,1,263.56089588163917,740,0,23
