node_key,node_id,x,y,z,slowness,label,label_prefix,risk_total,flz_support,emergency_risk,hit_count,visit_count,pair_hit_count,direction_hit_count,route_type_hit_count,route_ids,pairs,directions,route_types,route_graph_degree,is_nofly,density_hit_count,is_flz,area_ix,area_iy,area_id
2803,2803,3800.0,1350.0,0.0,0.05525,NONE,NONE,0.0,0.915861,0.084139,1.0,1.0,1.0,1.0,1.0,DB02_to_DK01_backward_main_02,DB02_to_DK01,backward,main,2.0,False,1.0,False,3,1,3_1
2804,2804,3850.0,1350.0,0.0,0.05525,NONE,NONE,0.0,0.903425,0.096575,4.0,4.0,4.0,2.0,2.0,DB01_to_DB02_backward_main_02;DB02_to_DK01_backward_backup_02;DB02_to_DK03_forward_main_02;DB02_to_DK06_forward_backup_03,DB01_to_DB02;DB02_to_DK01;DB02_to_DK03;DB02_to_DK06,backward;forward,backup;main,3.0,False,4.0,False,3,1,3_1
2805,2805,3900.0,1350.0,0.0,0.05525,NONE,NONE,0.0,0.887683,0.112317,5.0,5.0,5.0,2.0,2.0,DB01_to_DB02_backward_backup_02;DB02_to_DK01_backward_backup_02;DB02_to_DK02_backward_backup_02;DB02_to_DK03_forward_main_02;DB02_to_DK06_forward_backup_03,DB01_to_DB02;DB02_to_DK01;DB02_to_DK02;DB02_to_DK03;DB02_to_DK06,backward;forward,backup;main,4.0,False,5.0,False,3,1,3_1
2806,2806,3950.0,1350.0,0.0,0.05546,NONE,NONE,0.0,0.868815,0.131185,7.0,7.0,5.0,2.0,2.0,DB01_to_DB02_backward_backup_02;DB02_to_DK01_backward_backup_02;DB02_to_DK02_backward_main_02;DB02_to_DK03_backward_backup_01;DB02_to_DK03_forward_backup_02;DB02_to_DK06_backward_backup_01;DB02_to_DK06_forward_main_03,DB01_to_DB02;DB02_to_DK01;DB02_to_DK02;DB02_to_DK03;DB02_to_DK06,backward;forward,backup;main,4.0,False,7.0,False,3,1,3_1
2807,2807,4000.0,1350.0,0.0,0.056201,NONE,NONE,0.0,0.847033,0.152967,9.0,9.0,7.0,2.0,2.0,DB01_to_DB02_backward_backup_02;DB01_to_DK06_forward_main_02;DB02_to_DK01_forward_main_02;DB02_to_DK02_backward_main_02;DB02_to_DK03_backward_backup_01;DB02_to_DK03_forward_backup_02;DB02_to_DK06_backward_backup_01;DB02_to_DK06_forward_main_03;DK01_to_DK03_backward_main_02,DB01_to_DB02;DB01_to_DK06;DB02_to_DK01;DB02_to_DK02;DB02_to_DK03;DB02_to_DK06;DK01_to_DK03,backward;forward,backup;main,4.0,False,9.0,False,4,1,4_1
2808,2808,4050.0,1350.0,0.0,0.057032,NONE,NONE,0.0,0.822578,0.177422,10.0,10.0,8.0,2.0,2.0,DB01_to_DB02_backward_backup_02;DB01_to_DK06_forward_backup_02;DB02_to_DK01_forward_main_02;DB02_to_DK02_backward_main_02;DB02_to_DK03_backward_backup_01;DB02_to_DK03_forward_backup_02;DB02_to_DK05_forward_main_02;DB02_to_DK06_backward_backup_01;DB02_to_DK06_forward_main_03;DK01_to_DK03_backward_backup_02,DB01_to_DB02;DB01_to_DK06;DB02_to_DK01;DB02_to_DK02;DB02_to_DK03;DB02_to_DK05;DB02_to_DK06;DK01_to_DK03,backward;forward,backup;main,4.0,False,10.0,False,4,1,4_1
2809,2809,4100.0,1350.0,0.0,0.057946,NONE,NONE,0.0,0.795714,0.204286,9.0,9.0,7.0,2.0,2.0,DB02_to_DK01_forward_backup_02;DB02_to_DK02_backward_main_02;DB02_to_DK03_backward_backup_01;DB02_to_DK03_forward_backup_02;DB02_to_DK04_forward_main_02;DB02_to_DK05_forward_backup_02;DB02_to_DK06_backward_backup_01;DB02_to_DK06_forward_main_03;DK01_to_DK03_backward_main_04,DB02_to_DK01;DB02_to_DK02;DB02_to_DK03;DB02_to_DK04;DB02_to_DK05;DB02_to_DK06;DK01_to_DK03,backward;forward,backup;main,4.0,False,9.0,False,4,1,4_1
2810,2810,4150.0,1350.0,0.0,0.058931,NONE,NONE,0.0,0.766727,0.233273,19.0,19.0,8.0,2.0,2.0,DB01_to_DB02_forward_main_01;DB01_to_DB02_forward_main_04;DB02_to_DK01_forward_backup_02;DB02_to_DK02_backward_main_02;DB02_to_DK02_backward_main_04;DB02_to_DK03_backward_backup_01;DB02_to_DK03_backward_main_01;DB02_to_DK03_forward_backup_02;DB02_to_DK04_backward_main_03;DB02_to_DK04_backward_main_04;DB02_to_DK04_forward_backup_01;DB02_to_DK05_backward_main_02;DB02_to_DK05_backward_main_03;DB02_to_DK05_backward_main_04;DB02_to_DK05_forward_backup_02;DB02_to_DK06_backward_backup_01;DB02_to_DK06_backward_main_01;DB02_to_DK06_forward_main_03;DK01_to_DK03_backward_backup_04,DB01_to_DB02;DB02_to_DK01;DB02_to_DK02;DB02_to_DK03;DB02_to_DK04;DB02_to_DK05;DB02_to_DK06;DK01_to_DK03,backward;forward,backup;main,4.0,False,19.0,False,4,1,4_1
2811,2811,4200.0,1350.0,0.0,0.059979,NONE,NONE,0.0,0.735915,0.264085,59.0,59.0,7.0,2.0,2.0,DB01_to_DB02_backward_backup_01;DB01_to_DB02_backward_main_01;DB01_to_DB02_forward_backup_01;DB01_to_DB02_forward_backup_02;DB01_to_DB02_forward_main_01;DB01_to_DB02_forward_main_02;DB01_to_DB02_forward_main_04;DB02_to_DK01_backward_backup_01;DB02_to_DK01_backward_main_01;DB02_to_DK01_backward_main_03;DB02_to_DK01_backward_main_04;DB02_to_DK01_forward_backup_01;DB02_to_DK01_forward_backup_02;DB02_to_DK01_forward_main_01;DB02_to_DK01_forward_main_04;DB02_to_DK02_backward_backup_01;DB02_to_DK02_backward_main_01;DB02_to_DK02_backward_main_02;DB02_to_DK02_backward_main_04;DB02_to_DK02_forward_backup_01;DB02_to_DK02_forward_main_01;DB02_to_DK02_forward_main_03;DB02_to_DK02_forward_main_04;DB02_to_DK03_backward_backup_01;DB02_to_DK03_backward_main_01;DB02_to_DK03_backward_main_03;DB02_to_DK03_backward_main_04;DB02_to_DK03_forward_backup_01;DB02_to_DK03_forward_backup_02;DB02_to_DK03_forward_main_01;DB02_to_DK03_forward_main_03;DB02_to_DK03_forward_main_04;DB02_to_DK04_backward_backup_01;DB02_to_DK04_backward_main_01;DB02_to_DK04_backward_main_03;DB02_to_DK04_backward_main_04;DB02_to_DK04_forward_backup_01;DB02_to_DK04_forward_backup_02;DB02_to_DK04_forward_main_01;DB02_to_DK05_backward_backup_01;DB02_to_DK05_backward_backup_02;DB02_to_DK05_backward_main_01;DB02_to_DK05_backward_main_02;DB02_to_DK05_backward_main_03;DB02_to_DK05_backward_main_04;DB02_to_DK05_forward_backup_01;DB02_to_DK05_forward_backup_02;DB02_to_DK05_forward_main_01;DB02_to_DK05_forward_main_04;DB02_to_DK06_backward_backup_01;DB02_to_DK06_backward_backup_02;DB02_to_DK06_backward_main_01;DB02_to_DK06_backward_main_04;DB02_to_DK06_forward_backup_01;DB02_to_DK06_forward_backup_02;DB02_to_DK06_forward_main_01;DB02_to_DK06_forward_main_02;DB02_to_DK06_forward_main_03;DB02_to_DK06_forward_main_04,DB01_to_DB02;DB02_to_DK01;DB02_to_DK02;DB02_to_DK03;DB02_to_DK04;DB02_to_DK05;DB02_to_DK06,backward;forward,backup;main,4.0,False,59.0,False,4,1,4_1
2812,2812,4250.0,1350.0,0.0,0.061078,NONE,NONE,0.0,0.703588,0.296412,1.0,1.0,1.0,1.0,1.0,DB02_to_DK06_backward_main_02,DB02_to_DK06,backward,main,2.0,False,1.0,False,4,1,4_1
2813,2813,4300.0,1350.0,0.0,0.062218,NONE,NONE,0.0,0.670058,0.329942,0.0,0.0,0.0,0.0,0.0,,,,,0.0,False,0.0,False,4,1,4_1
2814,2814,4350.0,1350.0,0.0,0.063388,NONE,NONE,0.0,0.635639,0.364361,0.0,0.0,0.0,0.0,0.0,,,,,0.0,False,0.0,False,4,1,4_1
2815,2815,4400.0,1350.0,0.0,0.064578,NONE,NONE,0.0,0.600636,0.399364,0.0,0.0,0.0,0.0,0.0,,,,,0.0,False,0.0,False,4,1,4_1
2816,2816,4450.0,1350.0,0.0,0.065778,NONE,NONE,0.0,0.565349,0.434651,0.0,0.0,0.0,0.0,0.0,,,,,0.0,False,0.0,False,4,1,4_1
2817,2817,4500.0,1350.0,0.0,0.066978,NONE,NONE,0.0,0.53006,0.46994,0.0,0.0,0.0,0.0,0.0,,,,,0.0,False,0.0,False,4,1,4_1
2818,2818,4550.0,1350.0,0.0,0.068169,NONE,NONE,0.0,0.495036,0.504964,0.0,0.0,0.0,0.0,0.0,,,,,0.0,False,0.0,False,4,1,4_1
2819,2819,4600.0,1350.0,0.0,10.0,NONE,NONE,1.0,0.460524,0.539476,0.0,0.0,0.0,0.0,0.0,,,,,0.0,True,0.0,False,4,1,4_1
2820,2820,4650.0,1350.0,0.0,10.0,NONE,NONE,1.0,0.426748,0.573252,0.0,0.0,0.0,0.0,0.0,,,,,0.0,True,0.0,False,4,1,4_1
2821,2821,4700.0,1350.0,0.0,10.0,NONE,NONE,1.0,0.393907,0.606093,0.0,0.0,0.0,0.0,0.0,,,,,0.0,True,0.0,False,4,1,4_1
2822,2822,4750.0,1350.0,0.0,10.0,NONE,NONE,1.0,0.362176,0.637824,0.0,0.0,0.0,0.0,0.0,,,,,0.0,True,0.0,False,4,1,4_1
2823,2823,4800.0,1350.0,0.0,10.0,NONE,NONE,1.0,0.331703,0.668297,0.0,0.0,0.0,0.0,0.0,,,,,0.0,True,0.0,False,4,1,4_1
2824,2824,4850.0,1350.0,0.0,10.0,NONE,NONE,1.0,0.302609,0.697391,0.0,0.0,0.0,0.0,0.0,,,,,0.0,True,0.0,False,4,1,4_1
2825,2825,4900.0,1350.0,0.0,10.0,NONE,NONE,1.0,0.279322,0.720678,0.0,0.0,0.0,0.0,0.0,,,,,0.0,True,0.0,False,4,1,4_1
2826,2826,4950.0,1350.0,0.0,10.0,NONE,NONE,1.0,0.264974,0.735026,0.0,0.0,0.0,0.0,0.0,,,,,0.0,True,0.0,False,4,1,4_1
2827,2827,5000.0,1350.0,0.0,10.0,NONE,NONE,1.0,0.250382,0.749618,0.0,0.0,0.0,0.0,0.0,,,,,0.0,True,0.0,False,5,1,5_1
2828,2828,0.0,1400.0,0.0,0.084976,NONE,NONE,0.0,0.000692,0.999308,0.0,0.0,0.0,0.0,0.0,,,,,0.0,False,0.0,False,0,1,0_1
2829,2829,50.0,1400.0,0.0,0.084971,NONE,NONE,0.0,0.000867,0.999133,0.0,0.0,0.0,0.0,0.0,,,,,0.0,False,0.0,False,0,1,0_1
2830,2830,100.0,1400.0,0.0,0.084963,NONE,NONE,0.0,0.001081,0.998919,0.0,0.0,0.0,0.0,0.0,,,,,0.0,False,0.0,False,0,1,0_1
2831,2831,150.0,1400.0,0.0,0.084954,NONE,NONE,0.0,0.001342,0.998658,0.0,0.0,0.0,0.0,0.0,,,,,0.0,False,0.0,False,0,1,0_1
2832,2832,200.0,1400.0,0.0,0.084944,NONE,NONE,0.0,0.001661,0.998339,1.0,1.0,1.0,1.0,1.0,DK03_to_DK04_backward_main_02,DK03_to_DK04,backward,main,2.0,False,1.0,False,0,1,0_1
2833,2833,250.0,1400.0,0.0,0.08493,NONE,NONE,0.0,0.002047,0.997953,7.0,7.0,6.0,2.0,1.0,DB01_to_DK04_backward_backup_01;DK01_to_DK04_forward_backup_01;DK02_to_DK04_forward_backup_01;DK03_to_DK04_backward_backup_02;DK03_to_DK04_forward_backup_01;DK04_to_DK05_forward_backup_01;DK04_to_DK06_forward_backup_01,DB01_to_DK04;DK01_to_DK04;DK02_to_DK04;DK03_to_DK04;DK04_to_DK05;DK04_to_DK06,backward;forward,backup,2.0,False,7.0,False,0,1,0_1
2834,2834,300.0,1400.0,0.0,0.084915,NONE,NONE,0.0,0.002513,0.997487,22.0,22.0,7.0,2.0,1.0,DB01_to_DK04_backward_main_01;DB02_to_DK04_backward_main_01;DK01_to_DK04_backward_main_03;DK01_to_DK04_backward_main_04;DK01_to_DK04_forward_main_01;DK01_to_DK04_forward_main_04;DK02_to_DK04_backward_main_03;DK02_to_DK04_backward_main_04;DK02_to_DK04_forward_main_01;DK02_to_DK04_forward_main_03;DK02_to_DK04_forward_main_04;DK03_to_DK04_backward_main_04;DK03_to_DK04_forward_main_01;DK03_to_DK04_forward_main_04;DK04_to_DK05_backward_main_03;DK04_to_DK05_backward_main_04;DK04_to_DK05_forward_main_01;DK04_to_DK06_backward_main_03;DK04_to_DK06_backward_main_04;DK04_to_DK06_forward_main_01;DK04_to_DK06_forward_main_03;DK04_to_DK06_forward_main_04,DB01_to_DK04;DB02_to_DK04;DK01_to_DK04;DK02_to_DK04;DK03_to_DK04;DK04_to_DK05;DK04_to_DK06,backward;forward,main,2.0,False,22.0,False,0,1,0_1
2835,2835,350.0,1400.0,0.0,0.084896,NONE,NONE,0.0,0.003073,0.996927,3.0,3.0,2.0,2.0,2.0,DB02_to_DK04_backward_backup_01;DB02_to_DK04_forward_main_02;DK04_to_DK05_forward_main_03,DB02_to_DK04;DK04_to_DK05,backward;forward,backup;main,2.0,False,3.0,False,0,1,0_1
2836,2836,400.0,1400.0,0.0,0.084873,NONE,NONE,0.0,0.003743,0.996257,2.0,2.0,2.0,1.0,1.0,DB02_to_DK04_forward_backup_02;DK04_to_DK05_forward_backup_03,DB02_to_DK04;DK04_to_DK05,forward,backup,2.0,False,2.0,False,0,1,0_1
2837,2837,450.0,1400.0,0.0,0.084846,NONE,NONE,0.0,0.004541,0.995459,1.0,1.0,1.0,1.0,1.0,DB01_to_DK04_forward_backup_02,DB01_to_DK04,forward,backup,2.0,False,1.0,False,0,1,0_1
2838,2838,500.0,1400.0,0.0,0.084813,NONE,NONE,0.0,0.005489,0.994511,1.0,1.0,1.0,1.0,1.0,DB01_to_DK04_forward_main_02,DB01_to_DK04,forward,main,2.0,False,1.0,False,0,1,0_1
2839,2839,550.0,1400.0,0.0,0.084775,NONE,NONE,0.0,0.006608,0.993392,10.0,10.0,6.0,2.0,1.0,DB01_to_DK04_forward_main_01;DB02_to_DK04_backward_main_03;DB02_to_DK04_backward_main_04;DB02_to_DK04_forward_main_01;DB02_to_DK04_forward_main_03;DB02_to_DK04_forward_main_04;DK01_to_DK04_backward_main_01;DK03_to_DK04_backward_main_01;DK04_to_DK05_backward_main_01;DK04_to_DK06_backward_main_01,DB01_to_DK04;DB02_to_DK04;DK01_to_DK04;DK03_to_DK04;DK04_to_DK05;DK04_to_DK06,backward;forward,main,2.0,False,10.0,False,0,1,0_1
2840,2840,600.0,1400.0,0.0,0.084731,NONE,NONE,0.0,0.007924,0.992076,11.0,11.0,7.0,2.0,2.0,DB01_to_DK04_backward_main_03;DB01_to_DK04_backward_main_04;DB01_to_DK04_forward_backup_01;DB01_to_DK04_forward_main_04;DB02_to_DK04_forward_backup_01;DK01_to_DK04_backward_backup_01;DK02_to_DK04_forward_main_02;DK03_to_DK04_backward_backup_01;DK04_to_DK05_backward_backup_01;DK04_to_DK06_backward_backup_01;DK04_to_DK06_forward_backup_02,DB01_to_DK04;DB02_to_DK04;DK01_to_DK04;DK02_to_DK04;DK03_to_DK04;DK04_to_DK05;DK04_to_DK06,backward;forward,backup;main,3.0,False,11.0,False,0,1,0_1
2841,2841,650.0,1400.0,0.0,0.084678,NONE,NONE,0.0,0.009465,0.990535,9.0,9.0,6.0,2.0,2.0,DB01_to_DK04_backward_main_03;DB01_to_DK04_backward_main_04;DB01_to_DK04_forward_main_04;DK01_to_DK04_forward_backup_02;DK02_to_DK04_backward_backup_01;DK02_to_DK04_forward_backup_02;DK03_to_DK04_forward_backup_02;DK04_to_DK05_forward_backup_02;DK04_to_DK06_forward_main_02,DB01_to_DK04;DK01_to_DK04;DK02_to_DK04;DK03_to_DK04;DK04_to_DK05;DK04_to_DK06,backward;forward,backup;main,3.0,False,9.0,False,0,1,0_1
2842,2842,700.0,1400.0,0.0,0.084617,NONE,NONE,0.0,0.011262,0.988738,4.0,4.0,4.0,2.0,1.0,DK01_to_DK04_forward_main_02;DK02_to_DK04_backward_main_01;DK03_to_DK04_forward_main_02;DK04_to_DK05_forward_main_02,DK01_to_DK04;DK02_to_DK04;DK03_to_DK04;DK04_to_DK05,backward;forward,main,2.0,False,4.0,False,0,1,0_1
2843,2843,750.0,1400.0,0.0,10.0,NONE,NONE,1.0,0.013348,0.986652,0.0,0.0,0.0,0.0,0.0,,,,,0.0,True,0.0,False,0,1,0_1
2844,2844,800.0,1400.0,0.0,10.0,NONE,NONE,1.0,0.015758,0.984242,0.0,0.0,0.0,0.0,0.0,,,,,0.0,True,0.0,False,0,1,0_1
2845,2845,850.0,1400.0,0.0,10.0,NONE,NONE,1.0,0.018532,0.981468,0.0,0.0,0.0,0.0,0.0,,,,,0.0,True,0.0,False,0,1,0_1
2846,2846,900.0,1400.0,0.0,10.0,NONE,NONE,1.0,0.021708,0.978292,0.0,0.0,0.0,0.0,0.0,,,,,0.0,True,0.0,False,0,1,0_1
2847,2847,950.0,1400.0,0.0,10.0,NONE,NONE,1.0,0.02533,0.97467,0.0,0.0,0.0,0.0,0.0,,,,,0.0,True,0.0,False,0,1,0_1
2848,2848,1000.0,1400.0,0.0,10.0,NONE,NONE,1.0,0.02944,0.97056,0.0,0.0,0.0,0.0,0.0,,,,,0.0,True,0.0,False,1,1,1_1
2849,2849,1050.0,1400.0,0.0,10.0,NONE,NONE,1.0,0.034085,0.965915,0.0,0.0,0.0,0.0,0.0,,,,,0.0,True,0.0,False,1,1,1_1
2850,2850,1100.0,1400.0,0.0,10.0,NONE,NONE,1.0,0.039308,0.960692,0.0,0.0,0.0,0.0,0.0,,,,,0.0,True,0.0,False,1,1,1_1
2851,2851,1150.0,1400.0,0.0,10.0,NONE,NONE,1.0,0.045155,0.954845,0.0,0.0,0.0,0.0,0.0,,,,,0.0,True,0.0,False,1,1,1_1
2852,2852,1200.0,1400.0,0.0,10.0,NONE,NONE,1.0,0.051669,0.948331,0.0,0.0,0.0,0.0,0.0,,,,,0.0,True,0.0,False,1,1,1_1
2853,2853,1250.0,1400.0,0.0,10.0,NONE,NONE,1.0,0.058893,0.941107,0.0,0.0,0.0,0.0,0.0,,,,,0.0,True,0.0,False,1,1,1_1
2854,2854,1300.0,1400.0,0.0,0.082727,NONE,NONE,0.0,0.066865,0.933135,0.0,0.0,0.0,0.0,0.0,,,,,0.0,False,0.0,False,1,1,1_1
2855,2855,1350.0,1400.0,0.0,0.082429,NONE,NONE,0.0,0.07562,0.92438,0.0,0.0,0.0,0.0,0.0,,,,,0.0,False,0.0,False,1,1,1_1
2856,2856,1400.0,1400.0,0.0,0.082104,NONE,NONE,0.0,0.085188,0.914812,4.0,4.0,1.0,2.0,2.0,DB01_to_DK06_backward_backup_02;DB01_to_DK06_backward_main_02;DB01_to_DK06_forward_backup_02;DB01_to_DK06_forward_main_02,DB01_to_DK06,backward;forward,backup;main,3.0,False,4.0,False,1,1,1_1
2857,2857,1450.0,1400.0,0.0,0.08175,NONE,NONE,0.0,0.095593,0.904407,1.0,1.0,1.0,1.0,1.0,DB01_to_DK02_backward_backup_02,DB01_to_DK02,backward,backup,2.0,False,1.0,False,1,1,1_1
2858,2858,1500.0,1400.0,0.0,0.081367,NONE,NONE,0.0,0.10685,0.89315,1.0,1.0,1.0,1.0,1.0,DB01_to_DK02_backward_main_02,DB01_to_DK02,backward,main,2.0,False,1.0,False,1,1,1_1
2859,2859,1550.0,1400.0,0.0,0.080955,NONE,NONE,0.0,0.118967,0.881033,0.0,0.0,0.0,0.0,0.0,,,,,0.0,False,0.0,False,1,1,1_1
2860,2860,1600.0,1400.0,0.0,0.080514,NONE,NONE,0.0,0.131942,0.868058,1.0,1.0,1.0,1.0,1.0,DB01_to_DK02_backward_main_02,DB01_to_DK02,backward,main,2.0,False,1.0,False,1,1,1_1
2861,2861,1650.0,1400.0,0.0,0.080044,NONE,NONE,0.0,0.145762,0.854238,1.0,1.0,1.0,1.0,1.0,DB01_to_DK02_backward_backup_02,DB01_to_DK02,backward,backup,2.0,False,1.0,False,1,1,1_1
2862,2862,1700.0,1400.0,0.0,0.079546,NONE,NONE,0.0,0.160401,0.839599,0.0,0.0,0.0,0.0,0.0,,,,,0.0,False,0.0,False,1,1,1_1
2863,2863,1750.0,1400.0,0.0,0.079022,NONE,NONE,0.0,0.175822,0.824178,0.0,0.0,0.0,0.0,0.0,,,,,0.0,False,0.0,False,1,1,1_1
2864,2864,1800.0,1400.0,0.0,0.078473,NONE,NONE,0.0,0.191975,0.808025,0.0,0.0,0.0,0.0,0.0,,,,,0.0,False,0.0,False,1,1,1_1
2865,2865,1850.0,1400.0,0.0,0.077901,NONE,NONE,0.0,0.208794,0.791206,0.0,0.0,0.0,0.0,0.0,,,,,0.0,False,0.0,False,1,1,1_1
2866,2866,1900.0,1400.0,0.0,0.077309,NONE,NONE,0.0,0.226202,0.773798,0.0,0.0,0.0,0.0,0.0,,,,,0.0,False,0.0,False,1,1,1_1
2867,2867,1950.0,1400.0,0.0,0.0767,NONE,NONE,0.0,0.244105,0.755895,0.0,0.0,0.0,0.0,0.0,,,,,0.0,False,0.0,False,1,1,1_1
2868,2868,2000.0,1400.0,0.0,0.076078,NONE,NONE,0.0,0.262399,0.737601,0.0,0.0,0.0,0.0,0.0,,,,,0.0,False,0.0,False,2,1,2_1
2869,2869,2050.0,1400.0,0.0,0.075447,NONE,NONE,0.0,0.280963,0.719037,0.0,0.0,0.0,0.0,0.0,,,,,0.0,False,0.0,False,2,1,2_1
2870,2870,2100.0,1400.0,0.0,0.074811,NONE,NONE,0.0,0.299669,0.700331,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_04,DK01_to_DK03,backward,backup,2.0,False,1.0,False,2,1,2_1
2871,2871,2150.0,1400.0,0.0,0.074175,NONE,NONE,0.0,0.318373,0.681627,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_main_04,DK01_to_DK03,backward,main,2.0,False,1.0,False,2,1,2_1
2872,2872,2200.0,1400.0,0.0,0.073545,NONE,NONE,0.0,0.336926,0.663074,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_02,DK01_to_DK03,backward,backup,2.0,False,1.0,False,2,1,2_1
2873,2873,2250.0,1400.0,0.0,0.072924,NONE,NONE,0.0,0.355171,0.644829,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_main_02,DK01_to_DK03,backward,main,2.0,False,1.0,False,2,1,2_1
2874,2874,2300.0,1400.0,0.0,0.07232,NONE,NONE,0.0,0.372944,0.627056,0.0,0.0,0.0,0.0,0.0,,,,,0.0,False,0.0,False,2,1,2_1
2875,2875,2350.0,1400.0,0.0,0.071737,NONE,NONE,0.0,0.390079,0.609921,0.0,0.0,0.0,0.0,0.0,,,,,0.0,False,0.0,False,2,1,2_1
2876,2876,2400.0,1400.0,0.0,0.071182,NONE,NONE,0.0,0.406411,0.593589,0.0,0.0,0.0,0.0,0.0,,,,,0.0,False,0.0,False,2,1,2_1
2877,2877,2450.0,1400.0,0.0,0.07066,NONE,NONE,0.0,0.421776,0.578224,0.0,0.0,0.0,0.0,0.0,,,,,0.0,False,0.0,False,2,1,2_1
2878,2878,2500.0,1400.0,0.0,0.070175,NONE,NONE,0.0,0.436015,0.563985,0.0,0.0,0.0,0.0,0.0,,,,,0.0,False,0.0,False,2,1,2_1
2879,2879,2550.0,1400.0,0.0,0.069735,NONE,NONE,0.0,0.448978,0.551022,0.0,0.0,0.0,0.0,0.0,,,,,0.0,False,0.0,False,2,1,2_1
2880,2880,2600.0,1400.0,0.0,0.069342,NONE,NONE,0.0,0.460524,0.539476,0.0,0.0,0.0,0.0,0.0,,,,,0.0,False,0.0,False,2,1,2_1
2881,2881,2650.0,1400.0,0.0,0.069002,NONE,NONE,0.0,0.470525,0.529475,0.0,0.0,0.0,0.0,0.0,,,,,0.0,False,0.0,False,2,1,2_1
2882,2882,2700.0,1400.0,0.0,10.0,NONE,NONE,1.0,0.478869,0.521131,0.0,0.0,0.0,0.0,0.0,,,,,0.0,True,0.0,False,2,1,2_1
2883,2883,2750.0,1400.0,0.0,10.0,NONE,NONE,1.0,0.505787,0.494213,0.0,0.0,0.0,0.0,0.0,,,,,0.0,True,0.0,False,2,1,2_1
2884,2884,2800.0,1400.0,0.0,10.0,NONE,NONE,1.0,0.541571,0.458429,0.0,0.0,0.0,0.0,0.0,,,,,0.0,True,0.0,False,2,1,2_1
2885,2885,2850.0,1400.0,0.0,10.0,NONE,NONE,1.0,0.577626,0.422374,0.0,0.0,0.0,0.0,0.0,,,,,0.0,True,0.0,False,2,1,2_1
2886,2886,2900.0,1400.0,0.0,10.0,NONE,NONE,1.0,0.61368,0.38632,0.0,0.0,0.0,0.0,0.0,,,,,0.0,True,0.0,False,2,1,2_1
2887,2887,2950.0,1400.0,0.0,10.0,NONE,NONE,1.0,0.649443,0.350557,0.0,0.0,0.0,0.0,0.0,,,,,0.0,True,0.0,False,2,1,2_1
2888,2888,3000.0,1400.0,0.0,10.0,NONE,NONE,1.0,0.68461,0.31539,0.0,0.0,0.0,0.0,0.0,,,,,0.0,True,0.0,False,3,1,3_1
2889,2889,3050.0,1400.0,0.0,10.0,NONE,NONE,1.0,0.718868,0.281132,0.0,0.0,0.0,0.0,0.0,,,,,0.0,True,0.0,False,3,1,3_1
2890,2890,3100.0,1400.0,0.0,10.0,NONE,NONE,1.0,0.751897,0.248103,0.0,0.0,0.0,0.0,0.0,,,,,0.0,True,0.0,False,3,1,3_1
2891,2891,3150.0,1400.0,0.0,10.0,NONE,NONE,1.0,0.783377,0.216623,0.0,0.0,0.0,0.0,0.0,,,,,0.0,True,0.0,False,3,1,3_1
2892,2892,3200.0,1400.0,0.0,10.0,NONE,NONE,1.0,0.812994,0.187006,0.0,0.0,0.0,0.0,0.0,,,,,0.0,True,0.0,False,3,1,3_1
2893,2893,3250.0,1400.0,0.0,10.0,NONE,NONE,1.0,0.840441,0.159559,0.0,0.0,0.0,0.0,0.0,,,,,0.0,True,0.0,False,3,1,3_1
2894,2894,3300.0,1400.0,0.0,0.055575,NONE,NONE,0.0,0.865428,0.134572,2.0,3.0,2.0,2.0,1.0,DB01_to_DK06_backward_main_01;DK01_to_DK03_forward_main_02,DB01_to_DK06;DK01_to_DK03,backward;forward,main,2.0,False,2.0,False,3,1,3_1
2895,2895,3350.0,1400.0,0.0,0.05525,NONE,NONE,0.0,0.887683,0.112317,3.0,3.0,3.0,2.0,1.0,DB01_to_DB02_backward_main_04;DB01_to_DK06_backward_main_02;DK01_to_DK03_forward_main_02,DB01_to_DB02;DB01_to_DK06;DK01_to_DK03,backward;forward,main,4.0,False,3.0,False,3,1,3_1
2896,2896,3400.0,1400.0,0.0,0.05525,NONE,NONE,0.0,0.906961,0.093039,2.0,3.0,2.0,2.0,1.0,DB01_to_DK06_backward_backup_02;DK01_to_DK03_forward_backup_02,DB01_to_DK06;DK01_to_DK03,backward;forward,backup,3.0,False,2.0,False,3,1,3_1
2897,2897,3450.0,1400.0,0.0,0.05525,NONE,NONE,0.0,0.923044,0.076956,0.0,0.0,0.0,0.0,0.0,,,,,0.0,False,0.0,False,3,1,3_1
2898,2898,3500.0,1400.0,0.0,0.05525,NONE,NONE,0.0,0.935751,0.064249,0.0,0.0,0.0,0.0,0.0,,,,,0.0,False,0.0,False,3,1,3_1
2899,2899,3550.0,1400.0,0.0,0.05525,NONE,NONE,0.0,0.944934,0.055066,1.0,1.0,1.0,1.0,1.0,DK03_to_DK06_forward_main_03,DK03_to_DK06,forward,main,2.0,False,1.0,False,3,1,3_1
