node_key,node_id,x,y,z,slowness,label,label_prefix,risk_total,flz_support,emergency_risk,hit_count,visit_count,pair_hit_count,direction_hit_count,route_type_hit_count,route_ids,pairs,directions,route_types,route_graph_degree,is_nofly,density_hit_count,is_flz,area_ix,area_iy,area_id
79,79,3950.0,0.0,0.0,0.05525,NONE,NONE,0.0,0.887683,0.112317,1.0,1.0,1.0,1.0,1.0,DB01_to_DK06_forward_backup_02,DB01_to_DK06,forward,backup,2.0,False,1.0,False,3,0,3_0
80,80,4000.0,0.0,0.0,0.05525,NONE,NONE,0.0,0.906961,0.093039,1.0,1.0,1.0,1.0,1.0,DB01_to_DK06_forward_main_02,DB01_to_DK06,forward,main,2.0,False,1.0,False,4,0,4_0
81,81,4050.0,0.0,0.0,0.05525,NONE,NONE,0.0,0.923044,0.076956,1.0,1.0,1.0,1.0,1.0,DB01_to_DK06_forward_main_02,DB01_to_DK06,forward,main,2.0,False,1.0,False,4,0,4_0
82,82,4100.0,0.0,0.0,0.05525,NONE,NONE,0.0,0.935751,0.064249,1.0,1.0,1.0,1.0,1.0,DB01_to_DK06_forward_main_02,DB01_to_DK06,forward,main,2.0,False,1.0,False,4,0,4_0
83,83,4150.0,0.0,0.0,0.05525,NONE,NONE,0.0,0.944934,0.055066,1.0,1.0,1.0,1.0,1.0,DB01_to_DK06_forward_main_02,DB01_to_DK06,forward,main,2.0,False,1.0,False,4,0,4_0
84,84,4200.0,0.0,0.0,0.05525,NONE,NONE,0.0,0.950487,0.049513,1.0,1.0,1.0,1.0,1.0,DB01_to_DK06_forward_main_02,DB01_to_DK06,forward,main,2.0,False,1.0,False,4,0,4_0
85,85,4250.0,0.0,0.0,0.05525,NONE,NONE,0.0,0.952345,0.047655,1.0,1.0,1.0,1.0,1.0,DB01_to_DK06_forward_main_02,DB01_to_DK06,forward,main,2.0,False,1.0,False,4,0,4_0
86,86,4300.0,0.0,0.0,0.05525,NONE,NONE,0.0,0.950487,0.049513,1.0,1.0,1.0,1.0,1.0,DB01_to_DK06_forward_main_02,DB01_to_DK06,forward,main,2.0,False,1.0,False,4,0,4_0
177,177,3800.0,50.0,0.0,0.056868,NONE,NONE,0.0,0.827412,0.172588,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_04,DK01_to_DK03,backward,backup,2.0,False,1.0,False,3,0,3_0
178,178,3850.0,50.0,0.0,0.055918,NONE,NONE,0.0,0.855345,0.144655,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_04,DK01_to_DK03,backward,backup,2.0,False,1.0,False,3,0,3_0
179,179,3900.0,50.0,0.0,0.05525,NONE,NONE,0.0,0.880775,0.119225,2.0,2.0,2.0,2.0,1.0,DB01_to_DK06_forward_backup_02;DK01_to_DK03_backward_backup_04,DB01_to_DK06;DK01_to_DK03,backward;forward,backup,4.0,False,2.0,False,3,0,3_0
180,180,3950.0,50.0,0.0,0.05525,NONE,NONE,0.0,0.903425,0.096575,2.0,2.0,2.0,2.0,2.0,DB01_to_DK06_forward_main_02;DK01_to_DK03_backward_backup_04,DB01_to_DK06;DK01_to_DK03,backward;forward,backup;main,4.0,False,2.0,False,3,0,3_0
181,181,4000.0,50.0,0.0,0.05525,NONE,NONE,0.0,0.923044,0.076956,2.0,2.0,2.0,2.0,1.0,DB01_to_DK06_forward_backup_02;DK01_to_DK03_backward_backup_04,DB01_to_DK06;DK01_to_DK03,backward;forward,backup,3.0,False,2.0,False,4,0,4_0
182,182,4050.0,50.0,0.0,0.05525,NONE,NONE,0.0,0.939413,0.060587,2.0,2.0,2.0,2.0,1.0,DB01_to_DK06_forward_backup_02;DK01_to_DK03_backward_backup_04,DB01_to_DK06;DK01_to_DK03,backward;forward,backup,2.0,False,2.0,False,4,0,4_0
183,183,4100.0,50.0,0.0,0.05525,NONE,NONE,0.0,0.952345,0.047655,2.0,2.0,2.0,2.0,1.0,DB01_to_DK06_forward_backup_02;DK01_to_DK03_backward_backup_04,DB01_to_DK06;DK01_to_DK03,backward;forward,backup,3.0,False,2.0,False,4,0,4_0
184,184,4150.0,50.0,0.0,0.05525,NONE,NONE,0.0,0.961691,0.038309,1.0,1.0,1.0,1.0,1.0,DB01_to_DK06_forward_backup_02,DB01_to_DK06,forward,backup,2.0,False,1.0,False,4,0,4_0
185,185,4200.0,50.0,0.0,0.05525,NONE,NONE,0.0,0.967342,0.032658,1.0,1.0,1.0,1.0,1.0,DB01_to_DK06_forward_backup_02,DB01_to_DK06,forward,backup,2.0,False,1.0,False,4,0,4_0
186,186,4250.0,50.0,0.0,0.05525,NONE,NONE,0.0,0.969233,0.030767,1.0,1.0,1.0,1.0,1.0,DB01_to_DK06_forward_backup_02,DB01_to_DK06,forward,backup,2.0,False,1.0,False,4,0,4_0
187,187,4300.0,50.0,0.0,0.05525,NONE,NONE,0.0,0.967342,0.032658,1.0,1.0,1.0,1.0,1.0,DB01_to_DK06_forward_backup_02,DB01_to_DK06,forward,backup,2.0,False,1.0,False,4,0,4_0
188,188,4350.0,50.0,0.0,0.05525,NONE,NONE,0.0,0.961691,0.038309,1.0,1.0,1.0,1.0,1.0,DB01_to_DK06_forward_main_02,DB01_to_DK06,forward,main,2.0,False,1.0,False,4,0,4_0
275,275,3650.0,100.0,0.0,0.059783,NONE,NONE,0.0,0.741687,0.258313,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_04,DK01_to_DK03,backward,backup,2.0,False,1.0,False,3,0,3_0
276,276,3700.0,100.0,0.0,0.058624,NONE,NONE,0.0,0.775765,0.224235,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_04,DK01_to_DK03,backward,backup,2.0,False,1.0,False,3,0,3_0
277,277,3750.0,100.0,0.0,0.05752,NONE,NONE,0.0,0.808245,0.191755,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_04,DK01_to_DK03,backward,backup,2.0,False,1.0,False,3,0,3_0
278,278,3800.0,100.0,0.0,0.056481,NONE,NONE,0.0,0.838801,0.161199,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_main_04,DK01_to_DK03,backward,main,2.0,False,1.0,False,3,0,3_0
279,279,3850.0,100.0,0.0,0.055518,NONE,NONE,0.0,0.86712,0.13288,2.0,2.0,2.0,2.0,2.0,DB01_to_DK06_forward_backup_02;DK01_to_DK03_backward_main_04,DB01_to_DK06;DK01_to_DK03,backward;forward,backup;main,4.0,False,2.0,False,3,0,3_0
280,280,3900.0,100.0,0.0,0.05525,NONE,NONE,0.0,0.892899,0.107101,2.0,2.0,2.0,2.0,1.0,DB01_to_DK06_forward_main_02;DK01_to_DK03_backward_main_04,DB01_to_DK06;DK01_to_DK03,backward;forward,main,4.0,False,2.0,False,3,0,3_0
281,281,3950.0,100.0,0.0,0.05525,NONE,NONE,0.0,0.915861,0.084139,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_main_04,DK01_to_DK03,backward,main,2.0,False,1.0,False,3,0,3_0
282,282,4000.0,100.0,0.0,0.05525,NONE,NONE,0.0,0.935751,0.064249,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_main_04,DK01_to_DK03,backward,main,2.0,False,1.0,False,4,0,4_0
283,283,4050.0,100.0,0.0,0.05525,NONE,NONE,0.0,0.952345,0.047655,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_main_04,DK01_to_DK03,backward,main,2.0,False,1.0,False,4,0,4_0
284,284,4100.0,100.0,0.0,0.05525,NONE,NONE,0.0,0.965455,0.034545,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_main_04,DK01_to_DK03,backward,main,2.0,False,1.0,False,4,0,4_0
285,285,4150.0,100.0,0.0,0.05525,NONE,NONE,0.0,0.974929,0.025071,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_04,DK01_to_DK03,backward,backup,2.0,False,1.0,False,4,0,4_0
289,289,4350.0,100.0,0.0,0.05525,NONE,NONE,0.0,0.974929,0.025071,1.0,1.0,1.0,1.0,1.0,DB01_to_DK06_forward_backup_02,DB01_to_DK06,forward,backup,2.0,False,1.0,False,4,0,4_0
290,290,4400.0,100.0,0.0,0.05525,NONE,NONE,0.0,0.965455,0.034545,1.0,1.0,1.0,1.0,1.0,DB01_to_DK06_forward_main_02,DB01_to_DK06,forward,main,2.0,False,1.0,False,4,0,4_0
353,353,2500.0,150.0,0.0,0.081917,NONE,NONE,0.0,0.090683,0.909317,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_04,DK01_to_DK03,backward,backup,2.0,False,1.0,False,2,0,2_0
354,354,2550.0,150.0,0.0,0.081472,NONE,NONE,0.0,0.103765,0.896235,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_04,DK01_to_DK03,backward,backup,2.0,False,1.0,False,2,0,2_0
355,355,2600.0,150.0,0.0,0.080979,NONE,NONE,0.0,0.118272,0.881728,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_04,DK01_to_DK03,backward,backup,2.0,False,1.0,False,2,0,2_0
356,356,2650.0,150.0,0.0,0.080434,NONE,NONE,0.0,0.134282,0.865718,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_04,DK01_to_DK03,backward,backup,2.0,False,1.0,False,2,0,2_0
357,357,2700.0,150.0,0.0,0.079837,NONE,NONE,0.0,0.151865,0.848135,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_04,DK01_to_DK03,backward,backup,2.0,False,1.0,False,2,0,2_0
358,358,2750.0,150.0,0.0,0.079183,NONE,NONE,0.0,0.17108,0.82892,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_04,DK01_to_DK03,backward,backup,2.0,False,1.0,False,2,0,2_0
359,359,2800.0,150.0,0.0,0.078473,NONE,NONE,0.0,0.191975,0.808025,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_04,DK01_to_DK03,backward,backup,2.0,False,1.0,False,2,0,2_0
360,360,2850.0,150.0,0.0,0.077704,NONE,NONE,0.0,0.214582,0.785418,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_04,DK01_to_DK03,backward,backup,2.0,False,1.0,False,2,0,2_0
361,361,2900.0,150.0,0.0,0.076877,NONE,NONE,0.0,0.238917,0.761083,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_04,DK01_to_DK03,backward,backup,2.0,False,1.0,False,2,0,2_0
362,362,2950.0,150.0,0.0,0.075991,NONE,NONE,0.0,0.264974,0.735026,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_04,DK01_to_DK03,backward,backup,2.0,False,1.0,False,2,0,2_0
363,363,3000.0,150.0,0.0,0.075047,NONE,NONE,0.0,0.292727,0.707273,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_04,DK01_to_DK03,backward,backup,2.0,False,1.0,False,3,0,3_0
364,364,3050.0,150.0,0.0,0.074048,NONE,NONE,0.0,0.322126,0.677874,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_04,DK01_to_DK03,backward,backup,2.0,False,1.0,False,3,0,3_0
365,365,3100.0,150.0,0.0,0.072995,NONE,NONE,0.0,0.353096,0.646904,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_04,DK01_to_DK03,backward,backup,2.0,False,1.0,False,3,0,3_0
366,366,3150.0,150.0,0.0,0.071892,NONE,NONE,0.0,0.385534,0.614466,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_04,DK01_to_DK03,backward,backup,2.0,False,1.0,False,3,0,3_0
367,367,3200.0,150.0,0.0,0.070743,NONE,NONE,0.0,0.419312,0.580688,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_04,DK01_to_DK03,backward,backup,2.0,False,1.0,False,3,0,3_0
368,368,3250.0,150.0,0.0,0.069555,NONE,NONE,0.0,0.45427,0.54573,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_04,DK01_to_DK03,backward,backup,2.0,False,1.0,False,3,0,3_0
369,369,3300.0,150.0,0.0,0.068332,NONE,NONE,0.0,0.490225,0.509775,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_04,DK01_to_DK03,backward,backup,2.0,False,1.0,False,3,0,3_0
370,370,3350.0,150.0,0.0,0.067083,NONE,NONE,0.0,0.526963,0.473037,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_04,DK01_to_DK03,backward,backup,2.0,False,1.0,False,3,0,3_0
371,371,3400.0,150.0,0.0,0.065816,NONE,NONE,0.0,0.564246,0.435754,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_04,DK01_to_DK03,backward,backup,2.0,False,1.0,False,3,0,3_0
372,372,3450.0,150.0,0.0,0.064538,NONE,NONE,0.0,0.601811,0.398189,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_04,DK01_to_DK03,backward,backup,2.0,False,1.0,False,3,0,3_0
373,373,3500.0,150.0,0.0,0.063261,NONE,NONE,0.0,0.639374,0.360626,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_04,DK01_to_DK03,backward,backup,2.0,False,1.0,False,3,0,3_0
374,374,3550.0,150.0,0.0,0.061994,NONE,NONE,0.0,0.676634,0.323366,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_04,DK01_to_DK03,backward,backup,2.0,False,1.0,False,3,0,3_0
375,375,3600.0,150.0,0.0,0.060749,NONE,NONE,0.0,0.713273,0.286727,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_04,DK01_to_DK03,backward,backup,2.0,False,1.0,False,3,0,3_0
376,376,3650.0,150.0,0.0,0.059535,NONE,NONE,0.0,0.748965,0.251035,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_main_04,DK01_to_DK03,backward,main,2.0,False,1.0,False,3,0,3_0
377,377,3700.0,150.0,0.0,0.058365,NONE,NONE,0.0,0.783377,0.216623,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_main_04,DK01_to_DK03,backward,main,2.0,False,1.0,False,3,0,3_0
378,378,3750.0,150.0,0.0,0.05725,NONE,NONE,0.0,0.816176,0.183824,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_main_04,DK01_to_DK03,backward,main,2.0,False,1.0,False,3,0,3_0
379,379,3800.0,150.0,0.0,0.056201,NONE,NONE,0.0,0.847033,0.152967,2.0,2.0,2.0,2.0,1.0,DB01_to_DK06_forward_backup_02;DK01_to_DK03_backward_backup_02,DB01_to_DK06;DK01_to_DK03,backward;forward,backup,3.0,False,2.0,False,3,0,3_0
380,380,3850.0,150.0,0.0,0.05525,NONE,NONE,0.0,0.875629,0.124371,2.0,2.0,2.0,2.0,2.0,DB01_to_DK06_forward_main_02;DK01_to_DK03_backward_backup_02,DB01_to_DK06;DK01_to_DK03,backward;forward,backup;main,4.0,False,2.0,False,3,0,3_0
381,381,3900.0,150.0,0.0,0.05525,NONE,NONE,0.0,0.901662,0.098338,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_02,DK01_to_DK03,backward,backup,2.0,False,1.0,False,3,0,3_0
382,382,3950.0,150.0,0.0,0.05525,NONE,NONE,0.0,0.924849,0.075151,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_02,DK01_to_DK03,backward,backup,2.0,False,1.0,False,3,0,3_0
383,383,4000.0,150.0,0.0,0.05525,NONE,NONE,0.0,0.944934,0.055066,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_02,DK01_to_DK03,backward,backup,2.0,False,1.0,False,4,0,4_0
384,384,4050.0,150.0,0.0,0.05525,NONE,NONE,0.0,0.961691,0.038309,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_02,DK01_to_DK03,backward,backup,2.0,False,1.0,False,4,0,4_0
385,385,4100.0,150.0,0.0,0.05525,NONE,NONE,0.0,0.974929,0.025071,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_02,DK01_to_DK03,backward,backup,2.0,False,1.0,False,4,0,4_0
386,386,4150.0,150.0,0.0,0.05525,NONE,NONE,0.0,0.984496,0.015504,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_main_04,DK01_to_DK03,backward,main,2.0,False,1.0,False,4,0,4_0
387,387,4200.0,150.0,0.0,0.05525,NONE,NONE,0.0,0.990282,0.009718,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_04,DK01_to_DK03,backward,backup,2.0,False,1.0,False,4,0,4_0
391,391,4400.0,150.0,0.0,0.05525,NONE,NONE,0.0,0.974929,0.025071,1.0,1.0,1.0,1.0,1.0,DB01_to_DK06_forward_backup_02,DB01_to_DK06,forward,backup,2.0,False,1.0,False,4,0,4_0
392,392,4450.0,150.0,0.0,0.05525,NONE,NONE,0.0,0.961691,0.038309,1.0,1.0,1.0,1.0,1.0,DB01_to_DK06_forward_main_02,DB01_to_DK06,forward,main,2.0,False,1.0,False,4,0,4_0
453,453,2450.0,200.0,0.0,0.0823,NONE,NONE,0.0,0.079404,0.920596,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_04,DK01_to_DK03,backward,backup,2.0,False,1.0,False,2,0,2_0
454,454,2500.0,200.0,0.0,0.081899,NONE,NONE,0.0,0.091215,0.908785,2.0,2.0,2.0,1.0,2.0,DB01_to_DK06_backward_backup_02;DK01_to_DK03_backward_main_04,DB01_to_DK06;DK01_to_DK03,backward,backup;main,2.0,False,2.0,False,2,0,2_0
455,455,2550.0,200.0,0.0,0.081451,NONE,NONE,0.0,0.104375,0.895625,2.0,2.0,2.0,1.0,2.0,DB01_to_DK06_backward_backup_02;DK01_to_DK03_backward_main_04,DB01_to_DK06;DK01_to_DK03,backward,backup;main,2.0,False,2.0,False,2,0,2_0
456,456,2600.0,200.0,0.0,0.080955,NONE,NONE,0.0,0.118967,0.881033,2.0,2.0,2.0,1.0,2.0,DB01_to_DK06_backward_backup_02;DK01_to_DK03_backward_main_04,DB01_to_DK06;DK01_to_DK03,backward,backup;main,2.0,False,2.0,False,2,0,2_0
457,457,2650.0,200.0,0.0,0.080408,NONE,NONE,0.0,0.135071,0.864929,2.0,2.0,2.0,1.0,2.0,DB01_to_DK06_backward_backup_02;DK01_to_DK03_backward_main_04,DB01_to_DK06;DK01_to_DK03,backward,backup;main,2.0,False,2.0,False,2,0,2_0
458,458,2700.0,200.0,0.0,0.079806,NONE,NONE,0.0,0.152757,0.847243,2.0,2.0,2.0,1.0,2.0,DB01_to_DK06_backward_backup_02;DK01_to_DK03_backward_main_04,DB01_to_DK06;DK01_to_DK03,backward,backup;main,2.0,False,2.0,False,2,0,2_0
459,459,2750.0,200.0,0.0,0.079149,NONE,NONE,0.0,0.172085,0.827915,2.0,2.0,2.0,1.0,2.0,DB01_to_DK06_backward_backup_02;DK01_to_DK03_backward_main_04,DB01_to_DK06;DK01_to_DK03,backward,backup;main,2.0,False,2.0,False,2,0,2_0
460,460,2800.0,200.0,0.0,0.078434,NONE,NONE,0.0,0.193103,0.806897,2.0,2.0,2.0,1.0,2.0,DB01_to_DK06_backward_backup_02;DK01_to_DK03_backward_main_04,DB01_to_DK06;DK01_to_DK03,backward,backup;main,2.0,False,2.0,False,2,0,2_0
461,461,2850.0,200.0,0.0,0.077661,NONE,NONE,0.0,0.215843,0.784157,2.0,2.0,2.0,1.0,2.0,DB01_to_DK06_backward_backup_02;DK01_to_DK03_backward_main_04,DB01_to_DK06;DK01_to_DK03,backward,backup;main,2.0,False,2.0,False,2,0,2_0
462,462,2900.0,200.0,0.0,0.076829,NONE,NONE,0.0,0.240321,0.759679,2.0,2.0,2.0,1.0,2.0,DB01_to_DK06_backward_backup_02;DK01_to_DK03_backward_main_04,DB01_to_DK06;DK01_to_DK03,backward,backup;main,2.0,False,2.0,False,2,0,2_0
463,463,2950.0,200.0,0.0,0.075938,NONE,NONE,0.0,0.266531,0.733469,2.0,2.0,2.0,1.0,2.0,DB01_to_DK06_backward_backup_02;DK01_to_DK03_backward_main_04,DB01_to_DK06;DK01_to_DK03,backward,backup;main,2.0,False,2.0,False,2,0,2_0
464,464,3000.0,200.0,0.0,0.074989,NONE,NONE,0.0,0.294447,0.705553,2.0,2.0,2.0,1.0,2.0,DB01_to_DK06_backward_backup_02;DK01_to_DK03_backward_main_04,DB01_to_DK06;DK01_to_DK03,backward,backup;main,2.0,False,2.0,False,3,0,3_0
465,465,3050.0,200.0,0.0,0.073983,NONE,NONE,0.0,0.324019,0.675981,2.0,2.0,2.0,1.0,2.0,DB01_to_DK06_backward_backup_02;DK01_to_DK03_backward_main_04,DB01_to_DK06;DK01_to_DK03,backward,backup;main,2.0,False,2.0,False,3,0,3_0
466,466,3100.0,200.0,0.0,0.072924,NONE,NONE,0.0,0.355171,0.644829,2.0,2.0,2.0,1.0,2.0,DB01_to_DK06_backward_backup_02;DK01_to_DK03_backward_main_04,DB01_to_DK06;DK01_to_DK03,backward,backup;main,2.0,False,2.0,False,3,0,3_0
467,467,3150.0,200.0,0.0,0.071815,NONE,NONE,0.0,0.3878,0.6122,2.0,2.0,2.0,1.0,2.0,DB01_to_DK06_backward_backup_02;DK01_to_DK03_backward_main_04,DB01_to_DK06;DK01_to_DK03,backward,backup;main,2.0,False,2.0,False,3,0,3_0
468,468,3200.0,200.0,0.0,0.07066,NONE,NONE,0.0,0.421776,0.578224,2.0,2.0,2.0,1.0,2.0,DB01_to_DK06_backward_backup_02;DK01_to_DK03_backward_main_04,DB01_to_DK06;DK01_to_DK03,backward,backup;main,2.0,False,2.0,False,3,0,3_0
469,469,3250.0,200.0,0.0,0.069464,NONE,NONE,0.0,0.45694,0.54306,2.0,2.0,2.0,1.0,2.0,DB01_to_DK06_backward_backup_02;DK01_to_DK03_backward_main_04,DB01_to_DK06;DK01_to_DK03,backward,backup;main,2.0,False,2.0,False,3,0,3_0
470,470,3300.0,200.0,0.0,0.068234,NONE,NONE,0.0,0.493106,0.506894,2.0,2.0,2.0,1.0,2.0,DB01_to_DK06_backward_backup_02;DK01_to_DK03_backward_main_04,DB01_to_DK06;DK01_to_DK03,backward,backup;main,2.0,False,2.0,False,3,0,3_0
471,471,3350.0,200.0,0.0,0.066978,NONE,NONE,0.0,0.53006,0.46994,2.0,2.0,2.0,1.0,2.0,DB01_to_DK06_backward_backup_02;DK01_to_DK03_backward_main_04,DB01_to_DK06;DK01_to_DK03,backward,backup;main,2.0,False,2.0,False,3,0,3_0
472,472,3400.0,200.0,0.0,0.065703,NONE,NONE,0.0,0.567561,0.432439,2.0,2.0,2.0,1.0,2.0,DB01_to_DK06_backward_backup_02;DK01_to_DK03_backward_main_04,DB01_to_DK06;DK01_to_DK03,backward,backup;main,2.0,False,2.0,False,3,0,3_0
473,473,3450.0,200.0,0.0,0.064418,NONE,NONE,0.0,0.605347,0.394653,2.0,2.0,2.0,1.0,2.0,DB01_to_DK06_backward_backup_02;DK01_to_DK03_backward_main_04,DB01_to_DK06;DK01_to_DK03,backward,backup;main,2.0,False,2.0,False,3,0,3_0
474,474,3500.0,200.0,0.0,0.063134,NONE,NONE,0.0,0.643131,0.356869,2.0,2.0,2.0,1.0,2.0,DB01_to_DK06_backward_backup_02;DK01_to_DK03_backward_main_04,DB01_to_DK06;DK01_to_DK03,backward,backup;main,2.0,False,2.0,False,3,0,3_0
475,475,3550.0,200.0,0.0,0.061859,NONE,NONE,0.0,0.68061,0.31939,2.0,2.0,2.0,1.0,2.0,DB01_to_DK06_backward_backup_02;DK01_to_DK03_backward_main_04,DB01_to_DK06;DK01_to_DK03,backward,backup;main,2.0,False,2.0,False,3,0,3_0
476,476,3600.0,200.0,0.0,0.060606,NONE,NONE,0.0,0.717465,0.282535,2.0,2.0,2.0,1.0,2.0,DB01_to_DK06_backward_backup_02;DK01_to_DK03_backward_main_04,DB01_to_DK06;DK01_to_DK03,backward,backup;main,3.0,False,2.0,False,3,0,3_0
477,477,3650.0,200.0,0.0,0.059386,NONE,NONE,0.0,0.753367,0.246633,3.0,3.0,2.0,2.0,1.0,DB01_to_DK06_backward_backup_02;DB01_to_DK06_forward_backup_02;DK01_to_DK03_backward_backup_02,DB01_to_DK06;DK01_to_DK03,backward;forward,backup,3.0,False,3.0,False,3,0,3_0
478,478,3700.0,200.0,0.0,0.058209,NONE,NONE,0.0,0.787981,0.212019,3.0,3.0,2.0,2.0,1.0,DB01_to_DK06_backward_backup_02;DB01_to_DK06_forward_backup_02;DK01_to_DK03_backward_backup_02,DB01_to_DK06;DK01_to_DK03,backward;forward,backup,2.0,False,3.0,False,3,0,3_0
479,479,3750.0,200.0,0.0,0.057087,NONE,NONE,0.0,0.820973,0.179027,3.0,3.0,2.0,2.0,1.0,DB01_to_DK06_backward_backup_02;DB01_to_DK06_forward_backup_02;DK01_to_DK03_backward_backup_02,DB01_to_DK06;DK01_to_DK03,backward;forward,backup,3.0,False,3.0,False,3,0,3_0
480,480,3800.0,200.0,0.0,0.056032,NONE,NONE,0.0,0.852011,0.147989,2.0,2.0,2.0,2.0,1.0,DB01_to_DK06_forward_main_02;DK01_to_DK03_backward_main_02,DB01_to_DK06;DK01_to_DK03,backward;forward,main,3.0,False,2.0,False,3,0,3_0
481,481,3850.0,200.0,0.0,0.05525,NONE,NONE,0.0,0.880775,0.119225,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_main_02,DK01_to_DK03,backward,main,2.0,False,1.0,False,3,0,3_0
482,482,3900.0,200.0,0.0,0.05525,NONE,NONE,0.0,0.906961,0.093039,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_main_02,DK01_to_DK03,backward,main,2.0,False,1.0,False,3,0,3_0
483,483,3950.0,200.0,0.0,0.05525,NONE,NONE,0.0,0.930284,0.069716,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_main_02,DK01_to_DK03,backward,main,2.0,False,1.0,False,3,0,3_0
484,484,4000.0,200.0,0.0,0.05525,NONE,NONE,0.0,0.950487,0.049513,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_main_02,DK01_to_DK03,backward,main,2.0,False,1.0,False,4,0,4_0
485,485,4050.0,200.0,0.0,0.05525,NONE,NONE,0.0,0.967342,0.032658,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_main_02,DK01_to_DK03,backward,main,2.0,False,1.0,False,4,0,4_0
486,486,4100.0,200.0,0.0,0.05525,NONE,NONE,0.0,0.980658,0.019342,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_main_02,DK01_to_DK03,backward,main,2.0,False,1.0,False,4,0,4_0
487,487,4150.0,200.0,0.0,0.05525,NONE,NONE,0.0,0.990282,0.009718,1.0,1.0,1.0,1.0,1.0,DK01_to_DK03_backward_backup_02,DK01_to_DK03,backward,backup,2.0,False,1.0,False,4,0,4_0
488,488,4200.0,200.0,0.0,0.05525,NONE,NONE,0.0,0.996101,0.003899,2.0,3.0,1.0,2.0,2.0,DK01_to_DK03_backward_main_04;DK01_to_DK03_forward_backup_02,DK01_to_DK03,backward;forward,backup;main,4.0,False,2.0,False,4,0,4_0
489,489,4250.0,200.0,0.0,0.05525,NONE,NONE,0.0,0.998049,0.001951,2.0,2.0,1.0,2.0,1.0,DK01_to_DK03_backward_backup_04;DK01_to_DK03_forward_backup_02,DK01_to_DK03,backward;forward,backup,3.0,False,2.0,False,4,0,4_0
493,493,4450.0,200.0,0.0,0.05525,NONE,NONE,0.0,0.967342,0.032658,1.0,1.0,1.0,1.0,1.0,DB01_to_DK06_forward_backup_02,DB01_to_DK06,forward,backup,2.0,False,1.0,False,4,0,4_0
