pair,direction,route_type,edge_seq,from_node_id,to_node_id,x1,y1,x2,y2,edge_distance_m,route_rank,route_key
DB01_to_DK03,forward,backup,18,6776,6674,450.0,3350.0,400.0,3300.0,70.71067811865476,1,forward_backup_01
DB01_to_DK03,forward,backup,19,6674,6673,400.0,3300.0,350.0,3300.0,50.0,1,forward_backup_01
DB01_to_DK03,forward,backup,20,6673,6572,350.0,3300.0,350.0,3250.0,50.0,1,forward_backup_01
DB01_to_DK03,forward,backup,21,6572,6471,350.0,3250.0,350.0,3200.0,50.0,1,forward_backup_01
DB01_to_DK03,forward,backup,22,6471,6370,350.0,3200.0,350.0,3150.0,50.0,1,forward_backup_01
DB01_to_DK03,forward,backup,23,6370,6268,350.0,3150.0,300.0,3100.0,70.71067811865476,1,forward_backup_01
DB01_to_DK03,forward,backup,24,6268,6167,300.0,3100.0,300.0,3050.0,50.0,1,forward_backup_01
DB01_to_DK03,forward,backup,25,6167,6066,300.0,3050.0,300.0,3000.0,50.0,1,forward_backup_01
DB01_to_DK03,forward,backup,26,6066,5966,300.0,3000.0,350.0,2950.0,70.71067811865476,1,forward_backup_01
DB01_to_DK03,forward,backup,27,5966,5865,350.0,2950.0,350.0,2900.0,50.0,1,forward_backup_01
DB01_to_DK03,forward,backup,28,5865,5765,350.0,2900.0,400.0,2850.0,70.71067811865476,1,forward_backup_01
DB01_to_DK03,forward,backup,29,5765,5664,400.0,2850.0,400.0,2800.0,50.0,1,forward_backup_01
DB01_to_DK03,forward,backup,30,5664,5563,400.0,2800.0,400.0,2750.0,50.0,1,forward_backup_01
DB01_to_DK03,forward,backup,31,5563,5461,400.0,2750.0,350.0,2700.0,70.71067811865476,1,forward_backup_01
DB01_to_DK03,forward,backup,32,5461,5360,350.0,2700.0,350.0,2650.0,50.0,1,forward_backup_01
DB01_to_DK03,forward,backup,33,5360,5258,350.0,2650.0,300.0,2600.0,70.71067811865476,1,forward_backup_01
DB01_to_DK03,forward,backup,34,5258,5157,300.0,2600.0,300.0,2550.0,50.0,1,forward_backup_01
DB01_to_DK03,forward,backup,35,5157,5057,300.0,2550.0,350.0,2500.0,70.71067811865476,1,forward_backup_01
DB01_to_DK03,forward,backup,36,5057,4956,350.0,2500.0,350.0,2450.0,50.0,1,forward_backup_01
DB01_to_DK03,forward,backup,37,4956,4856,350.0,2450.0,400.0,2400.0,70.71067811865476,1,forward_backup_01
DB01_to_DK03,forward,backup,38,4856,4756,400.0,2400.0,450.0,2350.0,70.71067811865476,1,forward_backup_01
DB01_to_DK03,forward,backup,39,4756,4757,450.0,2350.0,500.0,2350.0,50.0,1,forward_backup_01
DB01_to_DK03,forward,backup,40,4757,4657,500.0,2350.0,550.0,2300.0,70.71067811865476,1,forward_backup_01
DB01_to_DK03,forward,backup,41,4657,4557,550.0,2300.0,600.0,2250.0,70.71067811865476,1,forward_backup_01
DB01_to_DK03,forward,backup,42,4557,4456,600.0,2250.0,600.0,2200.0,50.0,1,forward_backup_01
DB01_to_DK03,forward,backup,43,4456,4356,600.0,2200.0,650.0,2150.0,70.71067811865476,1,forward_backup_01
DB01_to_DK03,forward,backup,44,4356,4255,650.0,2150.0,650.0,2100.0,50.0,1,forward_backup_01
DB01_to_DK03,forward,backup,45,4255,4154,650.0,2100.0,650.0,2050.0,50.0,1,forward_backup_01
DB01_to_DK03,forward,backup,46,4154,4053,650.0,2050.0,650.0,2000.0,50.0,1,forward_backup_01
DB01_to_DK03,forward,backup,47,4053,3952,650.0,2000.0,650.0,1950.0,50.0,1,forward_backup_01
DB01_to_DK03,forward,backup,48,3952,3851,650.0,1950.0,650.0,1900.0,50.0,1,forward_backup_01
