version,pair,route_key,start_label,end_label,direction,route_type,route_rank,success,message,distance_m,distance_km,total_cost,n_path_nodes,expanded_nodes,runtime_sec,mean_distance_to_main_m,duplicated_from_main,duplicated_from_previous_main,used_full_map_retry,safe_fallback,main_avoid_previous_radius_m,backup_corridor_m,backup_mean_offset_m,backup_min_offset_m,backup_separation_violation_pct,backup_separation_ok,backup_max_offset_m,parallel_buffer_ok,parallel_min_clearance_m,parallel_n_narrow_segments,parallel_n_crossings,parallel_crossing_locations,parallel_final_lambda,parallel_iterations,distance_diff_m,flz_buffer_ok,flz_buffer_min_distance_m,flz_buffer_via,tn_buffer_ok,tn_buffer_min_distance_m,tn_buffer_matched_role,tn_buffer_via,n_waypoints_before_turn_reduction,n_waypoints_after_turn_reduction,max_turn_angle_deg_before,max_turn_angle_deg_after,mean_turn_angle_deg_before,mean_turn_angle_deg_after,turn_reduction_applied,cross_pair_overlap_ok,cross_pair_overlap_percent,cross_pair_overlap_nodes,lock_mode,locked_overlap_nodes,locked_overlap_checked_nodes,locked_overlap_percent,mean_flz_support,mean_emergency_risk,mean_other_terminal_avoidance,mean_traffic_penalty_factor,route_file
v1_corridor,DB01_to_DK03,forward_main_01,DB01,DK03,forward,main,1,True,Path found. [safe fallback attempted],3155.6349186104053,3.155634918610405,986.2860615741179,55,2699,1.7221179008483887,,,False,False,True,,,,,,,,,,,,,,,,True,0.0,,True,0.0,major,,55,55,45.0,45.0,34.92054579381047,27.80485622212625,True,,,,,0,0,0.0,0.657063852596962,0.34293614740303807,0.07444811582244201,1.0595584926579535,output/05_master_corridor_theta/route_nodes/DB01_to_DK03_forward_main_01.csv
v1_corridor,DB01_to_DK03,forward_backup_01,DB01,DK03,forward,backup,1,True,"Path found. [safe fallback attempted] Soft buffer: 3 narrow sample(s), 2 crossing(s), min clearance 35.2 m (target 50 m).",3655.634918610405,3.6556349186104047,1295.8041833312006,65,757,0.6459715366363525,94.1056612431862,False,False,False,True,,,105.83753739047218,,,,223.60679774997897,False,35.20882424994397,3.0,2.0,"(504,2646);(525,2625)",57.6650390625,9.0,499.99999999999955,,,,,,,,65,65,,,,,False,,,,,0,0,0.0,0.6066392622643269,0.39336073773567326,0.04871040077000778,1.0389683206160065,output/05_master_corridor_theta/route_nodes/DB01_to_DK03_forward_backup_01.csv
v1_corridor,DB01_to_DK03,backward_main_01,DK03,DB01,backward,main,1,True,Path found. [safe fallback attempted],5504.163056034262,5.504163056034262,1520.8695177680456,97,3198,2.1566598415374756,,,False,False,True,200.0,,,,,,,,,,,,,,,True,158.11388300841898,,True,0.0,major,,97,97,96.34019174590992,96.34019174590992,47.25,35.35320843618201,True,,,,strict_lock,0,73,0.0,0.5013155120772104,0.4986844879227897,0.129034722568725,1.10322777805498,output/05_master_corridor_theta/route_nodes/DB01_to_DK03_backward_main_01.csv
v1_corridor,DB01_to_DK03,backward_backup_01,DK03,DB01,backward,backup,1,True,"Path found. [safe fallback attempted] Soft buffer: 0 narrow sample(s), 1 crossing(s), min clearance 50.0 m (target 50 m).",4904.163056034262,4.904163056034262,2062.3697136386068,85,1264,0.8983380794525146,110.19603298007436,False,False,False,True,,,114.34615056075702,,,,250.0,False,50.0,0.0,1.0,"(1096,4046)",57.6650390625,13.0,-600.0,,,,,,,,85,85,,,,,False,,,,,0,0,0.0,0.5437914278505698,0.4562085721494302,0.19094205043098775,1.1527536403447898,output/05_master_corridor_theta/route_nodes/DB01_to_DK03_backward_backup_01.csv
