t_s,agent_id,x,y,kind,speed_kmh,holding,level
0.0,1000000,1384.11,1446.81,patrol,50.0,False,6
0.0,0,1373.5,1446.91,outbound,30.0,False,5
20.0,1000000,1661.88,1444.39,patrol,50.0,False,6
20.0,0,1374.41,1446.9,outbound,30.0,False,5
20.0,1,2030.82,3510.52,outbound,50.0,False,3
20.0,2,1310.13,1567.28,outbound,60.0,False,3
20.0,3,300.0,3952.44,outbound,30.0,False,4
20.0,4,1386.93,1551.03,outbound,60.0,False,1
20.0,5,3071.12,4511.51,outbound,50.0,False,4
20.0,7,367.4,1198.68,outbound,50.0,False,0
20.0,9,676.11,4489.64,outbound,60.0,False,5
20.0,11,1583.52,4321.42,outbound,50.0,False,4
20.0,12,4209.94,1363.13,outbound,60.0,False,2
20.0,13,2102.12,3524.79,outbound,50.0,False,5
40.0,1000000,2438.29,2039.27,patrol,50.0,True,6
40.0,0,1427.78,1446.43,outbound,30.0,False,5
40.0,1,1943.36,3413.37,outbound,50.0,False,3
40.0,2,1159.04,1640.0,outbound,60.0,False,3
40.0,3,350.0,3897.17,outbound,30.0,False,4
40.0,4,1372.29,1684.87,outbound,60.0,False,1
40.0,5,3064.93,4448.21,outbound,50.0,False,4
40.0,7,779.61,1465.47,outbound,50.0,False,0
40.0,9,698.62,4484.82,outbound,60.0,False,5
40.0,11,1578.0,4305.29,outbound,50.0,False,4
40.0,12,3786.46,1856.51,outbound,60.0,False,2
40.0,13,2187.39,3518.9,outbound,50.0,False,5
40.0,14,4287.0,1085.23,outbound,50.0,False,4
40.0,15,349.24,4069.48,outbound,60.0,False,0
40.0,16,4357.35,1495.49,outbound,60.0,False,0
40.0,17,3181.34,4567.44,outbound,60.0,False,0
40.0,19,376.9,1211.44,outbound,50.0,False,0
40.0,23,1608.59,4291.8,outbound,60.0,False,5
40.0,25,2075.47,3522.3,outbound,50.0,False,4
40.0,18,4215.31,1358.19,outbound,30.0,False,2
40.0,29,3075.03,4566.8,outbound,60.0,False,3
40.0,8,1353.31,1453.41,outbound,30.0,False,5
60.0,1000000,2715.45,2020.74,patrol,50.0,False,6
60.0,0,1485.04,1445.93,outbound,30.0,False,5
60.0,1,1800.69,3254.9,outbound,50.0,False,3
60.0,2,921.0,1640.0,outbound,60.0,False,3
60.0,3,385.71,3814.29,outbound,30.0,False,4
60.0,4,1557.39,1915.71,outbound,60.0,False,0
60.0,5,3058.33,4380.7,outbound,50.0,False,4
60.0,7,928.33,1590.0,outbound,50.0,False,0
60.0,9,722.43,4479.72,outbound,60.0,False,5
60.0,11,1572.59,4289.49,outbound,50.0,False,4
60.0,12,3610.04,2130.69,outbound,60.0,False,2
60.0,13,2323.93,3509.46,outbound,50.0,False,5
60.0,14,4312.62,868.82,outbound,50.0,False,4
60.0,15,397.98,4130.35,outbound,60.0,False,0
60.0,16,4531.15,1754.03,outbound,60.0,False,0
60.0,17,3382.78,4681.83,outbound,60.0,False,0
60.0,19,704.1,1901.65,outbound,50.0,False,5
60.0,23,1611.18,4289.7,outbound,60.0,False,5
60.0,25,2077.11,3424.96,outbound,50.0,False,4
60.0,18,4119.87,1446.06,outbound,30.0,False,2
60.0,29,2974.4,4525.63,outbound,60.0,False,3
60.0,8,1396.74,1400.64,outbound,30.0,False,5
60.0,31,457.75,1076.17,outbound,50.0,False,5
60.0,37,2171.73,3559.24,outbound,50.0,False,0
60.0,10,1392.39,1501.2,outbound,30.0,False,1
60.0,41,3038.77,4565.48,outbound,50.0,False,3
60.0,43,387.53,1225.73,outbound,60.0,False,0
60.0,49,2120.32,3505.91,outbound,60.0,False,5
60.0,51,312.22,4037.75,outbound,50.0,False,1
60.0,54,1382.81,1512.67,outbound,30.0,False,3
60.0,21,664.61,4492.07,outbound,50.0,False,5
60.0,33,654.27,4530.45,outbound,30.0,False,3
80.0,1000000,3595.44,1736.25,patrol,50.0,False,6
80.0,0,1543.47,1445.42,outbound,30.0,False,5
80.0,1,1714.19,2763.0,outbound,50.0,False,4
80.0,2,742.23,1498.8,outbound,60.0,False,3
80.0,3,400.0,3700.62,outbound,30.0,False,4
80.0,4,2144.17,2417.34,outbound,60.0,False,1
80.0,5,3049.37,4289.14,outbound,50.0,False,4
80.0,7,1129.57,1590.0,outbound,50.0,False,0
80.0,9,758.24,4472.06,outbound,60.0,False,5
80.0,11,1567.65,4275.06,outbound,50.0,False,4
80.0,12,3432.43,2406.72,outbound,60.0,False,2
80.0,13,2539.95,3494.52,outbound,50.0,False,5
80.0,14,4322.26,679.28,outbound,50.0,False,4
80.0,15,436.43,4178.38,outbound,60.0,False,0
80.0,16,4707.03,1942.89,outbound,60.0,False,0
80.0,17,3622.89,4818.18,outbound,60.0,False,0
80.0,19,968.98,1882.9,outbound,50.0,False,5
80.0,23,1613.78,4287.6,outbound,60.0,False,5
80.0,25,2080.01,3253.63,outbound,50.0,False,4
80.0,18,3680.8,1747.49,outbound,30.0,False,2
80.0,29,2811.33,4458.92,outbound,60.0,False,3
80.0,8,1441.63,1346.09,outbound,30.0,False,5
80.0,31,605.83,1039.47,outbound,50.0,False,5
80.0,37,2277.44,3614.43,outbound,50.0,False,0
80.0,10,1385.97,1559.81,outbound,30.0,False,1
80.0,41,2931.51,4548.23,outbound,50.0,False,3
80.0,43,389.13,1227.87,outbound,60.0,True,0
80.0,49,2228.2,3432.41,outbound,60.0,False,5
80.0,51,342.27,4106.23,outbound,50.0,False,1
80.0,54,1333.73,1549.55,outbound,30.0,False,3
80.0,21,678.72,4482.73,outbound,50.0,False,5
80.0,33,642.23,4515.4,outbound,30.0,False,3
80.0,45,696.24,4490.89,outbound,60.0,False,0
80.0,55,225.65,964.05,outbound,50.0,False,4
80.0,61,2114.09,3612.25,outbound,50.0,False,1
80.0,73,2045.6,3556.66,outbound,50.0,False,3
80.0,20,4194.93,1376.95,outbound,30.0,False,2
80.0,42,4220.75,1269.58,outbound,60.0,False,4
80.0,64,4270.18,1365.82,outbound,60.0,False,0
80.0,67,301.58,1123.62,outbound,30.0,False,5
80.0,133,2100.58,3524.9,outbound,30.0,False,5
100.0,1000000,4139.01,1360.47,patrol,50.0,False,6
100.0,0,1608.41,1444.85,outbound,30.0,False,5
100.0,1,1839.47,2540.68,outbound,50.0,False,4
100.0,2,455.82,1638.37,outbound,60.0,True,1
100.0,3,400.0,3580.06,outbound,30.0,False,4
100.0,4,2138.69,2741.26,outbound,60.0,False,1
100.0,5,3087.76,2502.66,outbound,50.0,False,4
100.0,7,1273.15,1532.53,outbound,50.0,False,0
100.0,9,818.52,4459.15,outbound,60.0,False,5
100.0,11,1562.71,4260.63,outbound,50.0,False,4
100.0,12,2835.23,3079.39,outbound,60.0,False,2
100.0,13,2760.53,3479.27,outbound,50.0,False,5
100.0,14,4347.06,614.48,outbound,50.0,False,1
100.0,15,467.74,4217.48,outbound,60.0,False,0
100.0,16,4911.46,2116.47,outbound,60.0,False,0
100.0,17,3869.99,4958.5,outbound,60.0,False,0
100.0,19,1213.64,1865.59,outbound,50.0,False,5
100.0,23,1616.37,4285.51,outbound,60.0,False,5
100.0,25,2084.17,3008.05,outbound,50.0,False,4
100.0,18,3542.25,1821.16,outbound,30.0,False,2
100.0,29,2586.58,4366.97,outbound,60.0,False,3
100.0,8,1489.77,1287.6,outbound,30.0,False,5
100.0,31,762.57,996.11,outbound,50.0,False,5
100.0,37,2451.03,3705.05,outbound,50.0,False,0
100.0,10,1379.03,1623.2,outbound,30.0,False,1
100.0,41,2745.34,4518.3,outbound,50.0,False,3
100.0,43,389.13,1227.87,outbound,60.0,True,0
100.0,49,2431.23,3294.11,outbound,60.0,False,5
100.0,51,366.67,4161.84,outbound,50.0,False,1
100.0,54,1277.15,1592.07,outbound,30.0,False,3
100.0,21,694.95,4471.98,outbound,50.0,False,5
100.0,33,627.65,4497.2,outbound,30.0,False,3
100.0,45,719.95,4491.22,outbound,60.0,False,0
100.0,55,158.2,705.49,outbound,50.0,False,4
100.0,61,2094.89,3717.86,outbound,50.0,False,1
100.0,73,1947.65,3520.69,outbound,50.0,False,3
100.0,20,4101.97,1462.54,outbound,30.0,False,2
100.0,42,4286.47,1089.74,outbound,60.0,False,4
100.0,64,4423.92,1594.52,outbound,60.0,False,0
100.0,67,386.75,1088.59,outbound,30.0,False,5
100.0,133,2148.66,3521.58,outbound,30.0,False,5
100.0,145,2030.82,3510.52,outbound,50.0,False,3
100.0,149,3072.0,4520.56,outbound,30.0,False,4
100.0,65,3182.6,4568.16,outbound,60.0,False,0
100.0,181,2097.29,3605.13,outbound,50.0,False,2
120.0,1000000,4108.58,1456.45,patrol,50.0,False,6
120.0,0,1684.33,1444.19,outbound,30.0,False,5
120.0,1,2081.97,1809.22,outbound,50.0,False,4
120.0,2,455.82,1638.37,outbound,60.0,True,1
120.0,3,466.04,3500.0,outbound,30.0,False,4
120.0,4,2133.16,3068.24,outbound,60.0,False,1
120.0,5,2685.76,2072.84,outbound,50.0,False,2
120.0,9,925.38,4436.27,outbound,60.0,False,5
120.0,11,1552.66,4231.28,outbound,50.0,False,4
120.0,12,2596.86,3241.77,outbound,60.0,False,2
120.0,13,3088.3,2440.91,outbound,50.0,False,4
120.0,14,4322.69,801.58,outbound,50.0,False,1
120.0,15,493.9,4250.15,outbound,60.0,False,0
120.0,16,4970.93,2326.5,outbound,60.0,False,1
120.0,17,3810.0,4887.15,outbound,60.0,False,4
120.0,19,1668.65,1943.9,outbound,50.0,False,0
120.0,23,1618.96,4283.41,outbound,60.0,False,5
120.0,25,2088.79,2734.86,outbound,50.0,False,4
120.0,18,3454.71,1867.72,outbound,30.0,True,2
120.0,29,2381.49,4283.08,outbound,60.0,False,3
120.0,8,1547.73,1217.18,outbound,30.0,False,5
120.0,31,750.46,1120.3,outbound,50.0,False,2
120.0,37,2656.56,3812.35,outbound,50.0,False,0
120.0,10,1371.05,1696.12,outbound,30.0,False,1
120.0,41,2540.01,4485.29,outbound,50.0,False,3
120.0,43,389.13,1227.87,outbound,60.0,True,0
120.0,49,2679.44,3125.02,outbound,60.0,False,5
120.0,51,385.66,4205.1,outbound,50.0,False,1
120.0,54,1203.21,1639.85,outbound,30.0,False,3
120.0,21,711.43,4461.08,outbound,50.0,False,5
120.0,33,617.56,4484.6,outbound,30.0,False,3
120.0,45,755.92,4491.73,outbound,60.0,False,0
120.0,55,100.13,482.88,outbound,50.0,False,4
120.0,61,2066.85,3872.09,outbound,50.0,False,1
120.0,73,1765.73,3453.9,outbound,50.0,False,3
120.0,20,3773.18,1877.16,outbound,30.0,False,2
120.0,42,4316.82,833.27,outbound,60.0,False,4
120.0,64,4583.76,1819.61,outbound,60.0,False,0
120.0,67,485.61,1072.65,outbound,30.0,False,5
120.0,133,2206.14,3517.6,outbound,30.0,False,5
120.0,145,1943.36,3413.37,outbound,50.0,False,3
120.0,149,3068.15,4481.2,outbound,30.0,False,4
120.0,65,3384.04,4682.55,outbound,60.0,False,0
120.0,181,2048.71,3690.15,outbound,50.0,False,2
120.0,27,308.14,3941.86,outbound,30.0,False,4
120.0,34,1381.63,1446.84,outbound,30.0,False,5
120.0,81,634.05,4515.68,outbound,60.0,False,3
120.0,85,2106.33,3515.44,outbound,60.0,False,5
120.0,97,2075.72,3507.46,outbound,60.0,False,4
120.0,217,2129.58,3537.24,outbound,50.0,False,0
120.0,60,4207.4,1294.66,outbound,50.0,False,4
140.0,1000000,3549.17,1817.49,patrol,50.0,False,6
140.0,0,1772.29,1443.42,outbound,30.0,False,5
140.0,1,1743.16,1493.68,outbound,50.0,False,2
140.0,2,455.82,1638.37,outbound,60.0,True,1
140.0,3,554.92,3445.08,outbound,30.0,False,4
140.0,4,2128.52,3342.46,outbound,60.0,False,1
140.0,5,2459.9,2087.94,outbound,50.0,False,2
140.0,9,1103.6,4398.1,outbound,60.0,False,5
140.0,11,1531.49,4169.44,outbound,50.0,False,4
140.0,12,2357.95,3404.53,outbound,60.0,False,2
140.0,13,3088.59,2407.88,outbound,50.0,True,4
140.0,14,4296.4,1003.42,outbound,50.0,False,1
140.0,15,514.89,4276.37,outbound,60.0,False,0
140.0,16,4848.9,2611.78,outbound,60.0,False,1
140.0,17,3810.0,4580.29,outbound,60.0,False,4
140.0,19,1805.34,1978.54,outbound,50.0,True,0
140.0,23,1621.55,4281.31,outbound,60.0,False,5
140.0,25,2093.34,2466.24,outbound,50.0,False,4
140.0,18,2785.01,2066.21,outbound,30.0,False,2
140.0,29,2176.47,4199.2,outbound,60.0,False,3
140.0,8,1619.58,1129.87,outbound,30.0,False,5
140.0,31,632.83,1249.64,outbound,50.0,False,2
140.0,37,2854.32,3915.59,outbound,50.0,False,0
140.0,10,1362.48,1774.47,outbound,30.0,True,1
140.0,41,2344.27,4453.82,outbound,50.0,False,3
140.0,43,389.13,1227.87,outbound,60.0,True,0
140.0,49,2881.33,2987.49,outbound,60.0,True,5
140.0,51,402.64,4243.8,outbound,50.0,False,1
140.0,54,1093.45,1640.0,outbound,30.0,False,3
140.0,21,732.16,4447.35,outbound,50.0,False,5
140.0,33,609.18,4474.13,outbound,30.0,False,3
140.0,45,814.91,4492.57,outbound,60.0,False,0
140.0,55,46.59,277.64,outbound,50.0,False,4
140.0,61,2044.11,3997.16,outbound,50.0,False,1
140.0,73,1565.83,3380.5,outbound,50.0,False,3
140.0,20,3684.98,2014.22,outbound,30.0,False,2
140.0,42,4304.56,611.06,outbound,60.0,False,4
140.0,64,4764.67,1998.94,outbound,60.0,False,0
140.0,67,572.62,1048.65,outbound,30.0,False,5
140.0,133,2287.16,3512.0,outbound,30.0,False,5
140.0,145,1800.69,3254.9,outbound,50.0,False,3
140.0,149,3064.52,4444.09,outbound,30.0,False,4
140.0,65,3624.34,4819.0,outbound,60.0,False,0
140.0,181,1978.14,3813.65,outbound,50.0,False,2
140.0,27,350.0,3879.93,outbound,30.0,False,4
140.0,34,1419.95,1446.5,outbound,30.0,False,5
140.0,81,599.22,4488.31,outbound,60.0,False,3
140.0,85,2196.22,3454.21,outbound,60.0,False,5
140.0,97,2078.01,3371.8,outbound,60.0,False,4
140.0,217,2206.25,3577.27,outbound,50.0,False,0
140.0,60,4273.29,1170.96,outbound,50.0,False,4
140.0,22,4161.1,1408.09,outbound,30.0,False,2
140.0,44,4328.94,1453.24,outbound,50.0,False,0
140.0,56,1394.43,1482.48,outbound,30.0,False,1
140.0,121,2069.43,3553.41,outbound,30.0,False,3
140.0,53,3073.61,4566.22,outbound,50.0,False,3
140.0,103,296.55,1125.01,outbound,30.0,False,5
160.0,1000000,3137.74,2504.85,patrol,50.0,False,6
160.0,0,2126.75,1726.36,outbound,30.0,True,1
160.0,1,1590.73,1495.01,outbound,50.0,False,2
160.0,2,455.82,1638.37,outbound,60.0,True,1
160.0,3,600.0,3370.06,outbound,30.0,False,4
160.0,4,2125.94,3494.78,outbound,60.0,False,1
160.0,5,2074.91,1699.35,outbound,50.0,True,4
160.0,9,1325.72,4350.54,outbound,60.0,False,5
160.0,11,1447.7,4054.27,outbound,50.0,False,4
160.0,12,2196.6,3514.44,outbound,60.0,False,2
160.0,13,3088.59,2407.88,outbound,50.0,True,4
160.0,14,4196.28,1210.29,outbound,50.0,False,1
160.0,15,536.94,4303.91,outbound,60.0,False,0
160.0,16,4717.97,2917.87,outbound,60.0,False,1
160.0,17,3835.71,4257.72,outbound,60.0,False,4
160.0,19,1805.34,1978.54,outbound,50.0,True,0
160.0,23,1624.14,4279.22,outbound,60.0,False,5
160.0,25,2095.29,2350.51,outbound,50.0,True,4
160.0,18,2659.47,2074.6,outbound,30.0,False,2
160.0,29,2038.63,4142.81,outbound,60.0,False,3
160.0,8,1700.03,1032.13,outbound,30.0,False,5
160.0,31,600.2,1285.52,outbound,50.0,True,2
160.0,37,3052.15,3167.24,outbound,50.0,True,4
160.0,10,1362.48,1774.47,outbound,30.0,True,1
160.0,41,2150.64,4422.69,outbound,50.0,False,3
160.0,43,389.13,1227.87,outbound,60.0,True,0
160.0,49,2881.33,2987.49,outbound,60.0,True,5
160.0,51,415.26,4272.55,outbound,50.0,False,1
160.0,54,972.78,1640.0,outbound,30.0,False,3
160.0,21,758.5,4429.91,outbound,50.0,False,5
160.0,33,600.8,4463.66,outbound,30.0,False,3
160.0,45,950.62,4494.49,outbound,60.0,False,0
160.0,55,-7.95,68.56,outbound,50.0,False,4
160.0,61,2030.6,4071.44,outbound,50.0,False,1
160.0,73,1416.01,3325.49,outbound,50.0,False,3
160.0,20,3596.65,2151.5,outbound,30.0,False,2
160.0,42,4295.75,577.13,outbound,60.0,True,4
160.0,64,4971.24,2164.33,outbound,60.0,False,0
160.0,67,662.93,1023.67,outbound,30.0,False,5
160.0,133,2400.82,3504.14,outbound,30.0,False,5
160.0,145,1708.15,3152.11,outbound,50.0,True,3
160.0,149,3060.7,4404.96,outbound,30.0,False,4
160.0,65,3871.28,4959.23,outbound,60.0,False,0
160.0,181,1917.89,3919.08,outbound,50.0,False,2
160.0,27,400.0,3797.73,outbound,30.0,False,4
160.0,34,1474.57,1446.02,outbound,30.0,False,5
160.0,81,565.8,4462.06,outbound,60.0,False,3
160.0,85,2350.83,3348.88,outbound,60.0,False,5
160.0,97,2082.35,3115.44,outbound,60.0,False,4
160.0,217,2340.17,3647.18,outbound,50.0,False,0
160.0,60,4291.83,1044.49,outbound,50.0,False,4
160.0,22,4074.49,1487.84,outbound,30.0,True,2
160.0,44,4475.16,1670.74,outbound,50.0,False,0
160.0,56,1392.62,1499.07,outbound,30.0,False,1
160.0,121,2037.63,3518.09,outbound,30.0,False,3
160.0,53,2991.0,4532.42,outbound,50.0,False,3
160.0,103,347.34,1103.3,outbound,30.0,False,5
160.0,52,1370.58,1432.42,outbound,50.0,False,5
160.0,79,210.32,905.25,outbound,60.0,False,4
160.0,57,678.69,4489.09,outbound,50.0,False,5
160.0,77,3165.1,4558.22,outbound,60.0,False,0
160.0,109,2124.32,3556.01,outbound,60.0,False,1
160.0,157,2075.61,3567.68,outbound,60.0,False,3
160.0,78,1392.42,1505.45,outbound,50.0,False,3
180.0,1000000,3071.67,3722.55,patrol,50.0,False,6
180.0,0,2142.55,2513.01,outbound,30.0,False,1
180.0,1,1475.89,1496.01,outbound,50.0,False,2
180.0,2,455.82,1638.37,outbound,60.0,True,1
180.0,3,636.55,3313.45,outbound,30.0,False,4
180.0,4,2125.84,3500.43,outbound,60.0,True,1
180.0,5,2074.91,1699.35,outbound,50.0,True,4
180.0,9,1489.0,4315.58,outbound,60.0,False,5
180.0,11,1403.38,3846.36,outbound,50.0,False,4
180.0,13,3088.59,2407.88,outbound,50.0,True,4
180.0,14,4067.75,1402.93,outbound,50.0,False,1
180.0,15,556.43,4328.25,outbound,60.0,False,0
180.0,16,4586.94,3224.19,outbound,60.0,False,1
180.0,17,4094.92,4072.69,outbound,60.0,False,4
180.0,19,1805.34,1978.54,outbound,50.0,True,0
180.0,23,1626.73,4277.12,outbound,60.0,False,5
180.0,25,2095.29,2350.51,outbound,50.0,True,4
180.0,18,2524.92,2083.59,outbound,30.0,False,2
180.0,29,1979.94,4070.58,outbound,60.0,False,4
180.0,8,1777.56,937.93,outbound,30.0,False,5
180.0,31,600.2,1285.52,outbound,50.0,True,2
180.0,37,3052.15,3167.24,outbound,50.0,True,4
180.0,10,1362.48,1774.47,outbound,30.0,True,1
180.0,41,1971.71,4393.93,outbound,50.0,False,3
180.0,43,389.13,1227.87,outbound,60.0,True,0
180.0,49,2881.33,2987.49,outbound,60.0,True,5
180.0,51,424.04,4287.09,outbound,50.0,False,0
180.0,54,859.12,1615.69,outbound,30.0,False,3
180.0,21,800.2,4402.3,outbound,50.0,False,5
180.0,33,589.22,4449.21,outbound,30.0,False,3
180.0,45,1187.79,4497.86,outbound,60.0,False,0
180.0,55,105.96,90.34,outbound,50.0,False,0
180.0,61,2027.26,4073.58,outbound,50.0,False,5
180.0,73,1477.29,3162.71,outbound,50.0,False,5
180.0,20,3507.44,2290.13,outbound,30.0,False,2
180.0,42,4295.75,577.13,outbound,60.0,True,4
180.0,64,4988.98,2178.54,outbound,60.0,True,0
180.0,67,759.0,997.1,outbound,30.0,False,5
180.0,133,2536.93,3494.73,outbound,30.0,False,5
180.0,145,1708.15,3152.11,outbound,50.0,True,3
180.0,149,3056.21,4359.07,outbound,30.0,False,4
180.0,65,3922.68,4988.42,outbound,60.0,True,0
180.0,181,1876.76,3991.07,outbound,50.0,False,2
180.0,27,400.0,3676.08,outbound,30.0,False,4
180.0,34,1532.42,1445.52,outbound,30.0,False,5
180.0,81,529.36,4433.42,outbound,60.0,False,3
180.0,85,2431.6,3293.86,outbound,60.0,False,5
180.0,97,2085.63,2921.32,outbound,60.0,False,4
180.0,217,2530.52,3746.55,outbound,50.0,False,0
180.0,60,4296.37,1006.12,outbound,50.0,False,4
180.0,22,3782.05,1863.37,outbound,30.0,False,2
180.0,44,4596.06,1831.92,outbound,50.0,False,0
180.0,56,1391.51,1509.19,outbound,30.0,False,1
180.0,121,1994.5,3470.18,outbound,30.0,False,3
180.0,53,2875.2,4485.05,outbound,50.0,False,3
180.0,103,419.67,1080.72,outbound,30.0,False,5
180.0,52,1415.14,1378.28,outbound,50.0,False,5
180.0,79,131.36,602.59,outbound,60.0,False,4
180.0,57,697.73,4485.01,outbound,50.0,False,5
180.0,77,3340.67,4657.92,outbound,60.0,False,0
180.0,109,2115.33,3605.45,outbound,60.0,False,1
180.0,157,1976.79,3531.39,outbound,60.0,False,3
180.0,78,1359.44,1530.23,outbound,50.0,False,3
180.0,36,4185.26,1385.85,outbound,30.0,False,2
180.0,71,1628.2,4288.06,outbound,60.0,False,0
200.0,1000000,3112.96,4425.7,patrol,50.0,False,6
200.0,0,2139.8,2675.59,outbound,30.0,False,1
200.0,1,1380.47,1496.85,outbound,50.0,False,2
200.0,2,455.82,1638.37,outbound,60.0,True,1
200.0,3,693.87,3300.0,outbound,30.0,False,4
200.0,4,2125.0,3550.42,outbound,60.0,True,1
200.0,5,2074.91,1699.35,outbound,50.0,True,4
200.0,9,1551.06,4302.29,outbound,60.0,False,5
200.0,11,1394.14,3630.84,outbound,50.0,False,4
200.0,13,3088.59,2407.88,outbound,50.0,True,4
200.0,14,3580.54,1800.8,outbound,50.0,False,2
200.0,15,574.74,4351.12,outbound,60.0,False,0
200.0,16,4455.92,3530.5,outbound,60.0,False,1
200.0,17,4256.87,3868.69,outbound,60.0,False,4
200.0,19,1805.34,1978.54,outbound,50.0,True,0
200.0,23,1629.32,4275.02,outbound,60.0,False,5
200.0,25,2095.29,2350.51,outbound,50.0,True,4
200.0,18,2411.51,2091.17,outbound,30.0,True,2
200.0,29,1991.68,4005.98,outbound,60.0,False,4
200.0,8,1879.85,1042.82,outbound,30.0,False,1
200.0,31,600.2,1285.52,outbound,50.0,True,2
200.0,37,3052.15,3167.24,outbound,50.0,True,4
200.0,10,1362.48,1774.47,outbound,30.0,True,1
200.0,41,1811.43,4368.16,outbound,50.0,False,3
200.0,43,389.13,1227.87,outbound,60.0,True,0
200.0,49,2881.33,2987.49,outbound,60.0,True,5
200.0,51,448.52,4306.33,outbound,50.0,False,0
200.0,54,775.72,1532.29,outbound,30.0,False,3
200.0,21,871.94,4354.8,outbound,50.0,False,5
200.0,33,580.8,4438.69,outbound,30.0,False,3
200.0,45,1456.78,4501.68,outbound,60.0,False,0
200.0,55,259.58,278.67,outbound,50.0,False,0
200.0,61,2117.27,4068.98,outbound,50.0,False,5
200.0,73,1778.07,2649.64,outbound,50.0,False,4
200.0,20,3419.54,2426.74,outbound,30.0,False,2
200.0,42,4295.75,577.13,outbound,60.0,True,4
200.0,64,4988.98,2178.54,outbound,60.0,True,0
200.0,67,794.68,987.23,outbound,30.0,True,5
200.0,133,2672.9,3485.33,outbound,30.0,False,5
200.0,145,1708.15,3152.11,outbound,50.0,True,3
200.0,149,3050.67,4302.37,outbound,30.0,False,4
200.0,65,3922.68,4988.42,outbound,60.0,True,0
200.0,181,1840.81,4053.96,outbound,50.0,False,2
200.0,27,400.0,3556.54,outbound,30.0,False,4
200.0,34,1595.69,1444.97,outbound,30.0,False,5
200.0,81,489.22,4401.89,outbound,60.0,False,3
200.0,85,2457.25,3276.38,outbound,60.0,False,5
200.0,97,2086.53,2868.6,outbound,60.0,False,4
200.0,217,2739.22,3855.5,outbound,50.0,False,0
200.0,60,4297.82,993.82,outbound,50.0,False,4
200.0,22,3693.78,2000.55,outbound,30.0,False,2
200.0,44,4645.14,1881.0,outbound,50.0,False,0
200.0,56,1390.82,1515.49,outbound,30.0,False,1
200.0,121,1934.22,3403.23,outbound,30.0,False,3
200.0,53,2690.69,4409.57,outbound,50.0,False,3
200.0,103,490.52,1071.36,outbound,30.0,False,5
200.0,52,1493.11,1283.54,outbound,50.0,False,5
200.0,79,67.06,356.12,outbound,60.0,False,4
200.0,57,717.05,4480.88,outbound,50.0,False,5
200.0,77,3442.1,4715.51,outbound,60.0,False,0
200.0,109,2091.96,3733.99,outbound,60.0,False,1
200.0,157,1776.57,3457.88,outbound,60.0,False,3
200.0,78,1295.25,1578.46,outbound,50.0,False,3
200.0,36,4093.07,1470.73,outbound,30.0,False,2
200.0,71,1631.49,4288.59,outbound,60.0,False,0
200.0,35,1581.46,4315.4,outbound,60.0,False,4
200.0,205,2137.71,3541.49,outbound,60.0,False,0
200.0,229,2120.63,3523.51,outbound,50.0,False,5
200.0,39,300.0,3990.97,outbound,30.0,False,4
220.0,1000000,3060.25,4400.38,patrol,50.0,False,6
220.0,0,2137.01,2840.64,outbound,30.0,False,1
220.0,2,455.82,1638.37,outbound,60.0,True,1
220.0,3,662.08,3235.27,outbound,30.0,False,4
220.0,4,2125.0,3550.42,outbound,60.0,True,1
220.0,5,2074.91,1699.35,outbound,50.0,True,4
220.0,9,1568.62,4298.53,outbound,60.0,True,5
220.0,11,1385.46,3428.54,outbound,50.0,False,4
220.0,13,3088.59,2407.88,outbound,50.0,True,4
220.0,14,3454.71,1867.72,outbound,50.0,True,2
220.0,15,592.57,4373.38,outbound,60.0,False,0
220.0,16,4325.44,3835.52,outbound,60.0,False,1
220.0,17,4386.41,3565.85,outbound,60.0,False,4
220.0,19,1805.34,1978.54,outbound,50.0,True,0
220.0,23,1631.92,4272.93,outbound,60.0,False,5
220.0,25,2095.29,2350.51,outbound,50.0,True,4
220.0,18,2411.51,2091.17,outbound,30.0,True,2
220.0,29,2010.15,3904.41,outbound,60.0,False,4
220.0,8,1948.69,1167.41,outbound,30.0,False,1
220.0,31,600.2,1285.52,outbound,50.0,True,2
220.0,37,3052.15,3167.24,outbound,50.0,True,4
220.0,10,1362.48,1774.47,outbound,30.0,True,1
220.0,41,1728.17,4354.77,outbound,50.0,False,3
220.0,43,389.13,1227.87,outbound,60.0,True,0
220.0,49,2881.33,2987.49,outbound,60.0,True,5
220.0,51,468.3,4321.87,outbound,50.0,False,0
220.0,54,688.1,1476.57,outbound,30.0,False,3
220.0,21,977.68,4284.79,outbound,50.0,False,5
220.0,33,572.38,4428.17,outbound,30.0,False,3
220.0,45,1667.37,4504.67,outbound,60.0,False,0
220.0,55,424.12,480.37,outbound,50.0,False,0
220.0,61,2289.7,4060.17,outbound,50.0,False,5
220.0,73,1899.44,2434.25,outbound,50.0,False,4
220.0,20,3336.57,2555.68,outbound,30.0,False,2
220.0,42,4295.75,577.13,outbound,60.0,True,4
220.0,64,4988.98,2178.54,outbound,60.0,True,0
220.0,67,794.68,987.23,outbound,30.0,True,5
220.0,133,2798.29,3476.66,outbound,30.0,True,5
220.0,145,1708.15,3152.11,outbound,50.0,True,3
220.0,149,3022.39,3779.66,outbound,30.0,False,4
220.0,65,3922.68,4988.42,outbound,60.0,True,0
220.0,181,1804.48,4117.54,outbound,50.0,False,2
220.0,27,489.02,3500.0,outbound,30.0,False,4
