pair,direction,route_type,edge_seq,from_node_id,to_node_id,x1,y1,x2,y2,edge_distance_m,route_rank,route_key
DK01_to_DK06,forward,backup,32,965,966,2800.0,450.0,2850.0,450.0,50.0,1,forward_backup_01
DK01_to_DK06,forward,backup,33,966,1068,2850.0,450.0,2900.0,500.0,70.71067811865476,1,forward_backup_01
DK01_to_DK06,forward,backup,34,1068,1069,2900.0,500.0,2950.0,500.0,50.0,1,forward_backup_01
DK01_to_DK06,forward,backup,35,1069,1171,2950.0,500.0,3000.0,550.0,70.71067811865476,1,forward_backup_01
DK01_to_DK06,forward,backup,36,1171,1172,3000.0,550.0,3050.0,550.0,50.0,1,forward_backup_01
DK01_to_DK06,forward,backup,37,1172,1274,3050.0,550.0,3100.0,600.0,70.71067811865476,1,forward_backup_01
DK01_to_DK06,forward,backup,38,1274,1275,3100.0,600.0,3150.0,600.0,50.0,1,forward_backup_01
DK01_to_DK06,forward,backup,39,1275,1377,3150.0,600.0,3200.0,650.0,70.71067811865476,1,forward_backup_01
DK01_to_DK06,forward,backup,40,1377,1478,3200.0,650.0,3200.0,700.0,50.0,1,forward_backup_01
DK01_to_DK06,forward,backup,41,1478,1579,3200.0,700.0,3200.0,750.0,50.0,1,forward_backup_01
DK01_to_DK06,forward,backup,42,1579,1680,3200.0,750.0,3200.0,800.0,50.0,1,forward_backup_01
DK01_to_DK06,forward,backup,43,1680,1782,3200.0,800.0,3250.0,850.0,70.71067811865476,1,forward_backup_01
DK01_to_DK06,forward,backup,44,1782,1884,3250.0,850.0,3300.0,900.0,70.71067811865476,1,forward_backup_01
DK01_to_DK06,forward,backup,45,1884,1986,3300.0,900.0,3350.0,950.0,70.71067811865476,1,forward_backup_01
DK01_to_DK06,forward,backup,46,1986,2088,3350.0,950.0,3400.0,1000.0,70.71067811865476,1,forward_backup_01
DK01_to_DK06,forward,backup,47,2088,2190,3400.0,1000.0,3450.0,1050.0,70.71067811865476,1,forward_backup_01
DK01_to_DK06,forward,backup,48,2190,2292,3450.0,1050.0,3500.0,1100.0,70.71067811865476,1,forward_backup_01
DK01_to_DK06,forward,backup,49,2292,2394,3500.0,1100.0,3550.0,1150.0,70.71067811865476,1,forward_backup_01
DK01_to_DK06,forward,backup,50,2394,2496,3550.0,1150.0,3600.0,1200.0,70.71067811865476,1,forward_backup_01
DK01_to_DK06,backward,main,0,2496,2495,3600.0,1200.0,3550.0,1200.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,1,2495,2494,3550.0,1200.0,3500.0,1200.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,2,2494,2392,3500.0,1200.0,3450.0,1150.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,3,2392,2391,3450.0,1150.0,3400.0,1150.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,4,2391,2390,3400.0,1150.0,3350.0,1150.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,5,2390,2389,3350.0,1150.0,3300.0,1150.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,6,2389,2287,3300.0,1150.0,3250.0,1100.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,7,2287,2286,3250.0,1100.0,3200.0,1100.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,8,2286,2285,3200.0,1100.0,3150.0,1100.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,9,2285,2284,3150.0,1100.0,3100.0,1100.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,10,2284,2182,3100.0,1100.0,3050.0,1050.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,11,2182,2181,3050.0,1050.0,3000.0,1050.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,12,2181,2180,3000.0,1050.0,2950.0,1050.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,13,2180,2280,2950.0,1050.0,2900.0,1100.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,14,2280,2279,2900.0,1100.0,2850.0,1100.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,15,2279,2379,2850.0,1100.0,2800.0,1150.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,16,2379,2479,2800.0,1150.0,2750.0,1200.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,17,2479,2579,2750.0,1200.0,2700.0,1250.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,18,2579,2578,2700.0,1250.0,2650.0,1250.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,19,2578,2678,2650.0,1250.0,2600.0,1300.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,20,2678,2778,2600.0,1300.0,2550.0,1350.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,21,2778,2878,2550.0,1350.0,2500.0,1400.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,22,2878,2877,2500.0,1400.0,2450.0,1400.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,23,2877,2977,2450.0,1400.0,2400.0,1450.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,24,2977,2976,2400.0,1450.0,2350.0,1450.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,25,2976,3076,2350.0,1450.0,2300.0,1500.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,26,3076,3176,2300.0,1500.0,2250.0,1550.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,27,3176,3175,2250.0,1550.0,2200.0,1550.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,28,3175,3275,2200.0,1550.0,2150.0,1600.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,29,3275,3274,2150.0,1600.0,2100.0,1600.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,30,3274,3374,2100.0,1600.0,2050.0,1650.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,31,3374,3373,2050.0,1650.0,2000.0,1650.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,32,3373,3473,2000.0,1650.0,1950.0,1700.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,33,3473,3472,1950.0,1700.0,1900.0,1700.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,34,3472,3572,1900.0,1700.0,1850.0,1750.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,35,3572,3672,1850.0,1750.0,1800.0,1800.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,36,3672,3671,1800.0,1800.0,1750.0,1800.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,37,3671,3771,1750.0,1800.0,1700.0,1850.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,38,3771,3871,1700.0,1850.0,1650.0,1900.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,39,3871,3870,1650.0,1900.0,1600.0,1900.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,40,3870,3970,1600.0,1900.0,1550.0,1950.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,41,3970,3969,1550.0,1950.0,1500.0,1950.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,42,3969,4069,1500.0,1950.0,1450.0,2000.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,43,4069,4169,1450.0,2000.0,1400.0,2050.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,44,4169,4168,1400.0,2050.0,1350.0,2050.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,45,4168,4268,1350.0,2050.0,1300.0,2100.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,46,4268,4368,1300.0,2100.0,1250.0,2150.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,47,4368,4367,1250.0,2150.0,1200.0,2150.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,48,4367,4467,1200.0,2150.0,1150.0,2200.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,49,4467,4466,1150.0,2200.0,1100.0,2200.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,50,4466,4465,1100.0,2200.0,1050.0,2200.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,51,4465,4464,1050.0,2200.0,1000.0,2200.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,52,4464,4564,1000.0,2200.0,950.0,2250.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,53,4564,4563,950.0,2250.0,900.0,2250.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,54,4563,4562,900.0,2250.0,850.0,2250.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,55,4562,4561,850.0,2250.0,800.0,2250.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,56,4561,4661,800.0,2250.0,750.0,2300.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,57,4661,4761,750.0,2300.0,700.0,2350.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,58,4761,4861,700.0,2350.0,650.0,2400.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,59,4861,4961,650.0,2400.0,600.0,2450.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,60,4961,5062,600.0,2450.0,600.0,2500.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,61,5062,4961,600.0,2500.0,600.0,2450.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,62,4961,4861,600.0,2450.0,650.0,2400.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,63,4861,4760,650.0,2400.0,650.0,2350.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,64,4760,4659,650.0,2350.0,650.0,2300.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,65,4659,4557,650.0,2300.0,600.0,2250.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,66,4557,4455,600.0,2250.0,550.0,2200.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,67,4455,4353,550.0,2200.0,500.0,2150.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,68,4353,4251,500.0,2150.0,450.0,2100.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,69,4251,4149,450.0,2100.0,400.0,2050.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,70,4149,4148,400.0,2050.0,350.0,2050.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,71,4148,4046,350.0,2050.0,300.0,2000.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,72,4046,3944,300.0,2000.0,250.0,1950.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,73,3944,3943,250.0,1950.0,200.0,1950.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,74,3943,3841,200.0,1950.0,150.0,1900.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,75,3841,3740,150.0,1900.0,150.0,1850.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,76,3740,3639,150.0,1850.0,150.0,1800.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,77,3639,3538,150.0,1800.0,150.0,1750.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,78,3538,3437,150.0,1750.0,150.0,1700.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,79,3437,3336,150.0,1700.0,150.0,1650.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,80,3336,3235,150.0,1650.0,150.0,1600.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,81,3235,3134,150.0,1600.0,150.0,1550.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,82,3134,3033,150.0,1550.0,150.0,1500.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,83,3033,2932,150.0,1500.0,150.0,1450.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,84,2932,2832,150.0,1450.0,200.0,1400.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,85,2832,2732,200.0,1400.0,250.0,1350.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,86,2732,2632,250.0,1350.0,300.0,1300.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,87,2632,2633,300.0,1300.0,350.0,1300.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,88,2633,2533,350.0,1300.0,400.0,1250.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,89,2533,2433,400.0,1250.0,450.0,1200.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,90,2433,2333,450.0,1200.0,500.0,1150.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,91,2333,2233,500.0,1150.0,550.0,1100.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,92,2233,2133,550.0,1100.0,600.0,1050.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,93,2133,2033,600.0,1050.0,650.0,1000.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,94,2033,2034,650.0,1000.0,700.0,1000.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,95,2034,1934,700.0,1000.0,750.0,950.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,96,1934,1834,750.0,950.0,800.0,900.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,97,1834,1734,800.0,900.0,850.0,850.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,98,1734,1634,850.0,850.0,900.0,800.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,99,1634,1534,900.0,800.0,950.0,750.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,100,1534,1434,950.0,750.0,1000.0,700.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,101,1434,1435,1000.0,700.0,1050.0,700.0,50.0,1,backward_main_01
DK01_to_DK06,backward,main,102,1435,1335,1050.0,700.0,1100.0,650.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,103,1335,1235,1100.0,650.0,1150.0,600.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,main,104,1235,1135,1150.0,600.0,1200.0,550.0,70.71067811865476,1,backward_main_01
DK01_to_DK06,backward,backup,0,2496,2394,3600.0,1200.0,3550.0,1150.0,70.71067811865476,1,backward_backup_01
DK01_to_DK06,backward,backup,1,2394,2293,3550.0,1150.0,3550.0,1100.0,50.0,1,backward_backup_01
