version,pair,route_key,start_label,end_label,direction,route_type,route_rank,success,message,distance_m,distance_km,total_cost,n_path_nodes,expanded_nodes,runtime_sec,mean_distance_to_main_m,duplicated_from_main,duplicated_from_previous_main,used_full_map_retry,safe_fallback,main_avoid_previous_radius_m,backup_corridor_m,backup_mean_offset_m,backup_min_offset_m,backup_separation_violation_pct,backup_separation_ok,backup_max_offset_m,parallel_buffer_ok,parallel_min_clearance_m,parallel_n_narrow_segments,parallel_n_crossings,parallel_crossing_locations,parallel_final_lambda,parallel_iterations,distance_diff_m,flz_buffer_ok,flz_buffer_min_distance_m,flz_buffer_via,tn_buffer_ok,tn_buffer_min_distance_m,tn_buffer_matched_role,tn_buffer_via,n_waypoints_before_turn_reduction,n_waypoints_after_turn_reduction,max_turn_angle_deg_before,max_turn_angle_deg_after,mean_turn_angle_deg_before,mean_turn_angle_deg_after,turn_reduction_applied,cross_pair_overlap_ok,cross_pair_overlap_percent,cross_pair_overlap_nodes,lock_mode,locked_overlap_nodes,locked_overlap_checked_nodes,locked_overlap_percent,mean_flz_support,mean_emergency_risk,mean_other_terminal_avoidance,mean_traffic_penalty_factor,route_file
v1_corridor,DK01_to_DK04,forward_backup_01,DK01,DK04,forward,backup,1,True,"Path found. [safe fallback attempted] Soft buffer: 0 narrow sample(s), 4 crossing(s), min clearance 50.0 m (target 50 m).",3442.0310216782973,3.4420310216782974,1922.1221065163925,57,998,1.055887222290039,115.06476101051881,False,False,False,True,,,103.7007638103292,,,,250.0,False,50.0,0.0,4.0,"(635,2415);(628,2422);(621,2429);(607,2443)",57.6650390625,9.0,-429.28932188134513,,,,,,,,57,57,,,,,False,,,,,0,0,0.0,0.5693929445567404,0.4306070554432596,0.22565993788117314,1.1805279503049384,output/05_master_corridor_theta/route_nodes/DK01_to_DK04_forward_backup_01.csv
v1_corridor,DK01_to_DK04,backward_main_01,DK04,DK01,backward,main,1,True,Route forced through FLZ buffer via FLZ02.,4442.031021678297,4.442031021678297,1894.9070412659767,77,5559,4.987977743148804,,,False,False,True,,,,,,,,,,,,,,,,True,0.0,FLZ02,True,0.0,major,,77,77,71.56505117707799,50.710593137499636,40.495428987485106,32.733737205730506,True,,,,,0,53,0.0,0.637472750972337,0.3625272490276631,,,output/05_master_corridor_theta/route_nodes/DK01_to_DK04_backward_main_01.csv
v1_corridor,DK01_to_DK04,backward_backup_01,DK04,DK01,backward,backup,1,True,Path found. [safe fallback attempted],4542.031021678297,4.542031021678297,2403.789173563547,79,1361,1.3549349308013916,56.183261152974985,False,False,False,True,,,59.69161796744653,,,,111.80339887498948,True,50.0,0.0,0.0,,5.0625,9.0,17.157287525381435,,,,,,,,79,79,,,,,False,,,,,0,0,0.0,0.6273207235208338,0.3726792764791663,0.20731640418906747,1.165853123351254,output/05_master_corridor_theta/route_nodes/DK01_to_DK04_backward_backup_01.csv
v1_corridor,DK01_to_DK05,forward_main_01,DK01,DK05,forward,main,1,True,Path found. [safe fallback attempted],7934.062043356595,7.934062043356595,2491.2735598645745,134,7016,5.865065813064575,,,False,False,True,,,,,,,,,,,,,,,,True,100.0,,True,0.0,major,,134,134,77.47119229084849,63.43494882292201,38.36874383084482,30.948040716192054,True,,,,,0,0,0.0,0.6068520561224258,0.3931479438775743,0.19357708402026316,1.1548616672162104,output/05_master_corridor_theta/route_nodes/DK01_to_DK05_forward_main_01.csv
v1_corridor,DK01_to_DK05,forward_backup_01,DK01,DK05,forward,backup,1,True,Path found. [safe fallback attempted],7214.823227814083,7.214823227814083,3602.717435130188,125,2430,2.2067782878875732,70.64301758710306,False,False,False,True,,,72.84852419323995,,,,250.0,True,50.0,0.0,0.0,,1.0,2.0,-802.0815280171319,,,,,,,,125,125,,,,,False,,,,,0,0,0.0,0.6113367725082439,0.38866322749175614,0.22077152063484085,1.1766172165078723,output/05_master_corridor_theta/route_nodes/DK01_to_DK05_forward_backup_01.csv
v1_corridor,DK01_to_DK05,backward_main_01,DK05,DK01,backward,main,1,True,Path found. [safe fallback attempted],5978.427124746191,5.978427124746191,2803.8107226966736,104,7110,5.861397981643677,,,False,False,True,0.0,,,,,,,,,,,,,,,True,100.0,,True,0.0,major,,104,104,90.0,72.89727103094764,46.0837269764086,33.908694274731204,True,,,,strict_lock,0,82,0.0,0.5069136304480346,0.49308636955196544,0.3224215870309987,1.2579372696247988,output/05_master_corridor_theta/route_nodes/DK01_to_DK05_backward_main_01.csv
v1_corridor,DK01_to_DK05,backward_backup_01,DK05,DK01,backward,backup,1,True,Path found. [safe fallback attempted],5907.716446627536,5.9077164466275365,3821.551983814836,103,1940,1.821221113204956,80.54450309433075,False,False,False,True,,,68.58584410270606,,,,212.13203435596427,True,50.0,0.0,0.0,,25.62890625,12.0,-443.5028842544398,,,,,,,,103,103,,,,,False,,,,,0,0,0.0,0.5144534889827503,0.48554651101724966,0.3793621159984631,1.3034896927987707,output/05_master_corridor_theta/route_nodes/DK01_to_DK05_backward_backup_01.csv
v1_corridor,DK01_to_DK06,forward_main_01,DK01,DK06,forward,main,1,True,Path found. [safe fallback attempted],3293.5028842544407,3.2935028842544405,1637.6166077827504,59,3096,2.2144229412078857,,,False,False,True,200.0,,,,,,,,,,,,,,,True,223.60679774997897,,True,0.0,major,,59,59,90.0,55.61965527615513,47.36484777456983,28.83726054777153,True,,,,strict_lock,0,38,0.0,0.6028199495991524,0.39718005040084764,0.12284996122849824,1.0982799689827987,output/05_master_corridor_theta/route_nodes/DK01_to_DK06_forward_main_01.csv
v1_corridor,DK01_to_DK06,forward_backup_01,DK01,DK06,forward,backup,1,True,"Path found. [safe fallback attempted] Soft buffer: 0 narrow sample(s), 8 crossing(s), min clearance 50.0 m (target 50 m).",3129.8989873223336,3.1298989873223335,1643.4840811976023,52,857,0.725499153137207,170.23211694736634,False,False,False,True,,,97.85088106824297,,,,223.60679774997897,False,50.002713252599094,0.0,8.0,"(1190,390);(1182,382);(1168,368);(1161,361);(3639,1011);(3632,1018);(3625,1025);(3610,1040)",57.6650390625,8.0,-536.3961030678925,,,,,,,,52,52,,,,,False,,,,,0,0,0.0,0.6860111465944884,0.3139888534055117,0.17610558103614402,1.1408844648289151,output/05_master_corridor_theta/route_nodes/DK01_to_DK06_forward_backup_01.csv
v1_corridor,DK01_to_DK06,backward_main_01,DK06,DK01,backward,main,1,True,Route forced through FLZ buffer via FLZ01.,6451.219330881976,6.451219330881976,2147.6210360209357,106,7042,4.9687488079071045,,,False,False,True,,,,,,,,,,,,,,,,True,0.0,FLZ01,True,0.0,major,,106,106,153.434948822922,153.434948822922,35.574697684407,30.399419767832388,True,,,,,3,81,3.7037037037037037,0.562273827200741,0.43772617279925896,,,output/05_master_corridor_theta/route_nodes/DK01_to_DK06_backward_main_01.csv
v1_corridor,DK01_to_DK06,backward_backup_01,DK06,DK01,backward,backup,1,True,"Path found. [safe fallback attempted] Soft buffer: 0 narrow sample(s), 4 crossing(s), min clearance 50.0 m (target 50 m).",5644.112549695428,5.6441125496954285,2997.643783843344,94,2010,1.4777581691741943,90.68880788004037,False,False,False,True,,,96.06935090007974,,,,250.0,False,50.0,0.0,4.0,"(600,2458);(600,2495);(601,2453);(650,2393)",57.6650390625,10.0,-807.1067811865478,,,,,,,,94,94,,,,,False,,,,,0,0,0.0,0.5279004034783038,0.4720995965216962,0.2618354811441305,1.2094683849153043,output/05_master_corridor_theta/route_nodes/DK01_to_DK06_backward_backup_01.csv
v1_corridor,DK02_to_DK03,forward_main_01,DK02,DK03,forward,main,1,True,Route forced through FLZ buffer via FLZ04.,3926.3455967290593,3.9263455967290595,1359.3781843575066,70,4557,4.245429992675781,,,False,False,True,,,,,,,,,,,,,,,,True,0.0,FLZ04,True,0.0,major,,70,70,171.86989764584402,101.88865803962794,52.12933979326909,33.332272171522135,True,,,,,0,0,0.0,0.6031097526586657,0.3968902473413342,,,output/05_master_corridor_theta/route_nodes/DK02_to_DK03_forward_main_01.csv
v1_corridor,DK02_to_DK03,forward_backup_01,DK02,DK03,forward,backup,1,True,"Path found. [safe fallback attempted] Soft buffer: 0 narrow sample(s), 2 crossing(s), min clearance 50.0 m (target 50 m).",3567.766952966369,3.567766952966369,1877.2181364572969,62,1095,1.1428351402282715,107.16929404647023,False,False,False,True,,,75.33081327166627,,,,250.0,False,50.0,0.0,2.0,"(3054,2646);(3100,2593)",57.6650390625,9.0,-689.9494936611663,,,,,,,,62,62,,,,,False,,,,,0,0,0.0,0.5478160279276874,0.4521839720723126,0.2681170052932287,1.2144936042345826,output/05_master_corridor_theta/route_nodes/DK02_to_DK03_forward_backup_01.csv
v1_corridor,DK02_to_DK03,backward_main_01,DK03,DK02,backward,main,1,True,Path found. [safe fallback attempted],4399.137802864845,4.399137802864845,2463.168456020791,72,5611,4.75208854675293,,,False,False,True,200.0,,,,,,,,,,,,,,,True,176.7766952966369,,True,0.0,major,,72,72,90.0,81.86989764584402,53.24248257780319,51.00955235929275,True,,,,strict_lock,0,52,0.0,0.6362086922720029,0.36379130772799706,0.16986805722947487,1.13589444578358,output/05_master_corridor_theta/route_nodes/DK02_to_DK03_backward_main_01.csv
v1_corridor,DK02_to_DK03,backward_backup_01,DK03,DK02,backward,backup,1,True,"Path found. [safe fallback attempted] Soft buffer: 14 narrow sample(s), 1 crossing(s), min clearance 3.0 m (target 50 m).",4674.873734152917,4.674873734152917,2894.613874873173,80,1365,1.353433609008789,127.44541273875457,False,False,False,True,,,132.39595663974865,,,,250.0,False,3.0085979822436113,14.0,1.0,"(3619,2019)",57.6650390625,13.0,151.47186257614248,,,,,,,,80,80,,,,,False,,,,,0,0,0.0,0.6792330659532431,0.32076693404675694,0.18933648040607814,1.1514691843248626,output/05_master_corridor_theta/route_nodes/DK02_to_DK03_backward_backup_01.csv
v1_corridor,DK02_to_DK04,forward_main_01,DK02,DK04,forward,main,1,True,Route forced through FLZ buffer via FLZ04.,4587.005768508881,4.587005768508881,1343.2768879491282,77,4883,3.5988640785217285,,,False,False,True,,,,,,,,,,,,,,,,True,0.0,FLZ04,True,0.0,major,,77,77,171.86989764584402,105.0684881594922,44.89670279579437,36.43494882292201,True,,,,,0,0,0.0,0.649168592184149,0.3508314078158511,,,output/05_master_corridor_theta/route_nodes/DK02_to_DK04_forward_main_01.csv
v1_corridor,DK02_to_DK04,forward_backup_01,DK02,DK04,forward,backup,1,True,"Path found. [safe fallback attempted] Soft buffer: 0 narrow sample(s), 2 crossing(s), min clearance 50.0 m (target 50 m).",4221.320343559642,4.2213203435596425,1924.4352466124294,73,1189,0.982109546661377,71.58264850087392,False,False,False,True,,,71.40082759673416,,,,250.0,False,50.0,0.0,2.0,"(3054,2646);(3100,2593)",57.6650390625,11.0,-407.1067811865487,,,,,,,,73,73,,,,,False,,,,,0,0,0.0,0.6076561034634476,0.3923438965365525,0.16911643882822613,1.1352931510625808,output/05_master_corridor_theta/route_nodes/DK02_to_DK04_forward_backup_01.csv
v1_corridor,DK02_to_DK04,backward_main_01,DK04,DK02,backward,main,1,True,Route forced through TN buffer via minor TN33.,7389.087296526012,7.389087296526013,2180.1647388250967,126,7302,5.142665147781372,,,False,False,True,,,,,,,,,,,,,,,,True,158.11388300841898,,True,0.0,minor,TN33,126,126,108.43494882292201,108.43494882292201,37.5241393811128,37.5241393811128,False,,,,,0,85,0.0,0.4400780142320191,0.5599219857679809,,,output/05_master_corridor_theta/route_nodes/DK02_to_DK04_backward_main_01.csv
v1_corridor,DK02_to_DK04,backward_backup_01,DK04,DK02,backward,backup,1,True,"Path found. [safe fallback attempted] Soft buffer: 34 narrow sample(s), 3 crossing(s), min clearance 0.8 m (target 50 m).",7435.533905932738,7.435533905932738,3728.4146786115075,129,2333,1.733715295791626,92.37254917138716,False,False,True,True,,,92.37254917138716,,,,250.0,False,0.7945962610261855,34.0,3.0,"(3764,4386);(3774,4376);(3800,4331)",57.6650390625,15.0,46.446609406725656,,,,,,,,129,129,,,,,False,,,,,0,0,0.0,0.41330615822753675,0.5866938417724633,0.07018628704347642,1.056149029634781,output/05_master_corridor_theta/route_nodes/DK02_to_DK04_backward_backup_01.csv
v1_corridor,DK02_to_DK05,forward_main_01,DK02,DK05,forward,main,1,True,Route forced through FLZ buffer via FLZ04.,3969.8484809835004,3.9698484809835004,1578.7515830774291,63,6377,5.640758514404297,,,False,False,True,,,,,,,,,,,,,,,,True,0.0,FLZ04,True,0.0,major,,64,63,143.13010235415598,115.05761541830302,51.2976844342957,46.000797980144135,True,,,,,0,0,0.0,0.5067672015878533,0.49323279841214673,,,output/05_master_corridor_theta/route_nodes/DK02_to_DK05_forward_main_01.csv
v1_corridor,DK02_to_DK05,forward_backup_01,DK02,DK05,forward,backup,1,True,Path found. [safe fallback attempted],2643.5028842544407,2.6435028842544406,1570.4638919466797,46,974,1.0227439403533936,115.43901911597726,False,False,False,True,,,106.72553536466184,,,,250.0,True,50.0,0.0,0.0,,1.0,2.0,-1355.6349186104053,,,,,,,,46,46,,,,,False,,,,,0,0,0.0,0.422578496814629,0.577421503185371,0.009821626464424051,1.0078573011715393,output/05_master_corridor_theta/route_nodes/DK02_to_DK05_forward_backup_01.csv
v1_corridor,DK02_to_DK05,backward_main_01,DK05,DK02,backward,main,1,True,Path found. [safe fallback attempted],4726.34559672906,4.72634559672906,2384.109487133059,86,1805,1.735492467880249,,,False,False,True,150.0,,,,,,,,,,,,,,,True,100.0,,True,0.0,major,,86,86,90.0,54.549133928735934,48.072491470487,27.53469499927891,True,,,,strict_lock,0,63,0.0,0.4250898510586951,0.5749101489413049,0.011105391596837738,1.00888431327747,output/05_master_corridor_theta/route_nodes/DK02_to_DK05_backward_main_01.csv
v1_corridor,DK02_to_DK05,backward_backup_01,DK05,DK02,backward,backup,1,True,"Path found. [safe fallback attempted] Soft buffer: 57 narrow sample(s), 23 crossing(s), min clearance 0.0 m (target 50 m).",4567.76695296637,4.56776695296637,4342.793183627757,82,1464,1.4083616733551025,71.16969290039675,False,False,False,True,,,89.0868925802574,,,,206.15528128088303,False,0.0,57.0,23.0,"(4960,2410);(4968,2418);(4982,2432);(4996,2446);(3845,3500);(3835,3500);(3825,3500);(3815,3500);(3805,3500);(3795,3500);(3785,3500);(3775,3500);(3765,3500);(3755,3500);(3149,3349);(3142,3342);(3135,3335);(3128,3328);(3121,3321);(3114,3314);(3107,3307);(3100,3299);(3155,2655)",57.6650390625,7.0,-365.68542494923713,,,,,,,,82,82,,,,,False,,,,,0,0,0.0,0.43670350954708925,0.5632964904529107,0.00553773261684692,1.0044301860934777,output/05_master_corridor_theta/route_nodes/DK02_to_DK05_backward_backup_01.csv
v1_corridor,DK02_to_DK06,forward_main_01,DK02,DK06,forward,main,1,True,Route forced through FLZ buffer via FLZ04.,3650.609665440988,3.650609665440988,1205.9545352014252,62,3002,2.967313051223755,,,False,False,True,,,,,,,,,,,,,,,,True,0.0,FLZ04,True,0.0,major,,64,62,171.86989764584402,101.88865803962794,45.959968506413546,36.78437908887425,True,,,,,0,0,0.0,0.7210069733331308,0.2789930266668691,,,output/05_master_corridor_theta/route_nodes/DK02_to_DK06_forward_main_01.csv
v1_corridor,DK02_to_DK06,forward_backup_01,DK02,DK06,forward,backup,1,True,"Path found. [safe fallback attempted] Soft buffer: 0 narrow sample(s), 2 crossing(s), min clearance 50.0 m (target 50 m).",2648.528137423857,2.648528137423857,1262.2453546452582,49,843,0.926302433013916,101.9136239610166,False,False,False,True,,,100.14808891369641,,,,250.0,False,50.0,0.0,2.0,"(3054,2646);(3100,2595)",57.6650390625,8.0,-1102.0815280171314,,,,,,,,49,49,,,,,False,,,,,0,0,0.0,0.6397449297590897,0.36025507024091025,0.021382091829734974,1.017105673463788,output/05_master_corridor_theta/route_nodes/DK02_to_DK06_forward_backup_01.csv
v1_corridor,DK02_to_DK06,backward_main_01,DK06,DK02,backward,main,1,True,Path found. [safe fallback attempted],3243.5028842544407,3.2435028842544407,1290.6651059619721,58,2477,1.6432249546051025,,,False,False,True,0.0,,,,,,,,,,,,,,,True,206.15528128088303,,True,0.0,major,,59,58,101.3099324740202,73.30075576600639,53.090286622722246,37.88201814350745,True,,,,strict_lock,0,41,0.0,0.6972568143666364,0.3027431856333636,0.02257704212912866,1.018061633703303,output/05_master_corridor_theta/route_nodes/DK02_to_DK06_backward_main_01.csv
v1_corridor,DK02_to_DK06,backward_backup_01,DK06,DK02,backward,backup,1,True,Path found. [safe fallback attempted],3797.056274847714,3.797056274847714,1452.970398893863,67,822,0.6627726554870605,65.07957516863951,False,False,False,True,,,66.93916776853358,,,,200.0,True,50.0,0.0,0.0,,17.0859375,12.0,441.4213562373093,,,,,,,,67,67,,,,,False,,,,,0,0,0.0,0.7055316964307314,0.2944683035692687,0.03617243916222259,1.0289379513297778,output/05_master_corridor_theta/route_nodes/DK02_to_DK06_backward_backup_01.csv
v1_corridor,DK03_to_DK04,forward_main_01,DK03,DK04,forward,main,1,True,Path found. [safe fallback attempted],2377.8174593052026,2.3778174593052026,858.3273117634601,44,2104,2.0204763412475586,,,False,False,True,,,,,,,,,,,,,,,,True,158.11388300841898,,True,0.0,major,,44,44,63.43494882292201,63.43494882292201,40.47602701039191,36.92009587295496,True,,,,,0,0,0.0,0.7207702723239016,0.2792297276760982,0.0483531874814074,1.038682549985126,output/05_master_corridor_theta/route_nodes/DK03_to_DK04_forward_main_01.csv
v1_corridor,DK03_to_DK04,forward_backup_01,DK03,DK04,forward,backup,1,True,Path found. [safe fallback attempted],2219.238815542512,2.219238815542512,1040.37461941151,40,566,0.7039251327514648,40.38391973670658,False,False,False,True,,,54.14213562373095,,,,100.0,True,50.0,0.0,0.0,,1.0,2.0,-158.57864376269072,,,,,,,,40,40,,,,,False,,,,,0,0,0.0,0.6986080001825808,0.30139199981741915,0.048353426620434924,1.038682741296348,output/05_master_corridor_theta/route_nodes/DK03_to_DK04_forward_backup_01.csv
v1_corridor,DK03_to_DK04,backward_main_01,DK04,DK03,backward,main,1,True,Route forced through FLZ buffer via FLZ02.,5789.087296526012,5.789087296526012,2013.9796660723437,94,6578,5.885984182357788,,,False,False,True,,,,,,,,,,,,,,,,True,0.0,FLZ02,True,0.0,major,,94,94,180.0,180.0,22.390529907163366,16.955411691664356,True,,,,,0,51,0.0,0.5818420600736954,0.41815793992630457,,,output/05_master_corridor_theta/route_nodes/DK03_to_DK04_backward_main_01.csv
v1_corridor,DK03_to_DK04,backward_backup_01,DK04,DK03,backward,backup,1,True,"Path found. [safe fallback attempted] Soft buffer: 0 narrow sample(s), 18 crossing(s), min clearance 50.0 m (target 50 m).",2189.949493661167,2.189949493661167,1308.6415700171358,39,690,0.7959592342376709,65.58650685332768,False,False,False,True,,,62.508214362130126,,,,141.4213562373095,False,50.0,0.0,18.0,"(2104,1601);(2143,1600);(2252,1501);(2292,1500);(2401,1402);(2450,1398);(2500,1352);(2549,1348);(2504,704);(2550,1348);(2501,1352);(2450,1398);(2402,1401);(2293,1500);(2253,1501);(2144,1600);(2104,1600);(1798,1796)",57.6650390625,9.0,-3599.1378028648455,,,,,,,,39,39,,,,,False,,,,,0,0,0.0,0.4823647603608799,0.5176352396391203,0.16070274805009407,1.128562198440075,output/05_master_corridor_theta/route_nodes/DK03_to_DK04_backward_backup_01.csv
v1_corridor,DK03_to_DK05,forward_main_01,DK03,DK05,forward,main,1,True,Path found. [safe fallback attempted],6052.691193458119,6.052691193458119,1994.4297672065409,103,6714,4.456398248672485,,,False,False,True,,,,,,,,,,,,,,,,True,100.0,,True,0.0,major,,103,103,77.47119229084849,48.366460663429805,41.80311574626723,31.6757053672535,True,,,,,0,0,0.0,0.4693589382759276,0.5306410617240724,0.19981406295653983,1.1598512503652318,output/05_master_corridor_theta/route_nodes/DK03_to_DK05_forward_main_01.csv
v1_corridor,DK03_to_DK05,forward_backup_01,DK03,DK05,forward,backup,1,True,Path found. [safe fallback attempted],5711.269837220809,5.711269837220809,3043.334064222253,97,1844,1.4129393100738525,93.61766335022213,False,False,False,True,,,74.01412470686613,,,,250.0,True,50.0,0.0,0.0,,1.0,2.0,-631.370849898477,,,,,,,,97,97,,,,,False,,,,,0,0,0.0,0.49466715716967846,0.5053328428303215,0.2615760320673884,1.2092608256539106,output/05_master_corridor_theta/route_nodes/DK03_to_DK05_forward_backup_01.csv
v1_corridor,DK03_to_DK05,backward_main_01,DK05,DK03,backward,main,1,True,Path found. [safe fallback attempted],5847.665940288703,5.847665940288703,3429.717224174458,96,6568,4.401591062545776,,,False,False,True,200.0,,,,,,,,,,,,,,,True,100.0,,True,0.0,major,,98,96,90.0,90.0,57.538105808595745,48.46566520907296,True,,,,strict_lock,0,72,0.0,0.575221028585939,0.4247789714140609,0.24990389823531584,1.1999231185882528,output/05_master_corridor_theta/route_nodes/DK03_to_DK05_backward_main_01.csv
v1_corridor,DK03_to_DK05,backward_backup_01,DK05,DK03,backward,backup,1,True,"Path found. [safe fallback attempted] Soft buffer: 39 narrow sample(s), 5 crossing(s), min clearance 1.4 m (target 50 m).",5957.716446627536,5.957716446627536,3996.547683739344,104,1840,1.3831958770751953,97.69526647051288,False,False,False,True,,,110.88311203216624,,,,250.0,False,1.3566846135966153,39.0,5.0,"(4805,2105);(4127,2523);(4106,2544);(4028,2622);(3260,2760)",57.6650390625,12.0,-72.79220613578491,,,,,,,,104,104,,,,,False,,,,,0,0,0.0,0.594022299748836,0.40597770025116386,0.26507530989753764,1.21206024791803,output/05_master_corridor_theta/route_nodes/DK03_to_DK05_backward_backup_01.csv
v1_corridor,DK03_to_DK06,forward_main_01,DK03,DK06,forward,main,1,True,Route forced through FLZ buffer via FLZ02.,4611.26983722081,4.61126983722081,1625.988496835795,75,4133,3.804490804672241,,,False,False,True,,,,,,,,,,,,,,,,True,0.0,FLZ02,True,0.0,major,,75,75,71.56505117707799,63.43494882292201,40.93672448223382,33.70200626877447,True,,,,,0,0,0.0,0.6237486143183285,0.3762513856816715,,,output/05_master_corridor_theta/route_nodes/DK03_to_DK06_forward_main_01.csv
v1_corridor,DK03_to_DK06,forward_backup_01,DK03,DK06,forward,backup,1,True,Path found. [safe fallback attempted],3887.005768508881,3.887005768508881,1957.1707821616585,63,1146,1.16752290725708,101.41674522257826,False,False,False,True,,,95.50132275757636,,,,250.0,True,50.0,0.0,0.0,,1.0,2.0,-724.2640687119278,,,,,,,,63,63,,,,,False,,,,,0,0,0.0,0.5309766586206262,0.46902334137937385,0.18537675653405386,1.1483014052272427,output/05_master_corridor_theta/route_nodes/DK03_to_DK06_forward_backup_01.csv
v1_corridor,DK03_to_DK06,backward_main_01,DK06,DK03,backward,main,1,True,Path found. [safe fallback attempted],4562.741699796952,4.562741699796952,2697.63953584291,79,4082,3.4591801166534424,,,False,False,True,200.0,,,,,,,,,,,,,,,True,223.60679774997897,,True,0.0,major,,84,79,104.03624346792648,75.96375653207352,45.93680422443328,23.904395147531716,True,,,,strict_lock,0,66,0.0,0.5018596291285073,0.4981403708714926,0.1786407169818697,1.1429125735854957,output/05_master_corridor_theta/route_nodes/DK03_to_DK06_backward_main_01.csv
v1_corridor,DK03_to_DK06,backward_backup_01,DK06,DK03,backward,backup,1,True,"Path found. [safe fallback attempted] Soft buffer: 15 narrow sample(s), 3 crossing(s), min clearance 1.0 m (target 50 m).",4721.320343559642,4.7213203435596425,2861.6541479809193,83,1338,1.0329525470733643,48.459457050287185,False,False,False,True,,,63.3694104379903,,,,206.15528128088303,False,0.9955160211892558,15.0,3.0,"(3776,126);(2464,214);(2492,242)",57.6650390625,14.0,-153.55339059327434,,,,,,,,83,83,,,,,False,,,,,0,0,0.0,0.4870038839977647,0.5129961160022353,0.19839925721321372,1.158719405770571,output/05_master_corridor_theta/route_nodes/DK03_to_DK06_backward_backup_01.csv
v1_corridor,DK04_to_DK05,forward_main_01,DK04,DK05,forward,main,1,True,Path found. [safe fallback attempted],6713.351365237941,6.713351365237941,1978.328470798163,110,6539,5.495484113693237,,,False,False,True,,,,,,,,,,,,,,,,True,100.0,,True,0.0,major,,110,110,63.43494882292201,55.30484646876602,39.16222722414665,33.529826704243,True,,,,,0,0,0.0,0.5101115414044856,0.48988845859551444,0.14975444081027814,1.1198035526482226,output/05_master_corridor_theta/route_nodes/DK04_to_DK05_forward_main_01.csv
v1_corridor,DK04_to_DK05,forward_backup_01,DK04,DK05,forward,backup,1,True,Path found. [safe fallback attempted],6364.823227814083,6.3648232278140835,3090.551174377386,108,2024,1.9006800651550293,69.46186363649801,False,False,False,True,,,71.49185266929905,,,,250.0,True,50.0,0.0,0.0,,11.390625,9.0,-348.5281374238584,,,,,,,,108,108,,,,,False,,,,,0,0,0.0,0.5405279265442025,0.45947207345579755,0.19532519274830554,1.1562601541986444,output/05_master_corridor_theta/route_nodes/DK04_to_DK05_forward_backup_01.csv
v1_corridor,DK04_to_DK05,backward_main_01,DK05,DK04,backward,main,1,True,Path found. [safe fallback attempted],5845.584412271572,5.845584412271571,2148.6275145141044,103,4677,3.2769384384155273,,,False,False,True,0.0,,,,,,,,,,,,,,,True,150.0,,True,0.0,minor,,103,103,71.56505117707799,71.56505117707799,41.32376842143448,41.32376842143448,False,,,,strict_lock,0,76,0.0,0.43436405304585424,0.5656359469541459,0.00920268194158324,1.0073621455532662,output/05_master_corridor_theta/route_nodes/DK04_to_DK05_backward_main_01.csv
v1_corridor,DK04_to_DK05,backward_backup_01,DK05,DK04,backward,backup,1,True,"Path found. [safe fallback attempted] Soft buffer: 61 narrow sample(s), 22 crossing(s), min clearance 0.0 m (target 50 m).",6240.559159102155,6.240559159102155,4382.000122014419,108,1844,1.3512921333312988,85.04310817564047,False,False,False,True,,,85.04310817564047,,,,250.0,False,0.0,61.0,22.0,"(4757,3107);(4792,3142);(4327,3873);(4320,3880);(4313,3887);(4299,3901);(4285,3915);(4257,3943);(4229,3950);(3745,4000);(3735,4000);(3725,4000);(3715,4000);(3705,4000);(3696,4000);(3686,4000);(3676,4000);(3666,4000);(3656,4000);(2955,3750);(2904,3704);(2875,3700)",57.6650390625,7.0,394.9747468305832,,,,,,,,108,108,,,,,False,,,,,0,0,0.0,0.4358240596647517,0.5641759403352482,0.011971098569061605,1.0095768788552493,output/05_master_corridor_theta/route_nodes/DK04_to_DK05_backward_backup_01.csv
v1_corridor,DK04_to_DK06,forward_main_01,DK04,DK06,forward,main,1,True,Route forced through FLZ buffer via FLZ04.,6452.6911934581185,6.452691193458119,1651.986219413913,111,5110,3.8564751148223877,,,False,False,True,,,,,,,,,,,,,,,,True,0.0,FLZ04,True,0.0,major,,112,111,180.0,161.565051177078,29.01610921566378,23.414325543605507,True,,,,,0,0,0.0,0.6413168142222782,0.3586831857777218,,,output/05_master_corridor_theta/route_nodes/DK04_to_DK06_forward_main_01.csv
v1_corridor,DK04_to_DK06,forward_backup_01,DK04,DK06,forward,backup,1,True,"Path found. [safe fallback attempted] Soft buffer: 21 narrow sample(s), 27 crossing(s), min clearance 0.5 m (target 50 m).",3409.1883092036787,3.4091883092036785,1686.141146327476,58,1105,0.9210729598999023,51.550853338985625,False,False,False,True,,,61.66113097808723,,,,100.0,False,0.5365375840874063,21.0,27.0,"(2425,1475);(2442,1492);(2506,1506);(2513,1513);(2847,1697);(2854,1754);(2896,1797);(2904,1953);(2946,1996);(3003,2302);(3045,2345);(3053,2401);(3094,2444);(3054,2646);(3093,2443);(3058,2408);(3044,2344);(3008,2308);(2949,2003);(2903,1952);(2895,1795);(2853,1753);(2846,1696);(2598,1547);(2553,1349);(2601,1299);(2615,1285)",57.6650390625,10.0,-3155.6349186104044,,,,,,,,58,58,,,,,False,,,,,0,0,0.0,0.5380616592184888,0.4619383407815112,0.132466404294354,1.105973123435483,output/05_master_corridor_theta/route_nodes/DK04_to_DK06_forward_backup_01.csv
