edge_id,u,v,u_name,v_name,u_role,v_role,x1,y1,x2,y2,distance_m,nofly_clearance_m,route_hit_density,nearest_flz_distance_m,emergency_support,is_tn_edge,is_flz_edge,u_is_outer_zone,v_is_outer_zone,is_outer_zone_edge,edge_cost,aco_initial_desirability,edge_cost_distance_component,edge_cost_density_component,edge_cost_clearance_risk_component,edge_cost_outer_zone_component
90,8719,5615,DK06,MAJ010,DK,TN_major,1650.0,4300.0,3000.0,2750.0,2055.4804791094466,89.2936504409486,10.279069767441861,330.8238873546534,0.9180499553751686,1,0,False,False,0,1.9245229028192434,0.5196093008480672,0.9228041340570116,0.47314475339203055,0.8511772492650856,0.0
91,8719,9105,DK06,MAJ013,DK,TN_major,1650.0,4300.0,750.0,4500.0,921.9544457292888,136.48739452515716,16.05,761.5773105863908,0.635638673826052,1,0,False,True,1,1.7270309760304132,0.5790284099585195,0.4139097318500622,0.7387802071346378,0.7725210091247381,1.0
92,8719,6728,DK06,MAJ017,DK,TN_major,1650.0,4300.0,3100.0,3300.0,1761.3914953808537,150.41737201024765,11.27027027027027,150.98059109994566,0.9823489355192602,1,0,False,False,0,1.7346804283918942,0.576475057672169,0.7907734323677641,0.5187696326936835,0.7493043799829207,0.0
93,8719,9151,DK06,MAJ019,DK,TN_major,1650.0,4300.0,3050.0,4500.0,1414.213562373095,200.0,12.433333333333334,396.32677277778265,0.8845159134513793,1,0,False,True,1,1.6352251549010808,0.6115365807594201,0.634908545744402,0.5723053317990029,0.6666666666666667,1.0
94,8719,9312,DK06,MIN004,DK,TN_minor,1650.0,4300.0,1000.0,4600.0,715.8910531638177,200.0,11.9375,761.5773105863908,0.635638673826052,1,0,False,True,1,1.6926977113293422,0.5907729379598798,0.3213979554212166,0.5494821634062141,0.6666666666666667,1.0
95,8719,8533,DK06,MIN005,DK,TN_minor,1650.0,4300.0,2450.0,4200.0,806.2257748298549,199.74031583940746,17.61111111111111,211.84638947493087,0.9655459030519188,1,0,False,False,0,1.4077378737149828,0.7103595198167302,0.3619535605215995,0.8106380258278995,0.6670994736009876,0.0
96,8719,7231,DK06,MIN013,DK,TN_minor,1650.0,4300.0,3000.0,3550.0,1544.34452114805,170.24344447001627,12.0625,78.3877605175668,0.9952110032077712,1,0,False,False,0,1.6526120963841853,0.6051026748430193,0.69333059739938,0.5552359033371693,0.7162609258833061,0.0
97,8719,8141,DK06,MIN015,DK,TN_minor,1650.0,4300.0,3050.0,4000.0,1431.7821063276353,195.70294653327915,10.966666666666667,146.82530245547446,0.9832991031768599,1,0,False,False,0,1.6287224313523196,0.6139781590468458,0.6427959108424331,0.5047947832757961,0.6738284224445348,0.0
98,3406,4805,FLZ01,FLZ04,FLZ,FLZ,3650.0,1650.0,2900.0,2350.0,1025.9142264341594,141.4213562373095,9.136363636363637,0.0,1.0,0,1,False,False,0,7.506502911344526,0.1332178261715861,0.46058228183782923,0.4205460822261744,0.7642977396044841,0.0
99,3406,4494,FLZ01,MAJ003,FLZ,TN_major,3650.0,1650.0,2500.0,2200.0,1274.7548783981963,100.0,8.333333333333334,0.0,1.0,1,1,False,False,0,5.24625825044972,0.1906120423854998,0.5722988292279289,0.38358266206367486,0.8333333333333334,0.0
100,3406,5615,FLZ01,MAJ010,FLZ,TN_major,3650.0,1650.0,3000.0,2750.0,1277.6932339180637,223.60679774997897,7.296296296296297,0.0,1.0,1,1,False,False,0,5.064444078815891,0.19745503838869682,0.5736179984677349,0.33584793078463976,0.6273220037500351,0.0
101,3406,4479,FLZ01,MAJ011,FLZ,TN_major,3650.0,1650.0,1750.0,2200.0,1978.0040444852482,100.0,5.097560975609756,0.0,1.0,1,1,False,False,0,5.399660021877096,0.18519684497698577,0.8880212329835924,0.23464032108675523,0.8333333333333334,0.0
102,3406,3204,FLZ01,MAJ012,FLZ,TN_major,3650.0,1650.0,3650.0,1550.0,100.0,380.7886552931954,13.0,0.0,1.0,1,1,False,False,0,4.539023009062812,0.22031172743635716,0.044894813812915595,0.5983889528193327,0.3653522411780077,0.0
103,3406,6728,FLZ01,MAJ017,FLZ,TN_major,3650.0,1650.0,3100.0,3300.0,1739.2527130926087,363.7250587564006,7.5,0.0,1.0,1,1,False,False,0,4.878029478471674,0.20500081117043764,0.7808342672790097,0.34522439585730735,0.3937915687393324,0.0
104,3406,2811,FLZ01,MAJ018,FLZ,TN_major,3650.0,1650.0,4200.0,1350.0,626.4982043070834,180.27756377319946,12.571428571428571,0.0,1.0,1,1,False,False,0,4.942164312901492,0.2023405003733902,0.28126520236492464,0.5786618444846294,0.6995373937113343,0.0
105,3406,3996,FLZ01,MAJ022,FLZ,TN_major,3650.0,1650.0,2850.0,1950.0,854.4003745317531,275.8824226207809,5.2105263157894735,0.0,1.0,1,1,False,False,0,4.97781281418286,0.20089144315567367,0.38358145736288407,0.23984010659560298,0.5401959622986985,0.0
106,3406,4103,FLZ01,MIN006,FLZ,TN_minor,3650.0,1650.0,3150.0,2000.0,610.3277807866851,397.7190885194991,6.642857142857143,0.0,1.0,1,1,False,False,0,4.714392683922964,0.21211639908788316,0.2740055208326819,0.3057701791879008,0.3371348524675015,0.0
107,3406,3008,FLZ01,MIN008,FLZ,TN_minor,3650.0,1650.0,3950.0,1450.0,360.5551275463989,200.0,8.0,0.0,1.0,1,1,False,False,0,4.984656168018564,0.20061564254240372,0.16187055320487614,0.3682393555811278,0.6666666666666667,0.0
108,3406,3865,FLZ01,MIN011,FLZ,TN_minor,3650.0,1650.0,1350.0,1900.0,2313.547060251855,119.94887246419717,3.9583333333333335,0.0,1.0,1,1,False,False,0,5.430291532454354,0.18415217562877795,1.0386626451742524,0.18220176448024555,0.8000852125596714,0.0
109,3406,7231,FLZ01,MIN013,FLZ,TN_minor,3650.0,1650.0,3000.0,3550.0,2008.1085628023202,374.1180388061268,8.0,0.0,1.0,1,1,False,False,0,4.87937594848163,0.20494424093539693,0.9015366004313169,0.3682393555811278,0.376469935323122,0.0
110,3406,3615,FLZ01,MIN014,FLZ,TN_minor,3650.0,1650.0,4000.0,1750.0,364.0054944640259,111.80339887498948,7.444444444444445,0.0,1.0,1,1,False,False,0,5.1448238509132524,0.19437011430867376,0.16341958900840722,0.3426671781102162,0.8136610018750176,0.0
111,3406,8141,FLZ01,MIN015,FLZ,TN_minor,3650.0,1650.0,3050.0,4000.0,2425.3865671269805,273.56265543256,5.22,0.0,1.0,1,1,False,False,0,5.157783887917414,0.19388171775529267,1.088872783555123,0.2402761795166859,0.5440622409457333,0.0
112,590,477,FLZ02,MIN019,FLZ,TN_minor,4250.0,250.0,3650.0,200.0,602.0797289396148,460.9772228646444,1.5714285714285714,0.0,1.0,1,1,False,True,1,4.724755447448065,0.21165116610217782,0.270302573312747,0.07233273056057868,0.23170462855892604,1.0
113,590,589,FLZ02,MIN021,FLZ,TN_minor,4250.0,250.0,4200.0,250.0,50.0,474.3416490252569,3.0,0.0,1.0,1,1,False,True,1,4.6076390983543005,0.21703088689328284,0.022447406906457797,0.13808975834292295,0.20943058495790512,1.0
114,8127,8026,FLZ03,MAJ004,FLZ,TN_major,2350.0,4000.0,2350.0,3950.0,50.0,550.0,39.0,0.0,1.0,1,1,False,False,0,3.6530032966721904,0.27374735766348174,0.022447406906457797,1.795166858457998,0.08333333333333337,0.0
115,8127,7214,FLZ03,MAJ005,FLZ,TN_major,2350.0,4000.0,2150.0,3550.0,492.44289008980525,462.3851208678757,22.636363636363637,0.0,1.0,1,1,False,False,0,4.225295005003642,0.23666986537408363,0.22108131864075867,1.0419499947693276,0.22935813188687382,0.0
116,8127,8722,FLZ03,MAJ007,FLZ,TN_major,2350.0,4000.0,1800.0,4300.0,626.4982043070834,244.28376166462223,16.5,0.0,1.0,1,1,False,True,1,4.745071403215065,0.21074498464289518,0.28126520236492464,0.7594936708860761,0.5928603972256297,1.0
117,8127,8425,FLZ03,MAJ008,FLZ,TN_major,2350.0,4000.0,2100.0,4150.0,291.547594742265,360.5551275463989,24.571428571428573,0.0,1.0,1,1,False,False,0,4.327928326794643,0.23105743082871744,0.13088974983557358,1.1310208778563213,0.39907478742266844,0.0
118,8127,8943,FLZ03,MAJ009,FLZ,TN_major,2350.0,4000.0,2750.0,4400.0,565.685424949238,291.547594742265,14.0,0.0,1.0,1,1,False,True,1,4.71701030137842,0.21199868902295524,0.2539634182977608,0.6444188722669737,0.514087342096225,1.0
119,8127,5615,FLZ03,MAJ010,FLZ,TN_major,2350.0,4000.0,3000.0,2750.0,1408.9002803605372,222.5474070726686,8.866666666666667,0.0,1.0,1,1,False,False,0,5.04479400892163,0.19822414913899705,0.632523157677509,0.40813195243575,0.6290876548788857,0.0
120,8127,4479,FLZ03,MAJ011,FLZ,TN_major,2350.0,4000.0,1750.0,2200.0,1897.3665961010277,81.7485503526793,8.41025641025641,0.0,1.0,1,1,False,False,0,5.344787044538058,0.18709819337365732,0.8518192006680106,0.38712342509810876,0.8637524160788679,0.0
121,8127,9105,FLZ03,MAJ013,FLZ,TN_major,2350.0,4000.0,750.0,4500.0,1676.305461424021,113.60710538722346,10.857142857142858,0.0,1.0,1,1,False,True,1,5.210563213583474,0.19191783287324662,0.7525742158420499,0.49975341114581634,0.8106548243546275,1.0
122,8127,6291,FLZ03,MAJ016,FLZ,TN_major,2350.0,4000.0,1450.0,3100.0,1272.7922061357856,100.0,11.962962962962964,0.0,1.0,1,1,False,False,0,5.1625021861969165,0.1937045184549693,0.5714176911699619,0.5506542215402976,0.8333333333333334,0.0
123,8127,6728,FLZ03,MAJ017,FLZ,TN_major,2350.0,4000.0,3100.0,3300.0,1025.9142264341594,509.9019513592785,14.136363636363637,0.0,1.0,1,1,False,False,0,4.401602685969713,0.22718997404912095,0.46058228183782923,0.6506956794643793,0.1501634144012025,0.0
124,8127,9151,FLZ03,MAJ019,FLZ,TN_major,2350.0,4000.0,3050.0,4500.0,860.2325267042627,383.69548110737736,12.894736842105264,0.0,1.0,1,1,False,True,1,4.621927171064134,0.21635996479143224,0.3861997912220182,0.5935436981406337,0.3605075314877044,1.0
125,8127,5292,FLZ03,MIN001,FLZ,TN_minor,2350.0,4000.0,2000.0,2600.0,1443.0869689661813,279.76229930809086,10.766666666666667,0.0,1.0,1,1,False,False,0,4.909544444270243,0.2036848859097436,0.6478712078758142,0.49558879938626793,0.533729501153182,0.0
126,8127,5701,FLZ03,MIN002,FLZ,TN_minor,2350.0,4000.0,2250.0,2800.0,1204.1594578792296,111.80339887498948,12.26923076923077,0.0,1.0,1,1,False,False,0,5.1280779773765275,0.19500483503013927,0.540605146625494,0.5647517039922105,0.8136610018750176,0.0
127,8127,6708,FLZ03,MIN003,FLZ,TN_minor,2350.0,4000.0,2100.0,3300.0,743.3034373659252,484.66483264210535,16.1875,0.0,1.0,1,1,False,False,0,4.36473833280933,0.2291088087647989,0.3337046942704338,0.7451093210586883,0.19222527892982444,0.0
128,8127,9312,FLZ03,MIN004,FLZ,TN_minor,2350.0,4000.0,1000.0,4600.0,1477.3286702694156,193.13207915827965,14.870967741935484,0.0,1.0,1,1,False,True,1,4.963311007589799,0.2014784079560639,0.6632439559222759,0.6845094472697578,0.6781132014028672,1.0
129,8127,8533,FLZ03,MIN005,FLZ,TN_minor,2350.0,4000.0,2450.0,4200.0,223.60679774997897,452.76925690687085,23.5,0.0,1.0,1,1,False,False,0,4.191271523034061,0.2385910801780029,0.1003878555228758,1.081703107019563,0.2453845718218819,0.0
130,8127,4103,FLZ03,MIN006,FLZ,TN_minor,2350.0,4000.0,3150.0,2000.0,2154.0659228538016,83.56716504931909,8.622222222222222,0.0,1.0,1,1,False,False,0,5.3656888066196045,0.18636936207823096,0.9670638854726763,0.3968801943485489,0.8607213915844683,0.0
131,8127,5693,FLZ03,MIN007,FLZ,TN_minor,2350.0,4000.0,1850.0,2800.0,1300.0,250.0,10.814814814814815,0.0,1.0,1,1,False,False,0,4.941980491683011,0.20234802660247778,0.5836325795679028,0.4978050547670802,0.5833333333333333,0.0
132,8127,7208,FLZ03,MIN012,FLZ,TN_minor,2350.0,4000.0,1850.0,3550.0,672.6812023536855,286.2717775335966,13.333333333333334,0.0,1.0,1,1,False,False,0,4.753155525305433,0.21038655156055322,0.30199897335116915,0.6137322593018797,0.5228803707773391,0.0
133,8127,7231,FLZ03,MIN013,FLZ,TN_minor,2350.0,4000.0,3000.0,3550.0,790.5694150420949,552.268050859363,11.058823529411764,0.0,1.0,1,1,False,False,0,4.375407578022972,0.22855013668277507,0.35492466694500446,0.5090367562445002,0.07955324856772827,0.0
134,8127,8141,FLZ03,MIN015,FLZ,TN_minor,2350.0,4000.0,3050.0,4000.0,700.0,427.20018726587654,7.6,0.0,1.0,1,1,False,False,0,4.653293459003014,0.21490155495463933,0.3142636966904092,0.3498273878020714,0.2879996878902058,0.0
135,8127,3476,FLZ03,MIN018,FLZ,TN_minor,2350.0,4000.0,2100.0,1700.0,2313.547060251855,97.92436175292147,10.479166666666666,0.0,1.0,1,1,False,False,0,5.316922333774067,0.1880787299915623,1.0386626451742524,0.48235519754507106,0.8367927304117976,0.0
136,4805,5615,FLZ04,MAJ010,FLZ,TN_major,2900.0,2350.0,3000.0,2750.0,412.31056256176606,122.72623352430287,18.5,0.0,1.0,1,1,False,False,0,4.877597578258331,0.20501896352775278,0.18510605939308974,0.8515535097813581,0.7954562774594952,0.0
137,4805,3204,FLZ04,MAJ012,FLZ,TN_major,2900.0,2350.0,3650.0,1550.0,1096.5856099730654,141.4213562373095,9.08695652173913,0.0,1.0,1,1,False,False,0,5.13988085905995,0.19455703885379425,0.4923100678966325,0.41827187671986804,0.7642977396044841,0.0
138,4805,6728,FLZ04,MAJ017,FLZ,TN_major,2900.0,2350.0,3100.0,3300.0,970.8243919473799,120.10412149464314,16.61904761904762,0.0,1.0,1,1,False,False,0,4.987943744219987,0.2004834158682717,0.43584980321514616,0.7649734232012716,0.7998264641755948,0.0
139,4805,2811,FLZ04,MAJ018,FLZ,TN_major,2900.0,2350.0,4200.0,1350.0,1640.1219466856726,141.4213562373095,10.088235294117647,0.0,1.0,1,1,False,False,0,5.177841375034508,0.19313067503798056,0.7363296942692995,0.464360657957084,0.7642977396044841,0.0
140,4805,9151,FLZ04,MAJ019,FLZ,TN_major,2900.0,2350.0,3050.0,4500.0,2155.2262062252307,106.8423570322107,12.2,0.0,1.0,1,1,False,True,1,5.244684635289943,0.19066923362203586,0.9675847925319817,0.5615650172612199,0.8219294049463155,1.0
141,4805,3996,FLZ04,MAJ022,FLZ,TN_major,2900.0,2350.0,2850.0,1950.0,403.11288741492746,141.4213562373095,13.9,0.0,1.0,1,1,False,False,0,4.951275535349821,0.20196815807572446,0.18097678026079975,0.6398158803222096,0.7642977396044841,0.0
142,4805,4103,FLZ04,MIN006,FLZ,TN_minor,2900.0,2350.0,3150.0,2000.0,430.11626335213134,141.4213562373095,9.7,0.0,1.0,1,1,False,False,0,5.050969145027419,0.19798180731008436,0.1930998956110091,0.44649021864211746,0.7642977396044841,0.0
143,4805,3008,FLZ04,MIN008,FLZ,TN_minor,2900.0,2350.0,3950.0,1450.0,1382.9316685939332,141.4213562373095,8.827586206896552,0.0,1.0,1,1,False,False,0,5.177988888879222,0.19312517300832804,0.6208645977750933,0.40633308202055485,0.7642977396044841,0.0
144,4805,7231,FLZ04,MIN013,FLZ,TN_minor,2900.0,2350.0,3000.0,3550.0,1204.1594578792296,108.07404868885037,16.03846153846154,0.0,1.0,1,1,False,False,0,5.0475448666764615,0.19811611910612822,0.540605146625494,0.7382490926794727,0.8198765855185828,0.0
145,4805,3615,FLZ04,MIN014,FLZ,TN_minor,2900.0,2350.0,4000.0,1750.0,1252.9964086141667,111.80339887498948,7.333333333333333,0.0,1.0,1,1,False,False,0,5.247158772590704,0.19057932937414535,0.5625304047298493,0.33755274261603385,0.8136610018750176,0.0
146,4805,8141,FLZ04,MIN015,FLZ,TN_minor,2900.0,2350.0,3050.0,4000.0,1656.804152578089,108.86326778424574,13.114285714285714,0.0,1.0,1,1,False,False,0,5.164332788566019,0.19363585596459407,0.7438191395445871,0.6036495150419202,0.8185612203595904,0.0
147,4805,3476,FLZ04,MIN018,FLZ,TN_minor,2900.0,2350.0,2100.0,1700.0,1030.7764064044152,120.49124694171431,10.636363636363637,0.0,1.0,1,1,False,False,0,5.131718602360247,0.19486649161551198,0.46276514848272443,0.48959096139763586,0.7991812550971429,0.0
148,4805,1555,FLZ04,MIN020,FLZ,TN_minor,2900.0,2350.0,2000.0,750.0,1835.7559750685818,87.15954322484933,5.026315789473684,0.0,1.0,1,1,False,False,0,5.406734986779181,0.18495450626769205,0.8241592270665131,0.23136091090787966,0.8547340946252511,0.0
149,4805,1955,FLZ04,MIN022,FLZ,TN_minor,2900.0,2350.0,1800.0,950.0,1780.4493814764855,111.80339887498948,5.837837837837838,0.0,1.0,1,1,False,False,0,5.340777298715995,0.18723866285164434,0.7993294348470755,0.26871520542406624,0.8136610018750176,0.0
150,4494,4479,MAJ003,MAJ011,TN_major,TN_major,2500.0,2200.0,1750.0,2200.0,750.0,100.0,11.625,427.20018726587654,0.8671198079109533,1,0,False,False,0,1.7546442729111649,0.5699160880859802,0.336711103596867,0.5350978135788264,0.8333333333333334,0.0
151,4494,3204,MAJ003,MAJ012,TN_major,TN_major,2500.0,2200.0,3650.0,1550.0,1320.9844813622906,100.0,9.214285714285714,87.05673535957891,0.9940964983250313,1,0,False,False,0,1.8107240248475394,0.5522652741541875,0.5930535234051091,0.4241328291961204,0.8333333333333334,0.0
152,4494,3058,MAJ003,MAJ015,TN_major,TN_major,2500.0,2200.0,1400.0,1500.0,1303.8404810405298,100.0,10.714285714285714,427.20018726587654,0.8671198079109533,1,0,False,False,0,1.8377657387127126,0.5441389938526459,0.5853567563805689,0.4931777083675819,0.8333333333333334,0.0
153,4494,2811,MAJ003,MAJ018,TN_major,TN_major,2500.0,2200.0,4200.0,1350.0,1900.6577808748214,100.0,9.875,23.57022603955137,0.9995660663986526,1,0,False,False,0,1.8578437402708954,0.5382584004907691,0.8532967719444444,0.45454545454545464,0.8333333333333334,0.0
154,4494,3996,MAJ003,MAJ022,TN_major,TN_major,2500.0,2200.0,2850.0,1950.0,430.11626335213134,100.0,13.6,354.55588634686325,0.9064577650982772,1,0,False,False,0,1.653617946866493,0.6047346074677891,0.1930998956110091,0.6260069044879173,0.8333333333333334,0.0
155,4494,4103,MAJ003,MIN006,TN_major,TN_minor,2500.0,2200.0,3150.0,2000.0,680.0735254367721,100.0,10.2,261.00766272276377,0.9481688732517508,1,0,False,False,0,1.7390677177069358,0.5750207365809535,0.30531774303577003,0.46950517836593797,0.8333333333333334,0.0
156,4494,3008,MAJ003,MIN008,TN_major,TN_minor,2500.0,2200.0,3950.0,1450.0,1632.4827717314508,100.0,8.441176470588236,41.60463702347274,0.9986486125242217,1,0,False,False,0,1.8612026902266672,0.5372869947217918,0.7329001008967588,0.38854667298449885,0.8333333333333334,0.0
157,4494,3865,MAJ003,MIN011,TN_major,TN_minor,2500.0,2200.0,1350.0,1900.0,1188.4864324004714,100.0,9.12,427.20018726587654,0.8671198079109533,1,0,False,False,0,1.8615111638746071,0.5371979601339425,0.5335687710179546,0.41979286536248567,0.8333333333333334,0.0
158,4494,3615,MAJ003,MIN014,TN_major,TN_minor,2500.0,2200.0,4000.0,1750.0,1566.0459763365825,100.0,7.545454545454546,196.77576864288957,0.9702024195407641,1,0,False,False,0,1.8885841218501425,0.5294971976256767,0.703073425300965,0.3473166649231092,0.8333333333333334,0.0
159,4494,3476,MAJ003,MIN018,TN_major,TN_minor,2500.0,2200.0,2100.0,1700.0,640.3124237432849,100.0,7.642857142857143,427.20018726587654,0.8671198079109533,1,0,False,False,0,1.8339821220987191,0.545261585677645,0.2874670704605149,0.3518000986355418,0.8333333333333334,0.0
160,4494,1555,MAJ003,MIN020,TN_major,TN_minor,2500.0,2200.0,2000.0,750.0,1533.7861650177967,96.03210094583362,3.4375,427.20018726587654,0.8671198079109533,1,0,False,False,0,2.037662255609255,0.4907584646313247,0.6885904430729982,0.15822784810126586,0.8399464984236107,0.0
161,4494,1955,MAJ003,MIN022,TN_major,TN_minor,2500.0,2200.0,1800.0,950.0,1432.6548781894403,100.0,3.8,427.20018726587654,0.8671198079109533,1,0,False,False,0,2.0113554918870435,0.4971771544282334,0.643187740144802,0.1749136939010357,0.8333333333333334,0.0
162,8026,7214,MAJ004,MAJ005,TN_major,TN_major,2350.0,3950.0,2150.0,3550.0,447.21359549995793,469.6334267868457,22.1,50.0,0.9980487811074755,1,0,False,False,0,0.7980585237566957,1.253040936512659,0.2007757110457516,1.0172612197928657,0.2172776220219238,0.0
163,8026,8722,MAJ004,MAJ007,TN_major,TN_major,2350.0,3950.0,1800.0,4300.0,651.9202405202649,237.7616711013319,14.666666666666666,46.56573146573315,0.9983073970809615,1,0,False,True,1,1.3784356759790077,0.7254600395406692,0.29267837819028447,0.6751054852320677,0.6037305481644468,1.0
164,8026,8425,MAJ004,MAJ008,TN_major,TN_major,2350.0,3950.0,2100.0,4150.0,320.1562118716424,360.5551275463989,22.375,41.64965639175188,0.9986456883170807,1,0,False,False,0,0.9589675776747135,1.0427881226441265,0.14373353523025745,1.029919447640967,0.39907478742266844,0.0
165,8026,8943,MAJ004,MAJ009,TN_major,TN_major,2350.0,3950.0,2750.0,4400.0,602.0797289396148,291.547594742265,12.357142857142858,34.401045807689165,0.9990758710573892,1,0,False,True,1,1.335967879160583,0.7485209903611765,0.270302573312747,0.5687982903172778,0.514087342096225,1.0
166,8026,5615,MAJ004,MAJ010,TN_major,TN_major,2350.0,3950.0,3000.0,2750.0,1364.734406395618,220.88065851523172,7.275862068965517,50.0,0.9980487811074755,1,0,False,False,0,1.6568032232357603,0.6035719788418722,0.6126949707921115,0.33490734494662916,0.6318655691412804,0.0
167,8026,4479,MAJ004,MAJ011,TN_major,TN_major,2350.0,3950.0,1750.0,2200.0,1850.0,82.60946873285376,7.7105263157894735,50.0,0.9980487811074755,1,0,False,False,0,1.931716197259059,0.5176743878934777,0.8305540555389386,0.3549149052147054,0.8623175521119104,0.0
168,8026,9105,MAJ004,MAJ013,TN_major,TN_major,2350.0,3950.0,750.0,4500.0,1691.892431568863,86.85190035431377,10.885714285714286,50.0,0.9980487811074755,1,0,False,True,1,1.8338231300287584,0.5453088597395529,0.7595719570676515,0.5010685517014632,0.8552468327428104,1.0
169,8026,6291,MAJ004,MAJ016,TN_major,TN_major,2350.0,3950.0,1450.0,3100.0,1237.9418403139948,100.0,10.576923076923077,50.0,0.9980487811074755,1,0,False,False,0,1.7680663796660554,0.5655896246321225,0.5557716843211489,0.4868549172346642,0.8333333333333334,0.0
170,8026,6728,MAJ004,MAJ017,TN_major,TN_major,2350.0,3950.0,3100.0,3300.0,992.4716620639604,509.9019513592785,14.476190476190476,50.0,0.9980487811074755,1,0,False,False,0,0.9676041337144825,1.0334804959556703,0.4455683048295639,0.6663378815277551,0.1501634144012025,0.0
171,8026,9151,MAJ004,MAJ019,TN_major,TN_major,2350.0,3950.0,3050.0,4500.0,890.2246907382428,396.21083363703957,12.0,43.47909956249568,0.9985241900030459,1,0,False,True,1,1.2023651526969539,0.8316940970527625,0.39966471742353776,0.5523590333716918,0.339648610604934,1.0
172,8026,5292,MAJ004,MIN001,TN_major,TN_minor,2350.0,3950.0,2000.0,2600.0,1394.6325680981354,278.891757219352,9.379310344827585,50.0,0.9980487811074755,1,0,False,False,0,1.5150629623862455,0.6600385758391096,0.6261176948219412,0.43172889964683947,0.5351804046344133,0.0
173,8026,5701,MAJ004,MIN002,TN_major,TN_minor,2350.0,3950.0,2250.0,2800.0,1154.3396380615195,111.80339887498948,11.16,50.0,0.9980487811074755,1,0,False,False,0,1.7255912930460482,0.579511500799694,0.518238631276403,0.5136939010356734,0.8136610018750176,0.0
174,8026,6708,MAJ004,MIN003,TN_major,TN_minor,2350.0,3950.0,2100.0,3300.0,696.419413859206,495.4126295012953,13.933333333333334,50.0,0.9980487811074755,1,0,False,False,0,0.9710188123513148,1.0298461649558648,0.31265619920908866,0.6413502109704643,0.17431228416450784,0.0
175,8026,9312,MAJ004,MIN004,TN_major,TN_minor,2350.0,3950.0,1000.0,4600.0,1498.3324063771697,168.55595839694016,10.419354838709678,50.0,0.9980487811074755,1,0,False,True,1,1.686658340615838,0.5928883022241938,0.6726735441416083,0.47960206392219473,0.7190734026717664,1.0
176,8026,8533,MAJ004,MIN005,TN_major,TN_minor,2350.0,3950.0,2450.0,4200.0,269.2582403567252,452.76925690687085,24.142857142857142,18.633899812498385,0.9997287694285528,1,0,False,False,0,0.7583360231913223,1.3186766412489253,0.12088298568408454,1.1112937695216178,0.2453845718218819,0.0
177,8026,5693,MAJ004,MIN007,TN_major,TN_minor,2350.0,3950.0,1850.0,2800.0,1253.9936203984453,250.0,9.25925925925926,50.0,0.9980487811074755,1,0,False,False,0,1.5501939635547666,0.6450805663743453,0.5629781011037216,0.4262029578485276,0.5833333333333333,0.0
178,8026,7208,MAJ004,MIN012,TN_major,TN_minor,2350.0,3950.0,1850.0,3550.0,640.3124237432849,289.1018534302482,12.071428571428571,50.0,0.9980487811074755,1,0,False,False,0,1.3514244867207441,0.7399599532390582,0.2874670704605149,0.5556468847608089,0.518163577616253,0.0
179,8026,7231,MAJ004,MIN013,TN_major,TN_minor,2350.0,3950.0,3000.0,3550.0,763.2168761236874,550.0,11.235294117647058,50.0,0.9980487811074755,1,0,False,False,0,0.949632274481296,1.0530391888230797,0.34264479552448013,0.5171596832058486,0.08333333333333337,0.0
180,8026,8141,MAJ004,MIN015,TN_major,TN_minor,2350.0,3950.0,3050.0,4000.0,701.78344238091,427.20018726587654,6.75,50.0,0.9980487811074755,1,0,False,False,0,1.250632386080879,0.7995954775597259,0.3150643698267793,0.3107019562715766,0.2879996878902058,0.0
181,8026,3476,MAJ004,MIN018,TN_major,TN_minor,2350.0,3950.0,2100.0,1700.0,2263.8462845343543,95.57803450861141,9.936170212765957,50.0,0.9980487811074755,1,0,False,False,0,1.9053276960459906,0.5248441000859004,1.016349574452306,0.4573611145116667,0.840703275818981,0.0
182,7214,8722,MAJ005,MAJ007,TN_major,TN_major,2150.0,3550.0,1800.0,4300.0,827.6472678623425,149.88461536753994,8.944444444444445,371.95127485337616,0.8975520369935949,1,0,False,True,1,1.7266949099902555,0.5791411060600413,0.3715706999344815,0.41171205728167765,0.7501923077207668,1.0
183,7214,8425,MAJ005,MAJ008,TN_major,TN_major,2150.0,3550.0,2100.0,4150.0,602.0797289396148,315.7596269503659,10.642857142857142,237.15523091489237,0.9570118223778008,1,0,False,False,0,1.3561007331562822,0.7374083469983319,0.270302573312747,0.48988985697846466,0.47373395508272353,0.0
184,7214,8943,MAJ005,MAJ009,TN_major,TN_major,2150.0,3550.0,2750.0,4400.0,1040.4326023342405,291.547594742265,11.136363636363637,96.91967827165506,0.9926882493387993,1,0,False,True,1,1.4164573012063089,0.705986688866909,0.4671002796668298,0.5126059211214564,0.514087342096225,1.0
185,7214,5615,MAJ005,MAJ010,TN_major,TN_major,2150.0,3550.0,3000.0,2750.0,1167.2617529928752,171.7960677340694,10.44,412.31056256176606,0.8756292572035382,1,0,False,False,0,1.7048343844271485,0.5865672402753749,0.5240399907155261,0.4805523590333718,0.7136732204432177,0.0
186,7214,6291,MAJ005,MAJ016,TN_major,TN_major,2150.0,3550.0,1450.0,3100.0,832.1658488546619,100.0,6.888888888888889,492.44289008980525,0.8274115009025538,1,0,False,False,0,1.892721884100401,0.5283396405992811,0.3735993084579691,0.3170950006393045,0.8333333333333334,0.0
